quaternions/real-hamilton|Quatern2-efbba009.pdf|https://www.maths.tcd.ie/pub/HistMath/People/Hamilton/Quatern2/Quatern2.pdf
quaternions/real-hamilton|quaternion-34558a02.pdf|https://faculty.sites.iastate.edu/jia/files/inline-files/quaternion.pdf
quaternions/real-hamilton|quaternion-d154935c.pdf|https://graphics.stanford.edu/courses/cs348a-17-winter/Papers/quaternion.pdf
quaternions/real-hamilton|Quaternions-60d2a7d0.pdf|https://www.sci.utah.edu/~jmk/papers/Quaternions.pdf
quaternions/real-hamilton|QuaternionWeb-722c47ed.pdf|https://www.clear.rice.edu/comp360/lectures/old/QuaternionWeb.pdf
quaternions/real-hamilton|lecture-5-f6beb4aa.pdf|https://www.math.stonybrook.edu/~oleg/courses/mat150-spr16/lecture-5.pdf
quaternions/signature-generalized|2101-9ca1bc8a.pdf|https://arxiv.org/pdf/2101.11928
quaternions/signature-generalized|1810-6c637f87.pdf|https://arxiv.org/pdf/1810.03152
quaternions/signature-generalized|1405-2e356260.pdf|https://arxiv.org/pdf/1405.5652
quaternions/signature-generalized|CIGLIOLA-20-20PhD-Thesis-d04c944b.pdf|https://www.matfis.uniroma3.it/Allegati/Dottorato/TESI/cigliola/CIGLIOLA%20-%20PhD_Thesis.pdf
quaternions/split-coquaternions|7-e7b3db73.pdf|https://ijgeometry.com/wp-content/uploads/2014/10/7.pdf
quaternions/split-coquaternions|364-8729f1bc.pdf|https://mat76.mat.uni-miskolc.hu/mnotes/download_article/364.pdf
quaternions/split-coquaternions|1405-95ee5538.pdf|https://arxiv.org/pdf/1405.0187
quaternions/split-coquaternions|132798758-c766b7e5.pdf|https://core.ac.uk/download/pdf/132798758.pdf
quaternions/hyperbolic-terminology|EQUATIONS-6-7-fc5629be.pdf|https://www.imath.kiev.ua/~complex/sotrudniki/Shpakivskyi/papers/EQUATIONS-6-7.pdf
quaternions/hyperbolic-terminology|flmn223p8441-8454-bdcbb320.pdf|https://elib.mi.sanu.ac.rs/files/journals/flmt/223/flmn223p8441-8454.pdf
quaternions/scalar-extension|quat-book-907ed405.pdf|https://jvoight.github.io/quat-book.pdf
quaternions/scalar-extension|quaternionalg-714d5f66.pdf|https://kconrad.math.uconn.edu/blurbs/ringtheory/quaternionalg.pdf
quaternions/biquaternions|0506190-8c0ad913.pdf|https://arxiv.org/pdf/math/0506190
quaternions/biquaternions|1001-0240v1-bd4b921b.pdf|https://repository.essex.ac.uk/5561/1/1001.0240v1.pdf
quaternions/biquaternions|1209-b6a14491.pdf|https://arxiv.org/pdf/1209.0585
quaternions/biquaternions|10-1007-s00006-013-0387-3-5B1-5D-b1e13370.pdf|https://imath.kiev.ua/~complex/sotrudniki/Shpakivskyi/papers/10.1007_s00006-013-0387-3%5B1%5D.pdf
quaternions/biquaternions|2550-abc72923.pdf|https://real.mtak.hu/94961/1/2550.pdf
quaternions/dual-quaternions|dual-quaternion-77808c89.pdf|https://faculty.sites.iastate.edu/jia/files/inline-files/dual-quaternion.pdf
quaternions/dual-quaternions|introduction-f90a2387.pdf|https://stephenmontgomerysmith.github.io/preprints/introduction.pdf
quaternions/dual-quaternions|kavan06dual-3d4296f8.pdf|https://users.cs.utah.edu/~ladislav/kavan06dual/kavan06dual.pdf
quaternions/dual-quaternions|1463-Approaching-Dual-Quaternions-from-Matrix-Algebra-e2a6d8a6.pdf|https://www.iri.upc.edu/files/scidoc/1463-Approaching-Dual-Quaternions-from-Matrix-Algebra.pdf
quaternions/dual-quaternions|selig-fe473401.pdf|https://mtm.ufsc.br/~coloquio/20172/slides/selig.pdf
quaternions/dual-quaternions|gevorkyan-2025-06-en-fa4d416a.pdf|https://www.ccas.ru/ca/_media/gevorkyan_2025_06_en.pdf
