KEEP|m0/nomenclature|Cayley-E2-80-93Dickson-construction-d7887cb4.html|https://en.wikipedia.org/wiki/Cayley%E2%80%93Dickson_construction
KEEP|m0/nomenclature|Trigintaduonion-29dd6060.html|https://en.wikipedia.org/wiki/Trigintaduonion
KEEP|m0/nomenclature|what-comes-after-the-ducentiquinquagintasexions-74dc00b1.html|https://english.stackexchange.com/questions/234607/what-comes-after-the-ducentiquinquagintasexions
KEEP|m1/construction|2-3-Cayley-Dickson-20process-bd653199.pdf|https://mysite.science.uottawa.ca/neher/Papers/alternative/2.3.Cayley-Dickson%20process.pdf
DUP_OLD|m1/construction|notes-Cayley-Dickson-c70c4051.pdf|https://faculty.etsu.edu/gardnerr/4127/notes-Herstein/notes-Cayley-Dickson.pdf
KEEP|m1/construction|schafer-nonassociative-algebras-c15f8f35.pdf|https://math.mit.edu/~hrm/palestine/schafer-nonassociative-algebras.pdf
KEEP|m1/construction|pjm-v20-n3-p03-s-179b79ac.pdf|https://msp.org/pjm/1967/20-3/pjm-v20-n3-p03-s.pdf
KEEP|m1/construction|pjm-v117-n1-pjm-v117-n1-p10-s-3ff5b0d9.pdf|https://msp.org/pjm/1985/117-1/pjm-v117-n1-pjm-v117-n1-p10-s.pdf
DUP_OLD|m1/construction|2505-879ab5c1.pdf|https://arxiv.org/pdf/2505.11747
DUP_OLD|m2/identity-regime|dr-lib-iastate-edu-server-api-core-bitstreams-7acefa00-fdc3-4691-a20f-4a3494587690-content-3ffff180.pdf|https://dr.lib.iastate.edu/server/api/core/bitstreams/7acefa00-fdc3-4691-a20f-4a3494587690/content
DUP_OLD|m2/identity-regime|flaut-27f51536.pdf|https://www.anstuocmath.ro/mathematics/pdf2/flaut.pdf
KEEP|m2/identity-regime|ptt110-d91e7c01.pdf|https://academic.oup.com/ptep/article-pdf/2014/1/013A03/4432616/ptt110.pdf
DUP_OLD|m3/zero-divisors|9710013-5db73be4.pdf|https://arxiv.org/pdf/q-alg/9710013
DUP_OLD|m3/zero-divisors|0512517-6c08d166.pdf|https://arxiv.org/pdf/math/0512517
DUP_OLD|m3/zero-divisors|729117-39048808.pdf|https://bibliotekanauki.pl/articles/729117.pdf
DUP_OLD|m3/zero-divisors|2411-586995d3.pdf|https://arxiv.org/pdf/2411.18881
DUP_OLD|m3/zero-divisors|2512-c71bf8b1.pdf|https://arxiv.org/pdf/2512.13002
DUP_OLD|m3/zero-divisors|lann-225af3b2.pdf|https://pages.uoregon.edu/ddugger/lann.pdf
KEEP|m3/zero-divisors|0207003-6bbb803e.pdf|https://arxiv.org/pdf/math/0207003
KEEP|m3/zero-divisors|0403113-dd6c39f2.pdf|https://arxiv.org/pdf/math/0403113
