source_bucket	source_root	path	name	size	mtime	relevance_tags	sha256
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/1_Analysis/out/tmp/infer-sandbox/infer-out/tmp/clang_command_.tmp.992cd2.txt	clang_command_.tmp.992cd2.txt	1411	1767331390	cd	9aae90a06cf44dd323c489634fd5d606cc41e549e3653e4dfd4093ca00034b6f
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Advanced_Types_Documentation/hott_applications.pdf	hott_applications.pdf	4585640	1758162512	hott	516c3e5bb0ddc28a28422622d22927609775fa993f9c211f975080ac48242cfc
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Advanced_Types_Documentation/hott_introduction.pdf	hott_introduction.pdf	3037776	1758162513	hott	0f7dd1e0171dd94ef62f88d5e5582f3eed8de1780bdfc8d2daafca90aacd4d47
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Advanced_Types_Documentation/hott_original.pdf	hott_original.pdf	4714923	1758162513	hott	05a533d30addb060a89fba1d1bef15d1f6f115c1f01c8b7f6ed3b2660608179a
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Advanced_Types_Documentation/lambda_cube.pdf	lambda_cube.pdf	225607	1758162513	lambda	fe41b7e072f7f91425569e4f360c73f4c9d2554ecd0b33bd6c4353fb885e5a37
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Advanced_Types_Documentation/linear_dependent_types.pdf	linear_dependent_types.pdf	1749297	1758162513	linear	35f576e8d4c8442ac18dd0500993295b74b7284f827698658e4d52a5b93d9a71
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Advanced_Types_Documentation/linear_haskell.pdf	linear_haskell.pdf	516084	1758162513	linear	d911426388e7eb11afac14f4bf15645f408b54fdd99e849d9cfa767a85565d40
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Advanced_Types_Documentation/linear_types_survey.pdf	linear_types_survey.pdf	7224132	1758162513	linear	f38f66c88159f560a528bb8fe426cfb60b92ba19c62cd6f9f299a753390e156e
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Advanced_Types_Documentation/session_types_linear.pdf	session_types_linear.pdf	218849	1758162512	linear	628b5527a4050e007a709785a1bf38eb02763d2cf7bfa9a0c2093ac5f9f8e2ae
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Advanced_Types_Documentation/simply_typed_lambda.pdf	simply_typed_lambda.pdf	951682	1758162514	lambda	d4616e6ee86fd3f4c84f21330fca9ffb717f3fed293573c366c745d38af64e22
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Chemical_Membrane_Documentation/distributed_lambda_mesh.pdf	distributed_lambda_mesh.pdf	402901	1758162497	lambda	87e9d322ad3b073eb555013419ef15a9a973a3fe84bccbe403893abec3769e52
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Chemical_Membrane_Documentation/lambda_mesh_intro.pdf	lambda_mesh_intro.pdf	1518221	1758162497	lambda	109467919b195520334b57c0d3b9a85d995da2b2067dd3831caabc0fd55d42d8
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Constraint_Probabilistic_Documentation/dpll_cdcl.pdf	dpll_cdcl.pdf	100419	1758162500	cd	46fd26e270d52c2bde933afad93d3f010b2773cb7adcb1e48538cbc9a2343490
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Constraint_Probabilistic_Documentation/linear_constraints.pdf	linear_constraints.pdf	1572043	1758162499	linear	cf9e3d57ac8fe985cb1786b1bd336602737449137396d8405087cae5c5543ce0
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Constraint_Probabilistic_Documentation/probabilistic_lambda_intro.pdf	probabilistic_lambda_intro.pdf	248646	1758162500	lambda	61f8aea6a49e008a7147681f7e165dc44c8f729f4e8069bf7c4b0318c20c03ac
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Formal_Methods_Documentation/linear_logic_girard.pdf	linear_logic_girard.pdf	763709	1758162501	linear	4b62e2bda56930cf3d6b3853f4b343ba4a7edae02bba9930b45e4c06507a16c7
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Formal_Methods_Documentation/linear_logic_programming.pdf	linear_logic_programming.pdf	3195638	1758162501	linear	6d74d9692418e49dc92bdd2b5f9a752d9c7f0bf11ad4b1f7e2fe9c87f73fd384
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Game_Geometry_Documentation/bounded_linear_logic.pdf	bounded_linear_logic.pdf	840565	1758162519	linear	5a4b210a91e891b11ee991fdb3f6498c360620ecac5ad1bb63252d267b4ee9d6
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Game_Geometry_Documentation/differential_lambda_survey.pdf	differential_lambda_survey.pdf	981516	1758162520	lambda	5af6a8d47b1314a64d8a45fc08c178f4e23a746d57c5e3d17634ffb5f784f7b4
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Game_Geometry_Documentation/differential_linear_logic.pdf	differential_linear_logic.pdf	926129	1758162519	linear	af7fc9db4923b18320810b5cc8e35a9094a0cba8b497e5d3765604cc975b900f
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Game_Geometry_Documentation/goi_linear_logic.pdf	goi_linear_logic.pdf	12248458	1758162518	linear	b1e542ffb1af5440d718c93f5a5af69da5f32b17438d4b10f11df6dd83dc0c5c
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Game_Geometry_Documentation/taylor_expansion_lambda.pdf	taylor_expansion_lambda.pdf	368346	1758162519	lambda	c6e4e86a0b8322e4771c26061572786d89ae7a91214810431a52da222829eb6c
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Quantum_Calculi_Documentation/linear_algebraic_lambda.pdf	linear_algebraic_lambda.pdf	820074	1758162504	lambda,linear	0398c7a193b040543044e4a29967e0ed488968f44e4b75435a994e4f3f98fe58
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Quantum_Calculi_Documentation/quantum_control_lambda.pdf	quantum_control_lambda.pdf	751128	1758162504	lambda	96f5a66785e9bdf7babe070f6b0d166f21c597289389740e9e1b5018e519175c
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Quantum_Calculi_Documentation/quantum_topology.pdf	quantum_topology.pdf	408748	1758162504	topology	90e1260c217c517843309b868f85bbfc801cb5e739c2c43c7f11d5638c0ab7e6
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Quantum_Calculi_Documentation/vectorial_lambda.pdf	vectorial_lambda.pdf	776758	1758162504	lambda	5d8d06e29fcd6093937c5430f4cb7693865a84f300854f67828a46e78530578a
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Theorem_Provers_Documentation/hott_agda.pdf	hott_agda.pdf	659367	1758162478	hott	7b49a1b83bf7abecdc57cccf1e5189501304fdabad79b978290e84eddeba8ac2
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Theorem_Provers_Documentation/idris2_linear_types.pdf	idris2_linear_types.pdf	4741682	1758162481	linear	35df88e07909081b60c96d543347698db844f3b3315bc2879b136a6015d03edc
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Theory_Documentation/hott_book.pdf	hott_book.pdf	50269	1758162489	hott	f16a35f3d6d916166725960f3847410b8e718780a966c92365a93fe9bec2a70d
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Theory_Documentation/lambda_effect_handlers_2024.pdf	lambda_effect_handlers_2024.pdf	8355374	1758162490	lambda	13936f9c640cdf779145fb73a325d677f105463fa937c8b967bf410915aef496
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Theory_Documentation/lambda_prompt_typed_2024.pdf	lambda_prompt_typed_2024.pdf	1541960	1758162490	lambda	31e3dd30e74b5d748ecfa675a7877b0f314b930737fa371dc24d13b29ea47beb
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Theory_Documentation/quantum_lambda_calculus_2024.pdf	quantum_lambda_calculus_2024.pdf	3229468	1758162488	lambda	ddcebd3437c4294345d8827a7578a687320da56bae638eb9268a9490c4c9e789
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Theory_Documentation/quaternionic_mubs_2024.pdf	quaternionic_mubs_2024.pdf	8812960	1758162489	quaternion	47ab47550d2f4e6f411190ba1cfd37aa7ee871d46c68c447eae9a01c502fc5fe
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Topos_Rewriting_Documentation/graphical_linear_algebra.pdf	graphical_linear_algebra.pdf	1256166	1758162509	linear	727b756bf9aa7dabac9cc50486647d26e7157aabbc72836ef8a3e2a5d7eba32d
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/AGL_Library/Topos_Rewriting_Documentation/synthetic_topology.pdf	synthetic_topology.pdf	4396195	1758162511	topology	7cfbb5e40e276483dae5d745592b5ffa85d1806d58cef9955b68402962d5d59d
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/Lutheran_Church/section_06_lutheran_topology.tex	section_06_lutheran_topology.tex	55014	1761320428	topology	24cede24d463751462637a7e074339720aa8c45fdfa91853f19789228acd8647
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/MINIX Analysis outcome files/12-boot-hub-topology.pdf	12-boot-hub-topology.pdf	88467	1761927647	topology	cbeb8adf28dd8989e338c31088db9a7bcad8df15abdc5bae50c5fccca991756b
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143443/lambda-synthesis-experiments/pyproject.toml	pyproject.toml	4862	1771014326	lambda	5744313c1d1bd43ed1d76d0f146d4b1884d8c6bae83f02bb210c8d85f3bdb1d8
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/LambdaLearner/README.md	README.md	553	1771014326	lambda	8d993ed36f4caeada6f4086fab02c7cc3fe04e2f2659ce85d3d889f2a94e391f
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/LambdaLearner/requirements.md	requirements.md	762	1771015756	lambda	f3d3c3cc41ee52b9775d69008447ebefae4baf4d86a526585d5a3e0fcaeb382b
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/1_NEXT_STEPS.md	1_NEXT_STEPS.md	11656	1770761789	lambda	085395f6f8f141a8468ad5c51df7a737e46f902e1ea0d6853a47ebd3a72b0855
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/ANALYSIS_SUMMARY.md	ANALYSIS_SUMMARY.md	6983	1770761789	lambda	e01ef636090f02a89233b77e460a45c25afcd367c9d86257b1e9034c331f7d71
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/BASELINE_EXECUTIVE_SUMMARY.md	BASELINE_EXECUTIVE_SUMMARY.md	10187	1770761789	lambda	3d08e8fe4a5424f610cc3679ebb761df752a05355b15537baf0b0d97236e8cfc
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/BASELINE_METRICS.md	BASELINE_METRICS.md	23893	1770761789	lambda	a4cd67d0089b55d0e8f497a8b291d4922fb26ae759baef841bddcfdb1bca1358
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/CLAUDE.md	CLAUDE.md	16669	1770761789	lambda	84c31f2914d5873ed49de0715793b24a93cf004bcb8594854a85c7181b98ebca
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/GEMINI.md	GEMINI.md	3354	1770761789	lambda	121e30ef3bdd592ddb3b1b5c50760f76d0cb091f441b997af22b8059e01dc120
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/METRICS_CITATION_CORRECTION.md	METRICS_CITATION_CORRECTION.md	5194	1770761789	lambda	cc97c5ebfea5382326a2d9e7fd5c7c82852a1bf12eadff0925082e12f505c584
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/METRICS_README.md	METRICS_README.md	7829	1770761789	lambda	0424006c52c1d1bc951a7cc6910e36da2c08f8bd3ec61d5072cf5b02ea2861ef
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/METRICS_SUMMARY.md	METRICS_SUMMARY.md	1942	1770761789	lambda	01e69b0fcc4d3c1a21cfb2925460e59fcf0433704dcd981f32e55ad24765635b
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/README.md	README.md	3815	1770761789	lambda	65c3a4e9afacf8ad930f098fc3d0628a7c3c655aa38b81b380863f75581bc521
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/REPOSITORY_ANALYSIS_REPORT.md	REPOSITORY_ANALYSIS_REPORT.md	22409	1770761789	lambda	7ca0e2f2f3d6fc33713ef933c00344ac89791ec8709da7d02eb0336b05597ee7
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/RESEARCH_PLAN.md	RESEARCH_PLAN.md	2477	1770761789	lambda	25febfcad3b5cf15b44166d6a8a3768ed81f1f2b5fe6d97a04e50aef0ca0b27e
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/START_HERE.md	START_HERE.md	5446	1770761789	lambda	41873bb661fa7b0cd58f3a5c2db678b503c27e7a35d586a80f8cea13c2deb945
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/BIBLIOGRAPHY_STANDARDIZATION_GUIDE.md	BIBLIOGRAPHY_STANDARDIZATION_GUIDE.md	5395	1770761789	lambda	a102e199ad4ce3057cb56468046a0f325f874d6954a21aec372ce86a4a11b8ca
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/BIBLIOGRAPHY_STANDARDIZATION_STATUS.md	BIBLIOGRAPHY_STANDARDIZATION_STATUS.md	6546	1770761789	lambda	a612729cb33431c62e8b988bda57830693e511e645590fcb05481f79d2cd357e
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/BIBLIOGRAPHY_UPDATE_REPORT.md	BIBLIOGRAPHY_UPDATE_REPORT.md	3792	1770761789	lambda	444b61cf9259cd9da09de69b84bc5a720ea130f05c1e72843f550d8326e1153f
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/CONSOLIDATION_ANALYSIS.md	CONSOLIDATION_ANALYSIS.md	33937	1770761789	lambda	f7d1182d547d06fe4c6089827f86a7e6d43d80ed114ed2eea1073bf084f78814
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/DOCUMENTATION_ARCHITECTURE_ANALYSIS.md	DOCUMENTATION_ARCHITECTURE_ANALYSIS.md	21690	1770761789	lambda	daed64587ef190977c68755b1a1eb304b1e689a3e89dfee1691b18614d872c2a
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/FINAL_REPOSITORY_SUMMARY.md	FINAL_REPOSITORY_SUMMARY.md	10877	1770761789	lambda	c5b6840338950600831a9529f9cf70a087609b20ac4a02d4823790f7c40c0eea
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/IMMEDIATE_ACTION_PLAN.md	IMMEDIATE_ACTION_PLAN.md	12075	1770761789	lambda	d2f652b356ec74874c37c652463aed2015975254bc3378a44ba59480c07de640
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/IMPLEMENTATION_EXECUTION_REPORT.md	IMPLEMENTATION_EXECUTION_REPORT.md	15062	1770761789	lambda	cf3fefeb256d8b22c28766f6bf3cb939cc5d1d4f40a988297a55570afac619ad
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/IMPLEMENTATION_ROADMAP.md	IMPLEMENTATION_ROADMAP.md	34604	1770761789	lambda	52fd81db07138db673a834df92648f1d3f0fcec5fd96f8ca6f95c1b8caeb7879
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/MKDOCS_SETUP_GUIDE.md	MKDOCS_SETUP_GUIDE.md	11657	1770761789	lambda	edc0330e9d6940d764b9dbf9548141539a5bf33c563d2c8ffeb996f3bb9dbb6e
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/MODERNIZATION_ROADMAP.md	MODERNIZATION_ROADMAP.md	7815	1770761789	lambda	fb3dc0f74c09fdd7f034aa721732b3aad076bfabbdd4e802fdf1cb5adec21734
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/PHASE1_COMPLETION_REPORT.md	PHASE1_COMPLETION_REPORT.md	12659	1770761789	lambda	861b9a1dce8289b0bd60f49221530ee75429672095e382a5d44a9457de5e00a1
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/PHASE1_VALIDATION_BASELINE.md	PHASE1_VALIDATION_BASELINE.md	10330	1770761789	lambda	2f725c049af0d14eca709a717ab7197cbf0c04c0a3d81ad3ab2731e3318b0217
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/PHASE2_COMPLETION_REPORT.md	PHASE2_COMPLETION_REPORT.md	8604	1770761789	lambda	499496e2f1d7181861ecbe62d72aa1a2b20720ba1fd14d2faa3ffc75da3bd714
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/PHASE2_ISSUES_TO_FIX.md	PHASE2_ISSUES_TO_FIX.md	1019	1770761789	lambda	14f00952b10e2c7ef87531d136e7646df6a0ea3d9aa30a86dec6a8ee55f7b289
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/QUICK_REFERENCE.md	QUICK_REFERENCE.md	6301	1770761789	lambda	144d67626e33a9ca49b69bc14700130468c9490298c9e4f674b4db11b052fd92
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/README.md	README.md	8547	1770761789	lambda	34cffdad631d2b2801c218d53c5b73b151adb9fa90afc01fda54b94c33189fc5
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/RUST_AUDIT_REPORT.md	RUST_AUDIT_REPORT.md	14600	1770761789	lambda	4ee0bb6f711239cad90eb8db8dee9ad6c751b55ccadbf0a591e7bcdc66c66062
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/TASK_2.4_COMPLETION_REPORT.md	TASK_2.4_COMPLETION_REPORT.md	7986	1770761789	lambda	9d0bb0eafda548924ae4e2635fc0ebd20c4b656d0d4518d4ea150236a0f01cfa
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/THEORETICAL_VALIDATION_REPORT.md	THEORETICAL_VALIDATION_REPORT.md	10875	1770761789	lambda	2ad1de1f9deb266284cc532a033fce5263417554b54ab9d023041f1a447c515c
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/TODO_AUDIT.md	TODO_AUDIT.md	1091	1770761789	lambda	602024e877b6b104cf0c74a9528613f951048ff6dfc996eecbf108e7965c4b55
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/VALIDATION_CONSOLIDATION.md	VALIDATION_CONSOLIDATION.md	9266	1770761789	lambda	7c219caac5dce3d8d54b71503e36126c7f109a78571663f2edd86673da57d067
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/admin/agent-tasks/README.md	README.md	2350	1770761789	lambda	2898287b775f4ad160bc20cf2099d7575c0f64fbbccf532acb71333e9e09ea39
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/docs/advanced/10-concurrent-variants/index.md	index.md	12481	1770761789	lambda	c830a03285caa104ea0c257ce7d179dc95d3d3c3bcc268a7450d90afe898c402
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/docs/advanced/11-quantum-variants/index.md	index.md	13444	1770761789	lambda	c3184c73f77e94eb550c3d59e62e1d8e465b4aa0a016e4fddb94097e8885fa03
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/docs/advanced/13-combinatory-logic/implementations.md	implementations.md	14031	1770761789	lambda	1b296f2884052d6a29ff3565823ff727736e0398658a7c22845bc007c45f7f21
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/docs/advanced/13-combinatory-logic/index.md	index.md	13014	1770761789	lambda	7e0699a1426e69c00308b726f14139fa6e9bdb6bc135eee47bf1785355850f3f
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/docs/advanced/13-combinatory-logic/papers/bibliography.md	bibliography.md	18030	1770761789	lambda	17471595f92bb74da0caa43961d3759fede68ead042d1023e9cfa7c8434e840d
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/docs/advanced/18-categorical-semantics/index.md	index.md	505	1770761789	lambda	f9c2f84d2075af3bd137df52bcf687712a9fd5334c6bc8e75db5af65ae28a20d
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/docs/advanced/18-categorical-semantics/papers/bibliography.md	bibliography.md	19466	1770761789	lambda	595d26161eb4ca9229363f13a8daf77071d0934397e21fec62d4cf6d4bc96f9f
documents_primary	/home/eirikr/Documents	/home/eirikr/Documents/lambda_gororoba_backups/20260213_143527/lambda-research/docs/advanced/22-quantum-lambda-calculus/index.md	index.md	507	1770761789	lambda	35da14be60dd5883b407a1b0ee884a16c31d78edd24c076890d825cbcd769cca
