x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99
0.0,0.0009638853169965878,0.002193223295306833,0.004003572273571215,0.006814899684795343,0.01121380609698473,0.01802637691510391,0.02840270481172933,0.04391171390823414,0.06664172989096906,0.09929840000401864,0.14528740824031416,0.20876554199638192,0.2946408707540351,0.4085020697697336,0.5564592204440038,0.7448844530475766,0.9800507674750897,1.2676807365365228,1.6124321694481358,2.0173629925076026,2.483429852596151,3.009081458802561,3.5900061634609814,4.219082582990161,4.886562577458738,5.580489778930033,6.287327723408094,6.992744058481749,7.682475888947352,8.343189831389678,8.963250852239595,9.533326414161984,10.046774681610723,10.49979370334797,10.891337903062718,11.222834264061438,11.497749645171668,11.721070625395928,11.898757832153336,12.037229152984937,12.142912984742651,12.221896662996125,12.27967924828136,12.321024141737098,12.349896920957251,12.369467796162823,12.382155913902496,12.389693625741632,12.393191845213936,12.393191845213938,12.389693625741637,12.382155913902498,12.369467796162818,12.349896920957255,12.3210241417371,12.279679248281365,12.221896662996127,12.142912984742653,12.037229152984935,11.89875783215334,11.721070625395937,11.497749645171668,11.222834264061435,10.89133790306272,10.499793703347965,10.04677468161072,9.533326414161982,8.96325085223959,8.343189831389667,7.682475888947343,6.992744058481739,6.287327723408083,5.580489778930025,4.886562577458731,4.219082582990152,3.5900061634609726,3.009081458802554,2.483429852596146,2.0173629925075978,1.6124321694481316,1.267680736536519,0.9800507674750868,0.7448844530475743,0.5564592204440018,0.4085020697697323,0.29464087075403433,0.20876554199638142,0.14528740824031378,0.0992984000040183,0.06664172989096877,0.04391171390823393,0.028402704811729185,0.018026376915103823,0.011213806096984674,0.006814899684795311,0.004003572273571195,0.002193223295306822,0.0009638853169965833,0.0
0.0,0.0014067876981586555,0.0031789384392023725,0.005745102679819128,0.009664713740977222,0.01570320822350767,0.024917061358804126,0.038748504927646754,0.05912676018536171,0.08856886570811041,0.13026899231237526,0.18816103256865274,0.26693599224865083,0.37199423730805403,0.5093139433943666,0.6852219619743778,0.9060621313943339,1.1777685202421995,1.5053660560515474,1.8924364857083014,2.3406010182171455,2.849079472088104,3.41438678493021,4.030219791253881,4.6875701463866655,5.375074796308804,6.079586704578096,6.786920014523253,7.482700146879047,8.153234607513467,8.78631714322688,9.371886938543753,9.902484222232191,10.3734705353775,10.783011466188462,11.131847149961118,11.422897258670586,11.660759974840003,11.85116772401457,12.000457086964845,12.115098479310804,12.2013157215508,12.264809433383748,12.310583704347959,12.34286434103756,12.365089880310656,12.37995338559376,12.38947312824251,12.39507262633002,12.397654178074534,12.397654178074536,12.395072626330029,12.389473128242512,12.379953385593756,12.365089880310652,12.342864341037561,12.310583704347968,12.264809433383752,12.201315721550802,12.115098479310804,12.000457086964843,11.851167724014577,11.660759974840005,11.422897258670584,11.131847149961118,10.783011466188462,10.373470535377496,9.90248422223219,9.37188693854375,8.786317143226873,8.153234607513458,7.482700146879037,6.7869200145232425,6.0795867045780865,5.375074796308796,4.687570146386657,4.030219791253872,3.414386784930202,2.849079472088097,2.3406010182171406,1.8924364857082965,1.5053660560515432,1.177768520242196,0.9060621313943312,0.6852219619743753,0.509313943394365,0.371994237308053,0.26693599224865017,0.1881610325686523,0.13026899231237488,0.08856886570811007,0.05912676018536145,0.03874850492764656,0.024917061358804005,0.01570320822350759,0.009664713740977174,0.0057451026798191005,0.003178938439202357,0.0014067876981586484,0.0
0.0,0.002032371600763254,0.004561660332884431,0.00816335649633771,0.01357396950784528,0.021780289676413614,0.03411654101927743,0.052367710888000345,0.07887373159500616,0.11662501206600985,0.16933554144673818,0.24147611660885163,0.33824808519062227,0.46547833437552766,0.629419973265849,0.8364507789247243,1.092672919455046,1.4034318464900504,1.7727878224902751,2.2029878533945118,2.6939960046077456,3.2431435210656305,3.8449549577986413,4.491192093451337,5.171134857177847,5.872090644332447,6.580094331064092,7.280735716843731,7.960033399415657,8.605267363619078,9.205688084865812,9.753036769033693,10.241836545030834,10.669443697977103,11.0358766055098,11.343463609327925,11.59636655700971,11.800042821010912,11.960705629521065,12.084832356474196,12.17875573058369,12.248356693155426,12.298862483337004,12.334741343277253,12.359676991629769,12.376601822669064,12.38776709370752,12.394830220301904,12.39894265374691,12.400825735062876,12.40082573506288,12.398942653746914,12.394830220301907,12.38776709370752,12.376601822669057,12.35967699162977,12.33474134327726,12.29886248333701,12.248356693155428,12.178755730583692,12.084832356474195,11.960705629521064,11.800042821010917,11.596366557009711,11.343463609327921,11.035876605509804,10.669443697977101,10.24183654503083,9.753036769033692,9.205688084865809,8.60526736361907,7.960033399415649,7.280735716843721,6.58009433106408,5.872090644332436,5.171134857177838,4.491192093451329,3.844954957798633,3.2431435210656225,2.69399600460774,2.2029878533945064,1.7727878224902702,1.4034318464900464,1.0926729194550426,0.8364507789247217,0.6294199732658468,0.4654783343755262,0.3382480851906214,0.24147611660885104,0.16933554144673776,0.11662501206600946,0.07887373159500582,0.0523677108880001,0.03411654101927726,0.021780289676413506,0.013573969507845209,0.008163356496337672,0.00456166033288441,0.0020323716007632437,0.0
0.0,0.0029064140690468142,0.006480585942232541,0.011486068736883438,0.01888107885324372,0.029922336716467296,0.04627347994268027,0.07011434226749538,0.10424333288664954,0.1521607828787716,0.21811711347179366,0.3071068973588791,0.42478931843416107,0.5773181262957092,0.7710705865216083,1.0122752633107939,1.3065521007680996,1.6583936972205113,2.070631616381009,2.5439432812352205,3.076460673620671,3.6635395301807203,4.297735980126915,4.969017209685701,5.665206079683074,6.3726304421446125,7.076920807074084,7.763879567560353,8.420334792768013,9.034893498246346,9.598523007965317,10.104912145438265,10.550592556304041,10.93482973786992,11.259318792973852,11.527738040626561,11.745222513508542,11.917818939436296,12.05197549424905,12.154105949561728,12.230251776087698,12.285850078564971,12.325602068169596,12.35342737641268,12.372484233565368,12.385233985027053,12.393529729599244,12.398711965786609,12.40169800509928,12.403055751393236,12.403055751393238,12.401698005099279,12.398711965786612,12.393529729599246,12.385233985027051,12.372484233565368,12.353427376412682,12.325602068169601,12.285850078564975,12.2302517760877,12.154105949561728,12.051975494249044,11.9178189394363,11.745222513508546,11.527738040626561,11.259318792973852,10.934829737869922,10.550592556304037,10.104912145438263,9.598523007965317,9.034893498246342,8.420334792768008,7.763879567560343,7.076920807074072,6.372630442144599,5.665206079683065,4.969017209685693,4.297735980126907,3.663539530180712,3.0764606736206637,2.543943281235215,2.0706316163810037,1.658393697220507,1.3065521007680956,1.0122752633107912,0.7710705865216058,0.5773181262957072,0.42478931843415985,0.3071068973588783,0.21811711347179313,0.1521607828787712,0.10424333288664916,0.07011434226749508,0.04627347994268006,0.02992233671646715,0.018881078853243624,0.011486068736883381,0.00648058594223251,0.0029064140690468,0.0
0.0,0.004114335439399831,0.009115167012313236,0.016003544638283858,0.026011312072073807,0.04071932643801568,0.062175278415384186,0.09300503779415994,0.13650716386477688,0.19671599399198336,0.2784154121438808,0.38708399670300486,0.528753745070833,0.7097697443980663,0.9364473080590109,1.2146358280309233,1.5492136615787062,1.9435537093050153,2.3990122831185996,2.914501572841549,3.4862060747208963,4.107494335988883,4.769059392261484,5.4592961461393585,6.164895048420384,6.871603241190745,7.565081480862475,8.231771650637672,8.859687926255706,9.439055034993933,9.96273774494181,10.42643315853925,10.8286269529273,11.170341714531764,11.454726076712292,11.686545084539834,11.871634446530262,12.016375122304181,12.127232309226997,12.210387228255906,12.271474059567359,12.315420307538192,12.346378312321418,12.36772918400291,12.382137922655465,12.391639143940294,12.397735611298554,12.401495612833967,12.403639209942291,12.404606894576618,12.404606894576617,12.40363920994229,12.401495612833967,12.397735611298558,12.391639143940301,12.382137922655463,12.367729184002906,12.346378312321422,12.315420307538197,12.271474059567359,12.210387228255906,12.127232309226994,12.016375122304177,11.871634446530265,11.686545084539839,11.45472607671229,11.170341714531766,10.8286269529273,10.426433158539249,9.96273774494181,9.439055034993935,8.859687926255702,8.231771650637661,7.565081480862463,6.871603241190732,6.164895048420373,5.45929614613935,4.769059392261477,4.107494335988875,3.4862060747208874,2.9145015728415427,2.3990122831185947,1.9435537093050101,1.549213661578702,1.2146358280309202,0.9364473080590082,0.7097697443980638,0.5287537450708313,0.38708399670300375,0.2784154121438801,0.19671599399198286,0.13650716386477646,0.09300503779415958,0.062175278415383915,0.040719326438015485,0.026011312072073682,0.016003544638283775,0.009115167012313193,0.004114335439399812,0.0
0.0,0.005765504876509635,0.01269352110892254,0.02208071544359394,0.03549166875697986,0.05489028496527738,0.08276398058879172,0.1222319166667451,0.177124346871199,0.2520164991175406,0.35219829401958125,0.48356167795148264,0.6523912971872075,0.865052144667279,1.1275795077518973,1.445191049538988,1.821756329478576,2.259272984433157,2.7574083078108726,3.3131674705260763,3.920743355515441,4.571587539299353,5.254718653198689,5.957256156794592,6.665138662402361,7.363961063687562,8.039848119702599,8.680276786636409,9.274766476303494,9.815374372346344,10.296958833743084,10.71720336203554,11.076421833158765,11.37718849148164,11.623850683274238,11.82198730553455,11.977872036443726,12.097989560746514,12.188637990257991,12.255634463091356,12.30412605137671,12.338496414917609,12.362350989922373,12.37855992507867,12.389337853061699,12.39634192589025,12.40077326008644,12.403471057667781,12.404992458548303,12.405674195442836,12.405674195442833,12.404992458548303,12.40347105766778,12.400773260086446,12.39634192589026,12.389337853061699,12.378559925078667,12.362350989922371,12.338496414917612,12.30412605137671,12.255634463091353,12.188637990257991,12.097989560746507,11.977872036443728,11.821987305534556,11.62385068327424,11.37718849148164,11.076421833158768,10.71720336203554,10.296958833743084,9.81537437234635,9.274766476303492,8.680276786636401,8.039848119702587,7.363961063687551,6.665138662402349,5.957256156794582,5.254718653198682,4.571587539299346,3.9207433555154325,3.3131674705260687,2.7574083078108673,2.2592729844331516,1.8217563294785717,1.4451910495389841,1.1275795077518944,0.8650521446672764,0.6523912971872052,0.48356167795148114,0.3521982940195803,0.25201649911754,0.17712434687119852,0.1222319166667447,0.08276398058879139,0.054890284965277134,0.03549166875697969,0.02208071544359383,0.012693521108922474,0.005765504876509608,0.0
0.0,0.007997929991571074,0.01750146425666109,0.03016976573826128,0.04796585688934171,0.07329878320014749,0.10914980298941877,0.1591710426025805,0.22774139089856496,0.3199618255709474,0.44157197041021207,0.5987724768518721,0.7979444634257553,1.0452678027387652,1.3462537967960198,1.7052231401233011,2.124774684885942,2.605301593772866,3.1446162521718897,3.7377417293476842,4.3769147857072594,5.0518242076675355,5.750081108984177,6.457888668455758,7.160852224223055,7.844851213549297,8.49688556400211,9.105812434001784,9.662904129539164,10.1621819923757,10.600509955992216,10.977460536947214,11.294990806990056,11.556983035166377,11.76871250507004,11.936303580853698,12.066226023053996,12.16486945179319,12.23821769294993,12.2916292556528,12.329717430813833,12.356314628028958,12.374500847599094,12.386675162567798,12.394650855890694,12.399758338524025,12.402944140566902,12.404858304151187,12.405925875161321,12.406400627861785,12.406400627861787,12.405925875161321,12.404858304151187,12.402944140566909,12.39975833852403,12.3946508558907,12.386675162567796,12.374500847599089,12.356314628028956,12.329717430813833,12.291629255652797,12.238217692949927,12.164869451793189,12.066226023053993,11.936303580853702,11.768712505070047,11.556983035166379,11.294990806990059,10.977460536947218,10.600509955992218,10.162181992375702,9.662904129539166,9.10581243400178,8.496885564002099,7.844851213549287,7.160852224223042,6.457888668455748,5.750081108984169,5.051824207667528,4.376914785707252,3.7377417293476762,3.144616252171883,2.605301593772861,2.1247746848859377,1.705223140123297,1.3462537967960166,1.0452678027387625,0.7979444634257528,0.5987724768518701,0.44157197041021073,0.31996182557094655,0.2277413908985644,0.15917104260258008,0.1091498029894184,0.07329878320014718,0.04796585688934149,0.030169765738261137,0.017501464256661,0.007997929991571034,0.0
0.0,0.010983157243391984,0.023891791012654727,0.04082271086766874,0.06420846260156624,0.09696632817425034,0.14262073530199104,0.20538472287982726,0.2901834781141299,0.4026020071077953,0.5487408276020405,0.7349690158183732,0.9675733060338665,1.2523147881823737,1.5939197604751556,1.9955463314252941,2.4582807223554495,2.980724077868625,3.5587296059212923,4.1853397777611825,4.850954398699428,5.543734615713901,6.250218893847134,6.9560991782647825,7.647083502823221,8.309759043974317,8.932369268075051,9.505430494136013,10.022134866424413,10.478514662795046,10.873372386910589,11.20800755640281,11.485790759888086,11.711646199714785,11.89150512980584,12.031785539381165,12.138940502933716,12.219101749048638,12.277829056414934,12.319962354443325,12.349563321278003,12.369927352317813,12.3836447529751,12.392691089234022,12.398529753374905,12.402213910862574,12.404479201818068,12.405822254347518,12.406562882619504,12.406889683930503,12.406889683930508,12.406562882619506,12.405822254347523,12.404479201818072,12.402213910862574,12.398529753374914,12.392691089234024,12.383644752975094,12.369927352317806,12.349563321278001,12.319962354443325,12.27782905641493,12.219101749048642,12.13894050293371,12.031785539381167,11.891505129805847,11.711646199714792,11.485790759888088,11.208007556402816,10.873372386910594,10.478514662795044,10.022134866424416,9.50543049413601,8.932369268075046,8.309759043974307,7.647083502823211,6.956099178264772,6.2502188938471255,5.543734615713894,4.850954398699422,4.185339777761175,3.5587296059212843,2.98072407786862,2.458280722355445,1.99554633142529,1.593919760475152,1.2523147881823706,0.9675733060338638,0.7349690158183706,0.5487408276020387,0.40260200710779415,0.2901834781141292,0.2053847228798268,0.14262073530199065,0.09696632817425,0.06420846260156596,0.040822710867668546,0.02389179101265461,0.010983157243391925,0.0
0.0,0.014931122758148273,0.032293260811524,0.054703071936517945,0.08513712523318406,0.1270821439258815,0.1846464578396111,0.26261578698530724,0.36643545220937623,0.5021023343949331,0.6759543686549125,0.8943536057844546,1.1632707446084847,1.4877935186981195,1.87159652348297,2.3164234327172952,2.821641242116467,3.38392764823413,3.9971452815643063,4.652440050723858,5.338576809729711,6.042497054319647,6.7500546818522995,7.446861708144202,8.119160389719717,8.754634215874155,9.343078473128108,9.876870127383961,10.351203315350777,10.764086297086846,11.1161235405173,11.410128592854933,11.65062683095683,11.843311109395371,11.994508494283775,12.110704774897245,12.19815812409462,12.262617076929773,12.309143415210986,12.342029287636992,12.364790743844738,12.380216761415406,12.390453126151924,12.397103179841226,12.40133139753251,12.403960049935035,12.405553143856212,12.406484992415118,12.406992976597193,12.407215339343724,12.407215339343725,12.4069929765972,12.406484992415125,12.405553143856212,12.403960049935037,12.401331397532514,12.397103179841233,12.39045312615192,12.380216761415397,12.364790743844733,12.342029287636993,12.309143415210986,12.262617076929773,12.198158124094622,12.110704774897243,11.99450849428378,11.84331110939538,11.650626830956833,11.410128592854939,11.116123540517307,10.764086297086848,10.351203315350778,9.876870127383961,9.343078473128106,8.754634215874148,8.119160389719708,7.446861708144192,6.75005468185229,6.0424970543196395,5.338576809729704,4.652440050723852,3.997145281564299,3.3839276482341236,2.8216412421164625,2.3164234327172917,1.8715965234829657,1.487793518698116,1.1632707446084818,0.8943536057844518,0.6759543686549103,0.5021023343949316,0.36643545220937523,0.26261578698530663,0.18464645783961064,0.12708214392588113,0.08513712523318373,0.05470307193651769,0.032293260811523845,0.014931122758148195,0.0
0.0,0.020094595920518286,0.04321856714620238,0.07259555409120325,0.11182127056281754,0.1650076072880287,0.23687468799321443,0.3327720191299737,0.45861103478536647,0.6206952377192823,0.8254415111425659,1.07899714659778,1.3867710008159053,1.752912364561473,2.179785238715522,2.66749598409172,3.2135360602367298,3.8125968322058914,4.456599525122009,5.134961318609684,5.835090963552035,6.543078184396751,7.244515169237089,7.925370065665428,8.572824848905675,9.175994603323751,9.726461376682114,10.21858052748739,10.649546661161768,11.019235062225839,11.329858598577601,11.585496222189189,11.791555922193895,11.954232572300887,12.080011306624243,12.175252544705279,12.245878547074414,12.297166097533939,12.333637541079435,12.35903401272153,12.376350447092934,12.387911344095924,12.39546834380514,12.400304352449421,12.403333259045736,12.405188409766822,12.40629646321322,12.406935798294302,12.40728025985711,12.40742981338368,12.40742981338368,12.40728025985712,12.406935798294308,12.40629646321322,12.405188409766826,12.403333259045734,12.400304352449426,12.39546834380514,12.387911344095919,12.376350447092927,12.359034012721528,12.33363754107944,12.297166097533935,12.245878547074419,12.175252544705279,12.080011306624245,11.954232572300894,11.791555922193904,11.585496222189192,11.329858598577607,11.019235062225848,10.649546661161766,10.218580527487392,9.726461376682114,9.175994603323748,8.572824848905666,7.925370065665419,7.24451516923708,6.543078184396743,5.8350909635520285,5.134961318609679,4.456599525122003,3.8125968322058847,3.2135360602367253,2.667495984091716,2.1797852387155174,1.752912364561469,1.3867710008159018,1.0789971465977772,0.8254415111425633,0.6206952377192801,0.45861103478536513,0.3327720191299728,0.23687468799321387,0.16500760728802832,0.11182127056281718,0.07259555409120293,0.04321856714620218,0.020094595920518193,0.0
0.0,0.026772756735471206,0.057270381340539155,0.09541240100919526,0.14548572601924947,0.2122734426401632,0.3011180433626045,0.4178990935339569,0.5689092110006182,0.7606191762883153,0.9993333346461845,1.290749796792561,1.6394550117870472,2.048396965629067,2.5183928895591485,3.0477332008505504,3.6319412262690687,4.263736976651131,4.93323331896549,5.628366512222847,6.3355339053255415,7.040384196471666,7.728684612415878,8.387178366592607,9.004346793680547,9.57100350024349,10.080670468959577,10.52971441902537,10.917251140667606,11.244851395008677,11.516100700267815,11.736074889720003,11.910793488482103,12.046705077314584,12.150245370843551,12.227492696657361,12.283929744099403,12.32430706468109,12.352594180996183,12.371998719170723,12.385032381656924,12.393603978129555,12.399123065925888,12.402601974033633,12.404748242621347,12.406043220961264,12.40680542338757,12.40723916741435,12.407470089098908,12.40756951066035,12.407569510660354,12.407470089098913,12.407239167414353,12.406805423387576,12.406043220961266,12.404748242621347,12.40260197403363,12.399123065925892,12.393603978129555,12.385032381656918,12.371998719170717,12.352594180996185,12.324307064681092,12.283929744099403,12.227492696657366,12.150245370843551,12.04670507731459,11.910793488482115,11.736074889720008,11.516100700267819,11.244851395008686,10.917251140667608,10.529714419025371,10.080670468959578,9.571003500243489,9.004346793680542,8.3871783665926,7.728684612415871,7.040384196471658,6.335533905325534,5.628366512222843,4.9332333189654864,4.263736976651126,3.6319412262690633,3.0477332008505456,2.518392889559144,2.0483969656290624,1.639455011787043,1.290749796792558,0.9993333346461817,0.7606191762883128,0.5689092110006164,0.41789909353395566,0.3011180433626038,0.21227344264016274,0.14548572601924908,0.09541240100919492,0.0572703813405389,0.02677275673547109,0.0
0.0,0.035313351485222494,0.07514439306667,0.12419490059788633,0.18750737728111116,0.2705677200430615,0.3793296234564501,0.5201407015855946,0.6995573111263879,0.9240452113924343,1.1995763100440566,1.531146823411397,1.9222573921819557,2.374408551740692,2.8866727340834353,3.455404274672939,4.074140254783179,4.73372741706252,5.42268553828047,6.127788805758679,6.834818296120764,7.529415270945625,8.197950724710926,8.828324003975393,9.410612878192921,9.9375175282398,10.404568051911893,10.810094696351571,11.154987386522862,11.44229225325055,11.676705244054554,11.864025761905774,12.0106275498055,12.122991934676525,12.20733295120528,12.269327709423559,12.313951077694215,12.345402929694945,12.367109531842654,12.381777987775745,12.391483283214129,12.397770357825037,12.401757698202342,12.40423327585783,12.405737581073058,12.406631644198901,12.407150154362157,12.407441125363286,12.407594168279147,12.4076594971563,12.407659497156306,12.407594168279145,12.40744112536329,12.407150154362165,12.406631644198901,12.40573758107306,12.404233275857822,12.401757698202344,12.397770357825042,12.391483283214129,12.381777987775742,12.36710953184265,12.34540292969495,12.313951077694213,12.269327709423564,12.207332951205284,12.122991934676529,12.01062754980551,11.864025761905783,11.67670524405456,11.442292253250551,11.154987386522869,10.810094696351571,10.404568051911895,9.937517528239802,9.41061287819292,8.828324003975387,8.197950724710921,7.529415270945618,6.834818296120756,6.127788805758675,5.422685538280467,4.733727417062516,4.074140254783174,3.4554042746729334,2.8866727340834304,2.3744085517406868,1.9222573921819515,1.5311468234113932,1.199576310044054,0.9240452113924317,0.6995573111263855,0.520140701585593,0.3793296234564491,0.27056772004306084,0.18750737728111072,0.12419490059788599,0.07514439306666973,0.03531335148522234,0.0
0.0,0.04611279128308629,0.09762813776768525,0.16010838476258166,0.23940296158233562,0.34171277777167897,0.47356579090817363,0.6416850753430567,0.852741056614784,1.1129928456893412,1.4278389927997877,1.801313877731842,2.235580067970953,2.730476649244321,3.2831862577311024,3.888077568255696,4.53676487438184,5.218403336943213,5.920210330725579,6.628174210736449,7.327886429147374,8.005415584889803,8.648135749755557,9.24542743883471,9.78918685061997,10.274104493048718,10.697703695248002,11.06015799654358,11.363929720656316,11.61328717353058,11.8137635513649,11.971617269115798,12.093342909614547,12.18526710786733,12.253247402411771,12.302477027215945,12.337386653154065,12.36162616978229,12.378105809581816,12.389075676133414,12.396225074357595,12.400786870403717,12.403636449117887,12.405378941461898,12.406421798480077,12.407032290955245,12.40738111575568,12.407574119269588,12.407674390440032,12.407716819213677,12.407716819213675,12.407674390440029,12.407574119269592,12.407381115755685,12.407032290955248,12.406421798480075,12.405378941461894,12.403636449117885,12.400786870403724,12.396225074357602,12.389075676133414,12.37810580958181,12.36162616978229,12.337386653154066,12.302477027215946,12.253247402411779,12.185267107867336,12.093342909614552,11.97161726911581,11.813763551364909,11.61328717353058,11.363929720656323,11.060157996543582,10.697703695248002,10.274104493048721,9.789186850619974,9.245427438834708,8.648135749755554,8.005415584889798,7.327886429147368,6.628174210736444,5.920210330725576,5.218403336943211,4.536764874381835,3.88807756825569,3.2831862577310966,2.7304766492443155,2.2355800679709485,1.8013138777318378,1.4278389927997848,1.1129928456893388,0.8527410566147815,0.6416850753430547,0.47356579090817225,0.341712777771678,0.23940296158233504,0.16010838476258127,0.09762813776768499,0.04611279128308612,0.0
0.0,0.05961350868170642,0.12559433272384923,0.20442903383970573,0.3028061655683547,0.4276294339738721,0.5859350940090914,0.7846977975189411,1.0305227060045952,1.3292376590041926,1.6854160444663226,2.101876584705815,2.579217939277079,3.1154512603546562,3.7057906323976755,4.342648859639228,5.015865072198115,5.713163522434403,6.42081356628494,7.124433784914247,7.809863030839737,8.464011403395643,9.075606536906887,9.635764735047081,10.138339938368762,10.580032237742904,10.960266888132258,11.280880008144168,11.545664919170534,11.759841556290638,11.929510528633534,12.061144737699749,12.161157548300611,12.235570329203965,12.289786518748128,12.328466345575304,12.355487173958966,12.373969471455286,12.386347200697015,12.394463130327376,12.399673064412031,12.402947274316421,12.404961656848352,12.40617478940305,12.406889833615589,12.407302103874223,12.40753416650594,12.407660747004158,12.407725691402518,12.40775292688423,12.407752926884221,12.407725691402517,12.407660747004158,12.40753416650594,12.407302103874226,12.406889833615585,12.406174789403051,12.40496165684835,12.402947274316425,12.399673064412042,12.39446313032738,12.386347200697013,12.373969471455277,12.355487173958972,12.328466345575304,12.289786518748135,12.235570329203972,12.161157548300615,12.06114473769976,11.929510528633545,11.759841556290644,11.545664919170534,11.280880008144173,10.96026688813226,10.580032237742907,10.138339938368768,9.635764735047085,9.075606536906886,8.464011403395642,7.809863030839733,7.124433784914241,6.420813566284936,5.7131635224344,5.015865072198111,4.3426488596392225,3.705790632397669,3.1154512603546514,2.5792179392770738,2.1018765847058116,1.685416044466319,1.3292376590041903,1.0305227060045927,0.7846977975189386,0.5859350940090895,0.4276294339738708,0.30280616556835394,0.2044290338397053,0.12559433272384896,0.05961350868170627,0.0
0.0,0.07629788376054475,0.15998746621687004,0.25852089822322605,0.379432437892808,0.5302872859909162,0.7185329188473243,0.9512416221827276,1.234749377651378,1.5742141885503103,1.9731341735215389,2.4328796988456736,2.952301793836362,3.527478896947713,4.151654434663515,4.815399143681427,5.507006388853091,6.2130995047327175,6.9194018892336855,7.611597872740137,8.276199195847308,8.901330602379153,9.477358856372692,9.997310533850195,10.457051574143785,10.855231157944695,11.193019315827792,11.473687915251984,11.70209598073162,11.884142106662093,12.026240124263827,12.134861507051022,12.216172172137922,12.275775254861003,12.31855745372599,12.348626164712906,12.369318429320197,12.383260489000985,12.39245769200653,12.398397586748484,12.402153192376336,12.404477764542897,12.4058862395902,12.406721593173122,12.407206481774148,12.407481812979741,12.40763447618945,12.407716556688799,12.40775813790668,12.407775416813923,12.40777541681392,12.407758137906677,12.407716556688795,12.407634476189447,12.407481812979741,12.407206481774148,12.406721593173126,12.405886239590204,12.404477764542897,12.402153192376343,12.398397586748493,12.392457692006532,12.38326048900098,12.369318429320197,12.348626164712911,12.318557453725994,12.275775254861012,12.216172172137927,12.134861507051028,12.026240124263836,11.884142106662102,11.70209598073162,11.473687915251988,11.193019315827797,10.855231157944699,10.45705157414379,9.997310533850204,9.477358856372696,8.901330602379153,8.276199195847308,7.611597872740132,6.919401889233681,6.213099504732714,5.507006388853087,4.815399143681422,4.151654434663509,3.527478896947707,2.952301793836357,2.43287969884567,1.9731341735215353,1.5742141885503074,1.2347493776513758,0.951241622182725,0.718532918847322,0.5302872859909145,0.37943243789280695,0.25852089822322544,0.15998746621686977,0.07629788376054464,0.0
0.0,0.09667810818727335,0.2018025244849062,0.32380181643835937,0.47103036443152446,0.6516405303871103,0.8733622789250548,1.1431849729131376,1.466954577013302,1.8489183051325762,2.291265072753208,2.7937210978188087,3.353263152455976,3.964005750842995,4.61730282258041,5.302080695800502,6.005390640862048,6.713140121341702,7.410937011685173,8.084964630366386,8.722800402567216,9.31409822509351,9.851072887580479,10.328751014061353,10.744982481672468,11.10023436518758,11.397211964293874,11.640365555387522,11.835346072518124,11.98846860286918,12.106231402486852,12.194922917552148,12.260333004793322,12.307569738588994,12.340971644764815,12.364097760660696,12.379774582218177,12.390179078209062,12.39693952918425,12.401239898612541,12.403917803609994,12.405550206209742,12.40652426159986,12.407093164452247,12.407418351234991,12.407600188087317,12.40769949451778,12.407752116732706,12.407778433255523,12.407789267289992,12.40778926729,12.407778433255519,12.4077521167327,12.407699494517775,12.407600188087313,12.407418351234996,12.40709316445225,12.406524261599865,12.405550206209746,12.403917803609996,12.401239898612552,12.396939529184255,12.390179078209067,12.379774582218172,12.364097760660702,12.340971644764819,12.307569738589,12.260333004793331,12.19492291755215,12.106231402486857,11.988468602869187,11.835346072518131,11.640365555387524,11.39721196429388,11.100234365187585,10.744982481672475,10.328751014061362,9.85107288758049,9.314098225093513,8.722800402567216,8.084964630366386,7.410937011685168,6.713140121341698,6.005390640862044,5.302080695800497,4.617302822580405,3.964005750842989,3.3532631524559715,2.7937210978188043,2.291265072753205,1.8489183051325726,1.4669545770132992,1.1431849729131351,0.8733622789250521,0.651640530387108,0.47103036443152296,0.32380181643835854,0.20180252448490585,0.09667810818727325,0.0
