time_Gyr,QCosmo_1,QCosmo_2,QCosmo_3,QCosmo_4,QCosmo_5,QCosmo_6,QCosmo_7,QCosmo_8
3.6836836836836837,1.2892439666808573e+188,8.081604170121745e+267,8.081604170121745e+267,1.2892439666808573e+188,-0.006890551360376928,5.376250068235678e+241,5.376250068235678e+241,-0.006584224096265015
3.6936936936936937,4.2116387539731404e+188,4.349666503635386e+268,4.349666503635386e+268,4.2116387539731404e+188,-6.371878678002233e+276,7.96398781256062e+69,7.96398781256062e+69,-6.371878678002233e+276
3.7037037037037037,1.3758374251890173e+189,2.3410697055888593e+269,2.3410697055888593e+269,1.3758374251890173e+189,0.004462910764519102,-0.0012554559959412873,0.004963322173903495,0.002166063227433563
3.7137137137137137,4.494518004269025e+189,1.260006338937353e+270,1.260006338937353e+270,4.494518004269025e+189,0.0022839859973415467,-0.004258070684511529,-0.0060557310505973995,-0.014696322741027676
3.7237237237237237,1.4682470270495017e+190,6.781583522971813e+270,6.781583522971813e+270,1.4682470270495017e+190,0.0019271961708015111,-3.612543294576366e+111,-3.612543294576366e+111,-0.004017732737101099
3.7337337337337337,4.796397145456526e+190,3.649971722534212e+271,3.649971722534212e+271,4.796397145456526e+190,-0.0027882734815526966,33906970.382374406,33906970.3842202,0.007421511185972028
3.7437437437437437,1.56686341972271e+191,1.9644812345557723e+272,1.9644812345557723e+272,1.56686341972271e+191,-0.00016527473292201583,-0.004682790345471438,-0.008700754325352054,-0.0012356820271743232
3.7537537537537538,5.11855232510052e+191,1.0573195665871866e+273,1.0573195665871866e+273,5.11855232510052e+191,0.007911856152677952,-0.0016995975998982053,-0.0015069781991428964,0.006695004792207866
3.7637637637637638,1.6721034886765818e+192,5.69068640792443e+273,5.69068640792443e+273,1.6721034886765818e+192,-0.0076862354290894485,0.0021587989593172645,-0.003018304767183042,0.010812772750939606
3.7737737737737738,5.462345403572064e+192,3.0628310325127856e+274,3.0628310325127856e+274,5.462345403572064e+192,0.010674584957557059,-0.0004881604148691651,0.0053712847963320876,0.00580629217168594
3.7837837837837838,1.7844121195327235e+193,1.6484714255439117e+275,1.6484714255439117e+275,1.7844121195327235e+193,0.0008869182527984018,0.004256831621605666,0.007149897482164271,-0.009142482034520682
3.793793793793794,5.82922971052765e+193,8.872373344742239e+275,8.872373344742239e+275,5.82922971052765e+193,-0.0010170404867358993,-0.009655923881677445,0.00039350292361987817,-0.0032381870163981645
3.803803803803804,1.904264079188443e+194,4.775272871444138e+276,4.775272871444138e+276,1.904264079188443e+194,0.003461055107907257,-0.0027673378174456072,-0.00014176950497399733,-0.005940894963276682
3.813813813813814,6.220756195341962e+194,2.5701388018743307e+277,2.5701388018743307e+277,6.220756195341962e+194,4.8799528153575975e+131,24525063604.805317,24525063604.808598,4.8799528153575975e+131
3.823823823823824,2.0321660250920962e+195,1.3832954971373071e+278,1.3832954971373071e+278,2.0321660250920962e+195,-0.0054481948759649,-0.0015718560076926308,-0.003301998175523891,0.007298435693901137
3.833833833833834,6.638579980047845e+195,7.445148218013238e+278,7.445148218013238e+278,6.638579980047845e+195,-0.0007911987395681167,-0.009959687363734435,-0.006698247031643524,0.010471371213879272
3.843843843843844,2.1686586435991794e+196,4.007114321105212e+279,4.007114321105212e+279,2.1686586435991794e+196,0.0015695207563509541,3.158478927662575e-05,0.0062265088741667194,-0.007052871357891503
3.853853853853854,7.084467351421071e+196,2.156701882805027e+280,2.156701882805027e+280,7.084467351421071e+196,-0.0005050278125517018,-3.547906421542518e+137,-3.547906421542518e+137,-0.006519159065855017
3.863863863863864,2.3143189364951963e+197,1.1607762192997648e+281,1.1607762192997648e+281,2.3143189364951963e+197,0.005920195096527896,-2.0474752594830815e+135,-2.0474752594830815e+135,-0.003361997530058193
3.873873873873874,7.560303230116022e+197,6.247508949859968e+281,6.247508949859968e+281,7.560303230116022e+197,0.0035211343082548036,-0.007088344067890468,0.0007598189587097164,0.0008131078748251442
3.883883883883884,2.46976266022018e+198,3.3625230630755106e+282,3.3625230630755106e+282,2.46976266022018e+198,0.0013405101191722776,0.004859255713232695,-0.004324936068779699,-0.0020776397640887502
3.893893893893894,8.068099138293254e+198,1.809771133107882e+283,1.809771133107882e+283,8.068099138293254e+198,0.004717820942826285,0.000705022286238798,-0.007045574111214377,-0.0005558083512540266
3.903903903903904,2.6356469286615638e+199,9.74051773957174e+283,9.74051773957174e+283,2.6356469286615638e+199,-0.0019344351363171795,-1.7494693139351536e+83,-1.7494693139351536e+83,-0.0034469076867648836
3.913913913913914,8.610001702179099e+199,5.242523991151961e+284,5.242523991151961e+284,8.610001702179099e+199,-0.006052174182849608,-0.003994505985355874,-0.003106079410797159,-0.002632142330179306
3.923923923923924,2.812672990737913e+200,2.821621861461525e+285,2.821621861461525e+285,2.812672990737913e+200,0.006321640054022319,0.0003056391256967973,-0.004405335764463652,0.004207711607821444
3.933933933933934,9.188301728980146e+200,1.5186482581328753e+286,1.5186482581328753e+286,9.188301728980146e+200,0.0010229422168861173,-1.0887069236679907e+92,-1.0887069236679907e+92,0.0060841333557644
3.943943943943944,3.001589198165556e+201,8.173641417232826e+286,8.173641417232826e+286,3.001589198165556e+201,-0.003956515821053682,0.007431571689623324,0.004336813688161172,0.0037963831637692087
3.953953953953954,9.80544390148299e+201,4.399202623633984e+287,4.399202623633984e+287,9.80544390148299e+201,-0.00451228496571215,-2.11942328880275e+136,-2.11942328880275e+136,0.004347248892215265
3.963963963963964,3.203194167032285e+202,2.3677309461878423e+288,2.3677309461878423e+288,3.203194167032285e+202,0.004248469815891766,-0.0036089558333923556,-0.002757983831390134,-0.006340939791869951
3.973973973973974,1.0464037095838222e+203,1.2743559035663813e+289,1.2743559035663813e+289,1.0464037095838222e+203,0.002603540130504447,0.005698537327631045,-0.0076723368135458905,0.0006968960105195847
