Scalar,QCD (Gluons),Weak (SU2),QED (U1),Dark Sector
4.437342591868191e-31,180.67064779779759,9.543088010518577,1.1697566961155175,14.274324523186607
4.437342591868191e-31,310.5878526841104,255.8317086910498,0.7672905519083731,150.93980473212113
7.888609052210118e-31,116.8826642658122,40.3098737320746,0.06843873920806384,110.61225926715923
1.232595164407831e-32,218.93775589108566,37.73706566445912,1.8554447971823804,46.3071875077712
4.437342591868191e-31,181.48018651831998,98.80981034580965,3.8460949205167196,10.893510796822849
7.888609052210118e-31,220.49599497237057,172.717162254756,12.36979191392696,11.853127021298002
1.9721522630525295e-31,43.32373434811568,9.679857959493813,21.80507234501644,2.3049366152305995
7.888609052210118e-31,156.35819985958267,54.424421362278146,57.61494732707022,86.80157649271099
1.7749370367472766e-30,83.24989895805525,30.112727629749507,0.33198069166183714,110.32912849657716
7.888609052210118e-31,76.11231152991206,2.919476039888681,33.91371773113095,22.15097742153663
7.888609052210118e-31,63.709513237806256,96.60660646820588,0.48409793090877806,25.256146717592138
7.888609052210118e-31,169.0634102586603,20.008356124237118,2.357946828878162,72.14961432205814
1.9721522630525295e-31,92.69626335252245,27.45661942065569,0.21337231166048784,35.688006199815334
7.888609052210118e-31,385.5357803623406,106.49660175781003,107.08325226971037,62.67443780194299
4.437342591868191e-31,310.5003569535364,60.29518734998634,61.839701078857374,184.26859478212697
7.888609052210118e-31,188.85177106023102,80.80064545461452,14.981751752548153,83.08156681669678
1.232595164407831e-30,104.50007407351012,79.37742392529286,5.958097953462712,64.94837446896982
7.888609052210118e-31,195.5281603270334,140.08713910867743,38.705699381327946,10.45599348562349
0.0,268.98724745053653,53.43044338580236,9.734964399731117,37.91427164995369
7.888609052210118e-31,91.96581127605067,18.436155727337145,9.320188286171302,5.060128826459983
1.9721522630525295e-31,210.62864015973403,65.6523525301431,20.216153359388823,124.40091898009189
0.0,183.53396857853068,110.0158246918144,93.12418512373362,44.68043175826931
0.0,86.51977055337899,64.21528436092154,0.38995939079622527,14.795521588403396
0.0,149.20956149494896,27.70493546361511,15.744055200474898,10.81076944076757
0.0,95.38054181914025,1.1793922564678527,3.0430631826298473,58.59688440458401
1.9721522630525295e-31,110.02255557218514,102.64388062015888,0.6972097168362591,53.10057192780424
7.888609052210118e-31,100.97242055254793,66.2188434716561,38.24468788264402,20.97888068599066
3.0814879110195774e-31,184.6781467862205,66.81447389194135,74.98084135199115,4.845298126064078
1.9721522630525295e-31,54.89290715242978,44.618840610622044,1.8640079865452637,18.70777551365414
4.930380657631324e-32,149.43019687905192,44.304541045716,5.574926791315341,92.96774753402491
4.930380657631324e-32,127.02440402489128,46.43051616219895,30.99061146856484,126.90602895996633
1.232595164407831e-32,55.01861834242768,26.268534631599564,6.535949606783095,17.591633130264533
1.232595164407831e-30,56.67701784371933,71.53634692405994,4.107281366809334,8.974488245544471
7.888609052210118e-31,237.59091373630253,121.21819259892068,8.926112711112484,157.59819613071934
1.9721522630525295e-31,138.48408942533362,65.25425712961314,10.600776770032796,4.747140642525909
0.0,153.3472713075131,103.45607692765314,0.6438740196374148,62.72492492421502
4.437342591868191e-31,149.9309981945047,41.28862034027669,2.9901079640724366,8.047197755121406
7.888609052210118e-31,135.94353590176215,61.55342107666352,24.22332128863583,60.829537157179765
0.0,104.21541138284752,0.6204819861242387,7.076868500504069,24.32516985489178
0.0,163.45797207469417,68.60701117891706,25.721205959740928,93.81155535639009
1.232595164407831e-32,94.71975875035115,59.89107319313725,10.369708770498494,11.145118036104172
2.4960052079258577e-31,34.075884550102316,10.70579161269422,8.872356237363638,17.805904870523705
0.0,102.6864200874511,7.4715167574001535,0.08177376018584975,39.009426098939386
0.0,57.29390660701569,42.596179053287095,2.356914600187172,14.88619865128221
1.9721522630525295e-31,362.9338239861761,48.39624006874577,61.72802413081681,85.66370670092803
1.9721522630525295e-31,84.76396635246809,7.305360061024347,14.50445783079631,52.098721356155565
4.930380657631324e-32,282.82537698022344,15.735812347288087,32.189829903542034,110.10192982840591
0.0,186.57800155255362,79.97655538758698,13.707971704180046,16.937525143032325
7.888609052210118e-31,274.68671854041094,16.087904566791302,7.494898212022281,38.513434020959295
1.1093356479670479e-31,98.4382339492297,16.284766009734902,1.6274665376756026,43.53435884847286
3.1554436208840472e-30,115.92789661914753,58.487737630164105,4.204131654071276,67.46585939220134
1.232595164407831e-32,124.53951523342019,13.583032360833924,22.976972989245287,70.30195665159536
7.888609052210118e-31,267.3833281457135,36.69998938833944,4.235120206065287,49.899950647586174
7.888609052210118e-31,203.37958289386037,21.590960154498838,112.04530802292595,61.017784515365456
7.888609052210118e-31,138.28378790673105,51.32651333596538,0.11022776032047545,174.19154675713185
4.437342591868191e-31,222.48386363010187,32.734311276245236,184.49406462890505,68.87390629354388
0.0,121.43932338731327,14.483185846154251,1.0974740596308639,94.85678103079007
1.232595164407831e-32,40.75817304359256,32.717778343294796,2.433563920909072,7.479221172000921
7.888609052210118e-31,100.60007988932134,129.95868288399282,3.2126182495517,34.517328043502246
1.7749370367472766e-30,119.75545912248346,42.836464085137116,2.218146591007931,20.318754357139323
1.7749370367472766e-30,28.314913517937704,2.532097777645007,14.003683643056121,26.404361717575167
0.0,72.12949764325276,16.475699652972203,0.09816060510266737,26.21328468869328
1.262177448353619e-29,101.61395714610222,134.50881660730397,1.0956974432682831,97.38177198778027
0.0,71.80160972747456,32.82285307072339,27.232530946842775,56.23453805358926
7.888609052210118e-31,120.16266536948677,70.35744350573262,2.64639415298543,17.26023099157898
0.0,233.96866344379245,22.306827915194514,30.4537318499323,54.3435245960218
0.0,62.3078929027267,39.32651517973994,1.1638154607325495,18.412448949834108
0.0,155.2047320996438,28.08910470300021,51.32071359956928,74.4232754254195
1.7749370367472766e-30,77.90976671870766,58.71336157888368,28.485954126839292,29.92142073398435
7.888609052210118e-31,177.56916846965063,109.72423713176968,27.331968228955105,143.0061254494418
1.560003254953661e-32,53.44620275945909,3.775366018633619,7.530074858012053,13.551361584454103
1.9721522630525295e-31,62.14128355705114,22.178653032940403,5.150060060166392,70.0609519927765
4.930380657631324e-32,91.49005344719905,3.9201100528971136,0.8863949774238729,101.61042026501556
7.888609052210118e-31,151.97366152498984,17.070626108774213,9.109848963805263,19.566469535943583
1.9721522630525295e-31,87.30932290079107,80.91341542271621,1.0226834638478919,59.99310858643304
7.888609052210118e-31,17.74595550810848,53.93734794147916,3.3538774190453955,7.0599429770938995
0.0,88.55940478847623,28.546784242660582,4.807967891767914,15.15067391776139
0.0,27.11408955307499,92.78166114556922,4.946172226403991,4.3839175307472
3.1554436208840472e-30,68.66773868926478,22.445482042083015,0.9992606296632464,42.843935284524356
0.0,154.43074852117005,69.96044003172312,0.029934476981240056,143.72582459545228
0.0,29.79059974161942,13.08288446420649,0.02900913088381742,49.872783458213775
1.232595164407831e-32,143.33920042876667,35.68628987185628,36.36139453519156,50.83788317399251
1.1093356479670479e-31,104.19887611402031,58.62555381612362,8.320293976651264,20.44892523885103
7.888609052210118e-31,132.68009246623154,28.780768047947056,2.732983407387586,126.9696789265694
7.888609052210118e-31,225.5685779359218,82.21194987840275,50.9069886774476,13.838709902687299
0.0,157.07461399537414,30.64745479356961,10.14347274772155,111.38925734111773
1.9721522630525295e-31,346.22469817342403,16.796163902313623,13.591909750974827,92.55867958589836
4.930380657631324e-32,102.71931750888815,27.604502270590682,3.2455599827882504,26.62931976056295
3.1554436208840472e-30,195.3636169371415,114.56437859872403,35.16196069037435,15.49530024125695
0.0,112.94625670968252,23.068373492867202,11.281431706795525,57.63554547748399
1.9721522630525295e-31,431.07837430595157,128.87225141821915,50.9967702215389,16.23676162241837
1.9721522630525295e-31,74.69752247913752,28.829955177276187,0.05581386463269099,108.69618391196676
1.1093356479670479e-31,268.69694037487466,18.476458889796717,20.49049943714928,46.13412208818736
4.437342591868191e-31,93.39565403382804,66.088383172137,8.652125224602697,8.049447498255134
4.930380657631324e-32,45.12406518696764,41.19748750958063,21.862193239054857,131.38413480130993
7.888609052210118e-31,287.8146957687631,26.246494936123618,247.6593191287471,14.006095378503243
3.0814879110195774e-31,139.4072559371547,20.795460182146293,0.5334164792947407,22.377311881644108
1.232595164407831e-30,79.37369320288227,11.619912790315166,14.578557487330764,5.14272152529163
0.0,50.56794317410683,195.94474362005374,30.173128589399987,26.277323285473102
0.0,227.5809583722718,38.59202318088013,0.9959300025898671,113.02280299388227
1.9721522630525295e-31,113.78548972265455,37.93461426160093,59.99351988411531,49.791556488972425
4.930380657631324e-32,66.06243588329166,7.917505878598202,3.581998089622573,22.867828180319044
0.0,50.922289715227365,3.4797496148496596,2.5524922207118403,9.12859934964361
0.0,80.46720422546497,105.27687173172994,0.9250917588520093,105.57643167379389
4.437342591868191e-31,247.6804205376579,109.2903064446468,42.48178095298598,34.12260566108756
1.7749370367472766e-30,269.8528716292951,27.5636124219725,31.205641507488913,74.600781206325
0.0,49.735207930159966,12.618937690315612,14.848523325794934,17.054412187463733
7.888609052210118e-31,312.90772339539205,13.95176339912511,7.011074136513407,111.39483573991127
1.9721522630525295e-31,116.878709637816,6.043289095026201,0.0797971215432825,14.793727765124887
0.0,144.34884799807693,13.951499361260133,20.108276000476977,27.266980337935994
1.9721522630525295e-31,75.50795374778782,19.561624748684643,2.331827378501219,34.26647317889061
1.9721522630525295e-31,163.7187909691465,14.207269538776506,0.43399749969796236,140.07442801725352
1.9721522630525295e-31,94.61291884672394,33.530491779057954,1.0031393241038637,13.598975820279563
1.9721522630525295e-31,63.70620589219399,35.10791285705475,16.52257120410574,10.045597596470628
3.1554436208840472e-30,106.7367214904178,35.73810262465005,17.772062918908144,63.750925229268226
4.437342591868191e-31,237.70543053448353,134.98625733758576,0.024214461678913904,124.47138204984553
7.888609052210118e-31,30.64359970511661,143.72662594660548,0.7163339564796272,15.850220874682979
0.0,168.014741832664,43.233509785358805,22.36606485996942,18.402413483992873
6.039716305598372e-31,224.7123005950573,52.085815000515986,70.75735373036744,103.60057505301637
1.9721522630525295e-31,116.25130313458949,39.48586948898492,0.7758527049379721,21.084343165792873
1.9721522630525295e-31,98.66065123537527,21.317026909387902,0.03669362973339647,84.367424026985
1.7749370367472766e-30,183.18427181681807,112.72938259837377,8.640005116684828,57.769868372748995
7.888609052210118e-31,298.10317308796004,47.856857448246615,0.41875872372422995,140.2643576332601
0.0,230.76398211394962,35.91605621876714,5.978684387085621,46.051225152912785
7.888609052210118e-31,94.18342433133257,36.81571288632883,8.127995191471834,28.390271276753587
3.1554436208840472e-30,47.651280864832515,3.0046822225967587,6.156622440079214,16.147197550346636
0.0,266.8800679231787,6.855164167959523,4.793997661365737,8.710048678297543
0.0,34.00472400147993,88.2770604523424,0.03144130350688496,47.91250427568866
0.0,254.49317989446726,147.1541125338047,92.08917478948779,78.38323737837537
7.888609052210118e-31,73.30063167366659,15.962072979614568,5.29087709234025,37.74145125738491
1.9721522630525295e-31,85.93089184600265,32.32686826362099,1.3663627703310872,40.00332908045593
1.1093356479670479e-31,121.06398570807688,9.44558203806806,50.95408249149374,35.681599054954745
4.930380657631324e-32,184.72214615241757,40.37670129832875,76.71733916495556,26.092447120603133
7.888609052210118e-31,93.41079001877662,16.58443947473563,3.9726236275347007,5.401833786141319
0.0,78.09502804278426,37.41816240632054,0.3432569196132305,18.11984704854493
4.930380657631324e-32,238.86630400964475,59.09029342867112,6.423043044841896,17.007211969463036
0.0,296.90381820218107,142.33311541890632,26.612947613624183,21.00629746822334
1.7749370367472766e-30,308.80858601585555,163.7039473087822,0.13101947903412786,41.971854532540675
0.0,165.77547687963482,161.35016670731656,19.620913744043094,30.09074041918386
4.930380657631324e-32,248.72709623790277,50.22544784993368,0.21457235224232019,114.36007749406205
1.9721522630525295e-31,109.74722501351366,20.355462139170864,0.3332857044318586,37.48089909699319
7.888609052210118e-31,375.3392957416637,39.46609717410266,48.31400204512827,175.21128307417834
0.0,29.249428134992485,8.044268562945765,18.35292808090267,11.626708386894082
1.4914401489334754e-30,59.3487595429507,17.741345199497715,0.10523563289430737,24.207793315015135
0.0,355.7108371272873,99.33318757383017,128.65332150888437,121.0825790877955
0.0,103.12000157477199,15.40822878320451,1.9105624485204225,82.41288502612899
7.888609052210118e-31,265.37626125767815,212.96039945738062,36.14416033169626,106.06376843634574
7.888609052210118e-31,168.79494570803223,66.59586104270491,6.974269206451069,76.60934034127922
4.930380657631324e-32,39.808777618810005,25.722902272468776,0.201577254982518,52.60348337068584
1.9721522630525295e-31,21.22901443385455,5.498368510577206,12.503754877574945,39.70128791099236
0.0,194.4083836866511,51.2976763461611,0.104537161500148,15.71794923584164
4.930380657631324e-32,112.96672424654956,11.557911169432742,0.13224895756412097,39.683090071538274
1.9721522630525295e-31,82.47189915178959,38.74777734174588,2.9180647952491268,36.5326304731266
0.0,58.62650852167343,49.40102409163506,1.422393005759606,34.04900775909392
0.0,56.942889075151456,74.11766313806358,7.516004598843505,8.311109323965656
4.437342591868191e-31,184.40798895183713,9.257144377728103,0.5789321355673824,34.11117450256007
1.9721522630525295e-31,172.09565216449784,65.38511222528929,14.586745679714417,96.7950976303885
7.888609052210118e-31,318.61223329683764,42.37381088162625,19.45824098981486,90.74623662361819
1.9721522630525295e-31,79.21110171598848,101.61837539313906,14.112244861087262,60.90265955562899
1.232595164407831e-32,136.20674548950532,14.275665668361887,6.817054411826512,2.4250642136706255
7.888609052210118e-31,382.78492423004394,9.768738833842,22.179110400341063,233.95137831875007
7.888609052210118e-31,235.90960943110144,10.859348064085626,76.24538429963975,7.311708196041934
1.9721522630525295e-31,45.601626762985994,53.68102428257829,3.201147055490912,2.7260602070375977
1.9721522630525295e-31,93.23839590076201,65.2959782372806,2.3508426293076745,33.75469471926434
0.0,79.40817669373497,35.89326451400186,2.406675064852285,4.763698154205102
1.7749370367472766e-30,312.2885542995524,86.11995139927888,11.52666042507161,191.61042617956804
1.9721522630525295e-31,104.42713046003816,6.129511206060612,11.04041941337542,98.16676409153742
1.1093356479670479e-31,50.022346049898815,6.985334533324793,4.102166532957372,30.901457242880372
4.930380657631324e-32,62.834012968509306,44.29166723918252,1.2051119445229483,80.01299115714669
1.232595164407831e-32,265.44112749204106,2.7476950602511447,2.2249528354730144,75.25133274018947
4.930380657631324e-32,31.411441440137363,8.80845808446066,0.13812051799021904,45.293629691157726
1.1093356479670479e-31,68.98680476053399,30.259404955403816,1.0643620258875799,4.224947595997783
1.9721522630525295e-31,63.522093275031324,108.97938790315845,29.45266188261673,2.0761098202241595
4.930380657631324e-32,34.59894754725289,27.847842346932687,20.771808646795282,49.24926726987456
0.0,79.16529153940695,23.207896966866013,3.0004931003974345e-07,56.411121118714945
1.9721522630525295e-31,308.31209935019365,231.53281271550952,0.054033184381252014,15.880790469457246
0.0,90.07009505315423,23.99955693234232,10.01288356781256,16.071466233297485
4.930380657631324e-32,86.21140693761996,84.48977417146462,15.782112457563237,28.191500620254516
4.930380657631324e-32,112.98424483080562,47.561045710931594,22.547634226961378,7.786189194010478
7.888609052210118e-31,301.8823548403577,125.28865182221368,61.57154385414182,21.155501347499435
4.930380657631324e-32,219.09224450187844,24.365641515133454,12.098980226553694,62.95168598606768
0.0,134.72950070904784,69.75155305318947,0.001043421096190681,64.17553340655131
0.0,147.8780081919112,101.23133463727329,52.13117145935626,83.19444466510072
7.888609052210118e-31,184.1995919597829,226.3798323755602,0.6563809362159819,48.374321933341044
1.1093356479670479e-31,96.68954461049898,4.192072814795643,0.17169978878109315,21.115648204319154
1.9721522630525295e-31,286.35506288240083,107.40725902026206,0.15619602675047736,98.70347326219104
4.930380657631324e-32,99.90946639845544,50.7895173757326,8.3788745299118,12.507733989286608
1.9721522630525295e-31,165.1125386344351,63.74222772586251,0.22088751883155555,36.39826922659215
0.0,274.47279905610134,29.256292043866086,2.57957017706902,99.6124752951066
7.888609052210118e-31,108.53285875741462,19.717985693548908,4.277867591051709,31.29284242507567
1.9721522630525295e-31,105.36295555967726,40.6668038244576,27.448569467939752,2.515937996669617
1.9721522630525295e-31,73.49914062397963,67.15486762455552,61.10595861349946,41.13276674995104
1.9721522630525295e-31,68.62193621723358,31.78175903269741,1.0835784510287945,14.60151798713005
9.98402083170343e-31,148.22730841839171,105.40853804829901,0.3723730059444912,79.41162789786556
1.9721522630525295e-31,247.3760806607142,30.74519966344272,0.3658394197399682,14.466967960599016
4.930380657631324e-32,75.69204319344782,23.11974911377779,0.7715310573447244,9.332679200216955
4.930380657631324e-32,37.05656476897521,24.360073675267692,0.6939584825030041,132.20902523691035
0.0,322.8454157640069,68.40814288234726,4.624911676006486,137.61218623787914
9.98402083170343e-31,416.46686962331984,122.90827161982348,1.8027341561388663,87.4084364005398
1.232595164407831e-32,151.00490573012775,55.63790497757002,0.0010110990507837569,14.52687861158936
3.1554436208840472e-30,155.51062220463785,20.590826739156938,134.85220388710732,5.82393462948447
1.9721522630525295e-31,118.42715402916707,33.792060326797845,0.16364651566481428,49.105400276114
1.232595164407831e-32,262.49984713766,117.42235299406096,6.646441568152683,62.804796167097834
4.930380657631324e-32,60.308301853635825,11.530646411275352,0.8764562510503667,32.77305385693842
4.930380657631324e-32,115.39115647189871,18.75781871787012,0.4072728192010716,25.492453286712603
1.7749370367472766e-30,194.5586370724255,110.15546468008758,15.175101675123049,241.41655359186538
0.0,58.82953873968256,4.22243670286345,35.08157733659878,43.7311632260001
0.0,70.36794326964915,7.9490409270237885,10.801063413929175,44.895594407144635
1.9721522630525295e-31,98.0281866494655,114.27662405857595,0.01939672946467923,173.45796219848035
1.1093356479670479e-31,49.407445714160474,21.013535738963114,44.84958803138294,12.078717236826325
1.1093356479670479e-31,152.8506614111471,6.495346596101784,0.0016397576433786016,28.45507371537549
4.930380657631324e-32,120.56291712298761,113.94618409790492,3.6441539774875467,80.77789748100008
1.9721522630525295e-31,153.73202605603493,22.216568407467047,7.862059680348663,48.194863770048414
7.888609052210118e-31,67.83288159982493,59.10485372318107,8.294115532970416,4.728774445063292
1.9721522630525295e-31,180.68844442646665,55.80694973291305,1.126307386256282,177.43414400236415
0.0,192.51235083315112,85.47342911568352,13.301435466717352,120.40170481107457
7.888609052210118e-31,117.44619059688146,80.15362318498671,0.004668363174484068,4.957387142811798
1.9721522630525295e-31,137.1937015394273,92.21204919746414,9.24525079788349,4.94191896553434
1.9721522630525295e-31,28.16479305263667,16.907510824562408,0.3811074235592808,33.80081962485925
4.930380657631324e-32,127.99454477384063,29.19962224843115,1.8083734292508236,14.031828180236694
7.888609052210118e-31,138.95516747416414,99.38937772429982,12.293556613153173,13.398387135593527
1.9721522630525295e-31,243.64156082853594,104.2536810597223,11.460242176095402,5.1552601628143435
7.888609052210118e-31,248.64431093666315,19.86700031590001,0.1478347943888903,72.35527723532863
0.0,232.1159159113547,14.971074209177178,1.4049504005936686,21.81950631096383
7.888609052210118e-31,32.598841343727486,23.939305964798994,3.845076204145393,43.64587351493807
1.9721522630525295e-31,38.780248976178946,30.309709583863242,0.36026510704393633,62.04181192312334
7.888609052210118e-31,97.29580458263106,17.65925918178437,0.0037002427013508137,18.56548939813085
7.888609052210118e-31,64.11189324522003,46.53935434061046,44.1184876961295,10.682978207836129
0.0,52.737614278466296,105.51003317384846,6.328684621094086,26.020381324387316
7.888609052210118e-31,120.9153413366831,50.70012904832246,0.26215065730049736,43.57169309788283
7.888609052210118e-31,134.50343841254988,28.05448489149178,1.00680623533512,15.283731614098095
4.930380657631324e-32,214.05634284620083,23.90759915133699,9.449912427427133,40.51287168567585
1.232595164407831e-30,84.48743540661144,50.140417622393535,97.00295998559095,6.813987897306364
6.039716305598372e-31,256.2365531527411,84.05744381442878,15.441106446238122,7.49294081831994
7.888609052210118e-31,93.44939349315808,38.379155365694004,16.926020583666674,23.51900492254869
0.0,183.14324630712068,12.656795082808495,2.678112375911304,170.01429741283312
1.9721522630525295e-31,173.05379722848022,17.818057391648537,0.6153175028240454,67.01853136200481
1.9721522630525295e-31,687.6415230068799,511.18122521256885,6.990443740199681,191.53012899902342
4.930380657631324e-32,37.50931104877773,5.314964074065887,0.9238869841958506,90.16167077894625
1.7749370367472766e-30,343.5531280508967,19.55239587144932,2.528644763874054,178.63155656919915
3.0814879110195774e-31,91.54581265958169,65.37565499307327,16.652785201889536,44.76221127300866
1.232595164407831e-30,115.5379414881159,72.62463578681788,38.935223791919704,33.99958484166595
7.888609052210118e-31,267.2067984231005,77.61322483560728,98.33288834644195,77.6454418466405
1.9721522630525295e-31,82.34960092493932,37.459888183488545,18.08954458552249,17.182012899393357
0.0,131.41257670683217,33.64042638527305,1.5245587376687832,7.689153805636756
7.888609052210118e-31,62.768174459498226,50.47872979263876,11.248880562965125,164.0609008175001
1.232595164407831e-32,80.80167019508427,206.45666107358656,17.12074671272771,28.51762126321462
1.9721522630525295e-31,74.63273045643517,15.878395774278765,47.748558403290886,23.304671487134105
1.7749370367472766e-30,189.3067392205952,99.17608769560192,6.379567993821206,26.496489998002588
7.888609052210118e-31,215.32309059150745,21.752456775615435,45.22574615290492,7.070983202332883
1.232595164407831e-30,161.04100241354786,7.574627790246913,2.9216297286210566,58.682936893312274
1.9721522630525295e-31,251.23691895040926,43.10733773591918,84.64298284352657,33.42834384547807
7.888609052210118e-31,23.875742369780244,20.48548827488188,3.2537916686466257,11.515025054237242
1.9721522630525295e-31,88.89882023597613,68.30364486748527,28.019231272363083,37.86991205408247
0.0,195.47096631961315,89.72468891853097,12.958971929681562,173.94827699880915
7.888609052210118e-31,197.25259321130088,96.13339457242928,1.0295451103611066,22.94436227653635
6.039716305598372e-31,324.1028529407259,13.320542614517677,27.755583195315833,139.84825704153405
0.0,147.7471521433202,39.794426342061826,90.64247457712862,16.67966059289445
4.930380657631324e-32,104.55048781469094,156.42785739329213,4.061448119477093,6.775896996705965
4.930380657631324e-32,389.6972680116866,112.21232243426475,58.9186649414835,351.0293569828823
1.9721522630525295e-31,294.0925503395243,33.06130598486315,2.8068060654029416,38.99517628302365
2.2263750157116446e-31,65.0821527311391,18.905091640369758,0.9352376773458756,12.837489653071682
1.9721522630525295e-31,210.03180826584162,27.2808097293547,0.00548374298110407,121.3065068735163
7.888609052210118e-31,600.6878094335268,51.279304778907814,107.86960434525481,144.40580147388232
1.9721522630525295e-31,41.39492888630576,0.8080495046883251,0.5937209824220793,6.926438123015842
1.9721522630525295e-31,140.9971011455779,71.68713651820931,2.987111170050771,29.753832355378844
4.437342591868191e-31,263.8057414376513,29.12349579602626,7.973962269433403,103.43796777309797
3.1554436208840472e-30,69.09719981776223,100.02221936808837,0.3059905470678995,59.80544314118934
4.930380657631324e-32,202.4550670092307,130.94048806461728,2.0931089926095074,163.4215783812479
0.0,73.96278871810972,2.9708922506612776,21.918591966917898,31.68298491036085
7.888609052210118e-31,49.6629823593152,197.51011499440918,23.366565683569846,29.894999978801415
1.7749370367472766e-30,161.7448311669656,53.8061366676813,40.045433381546545,30.910746753542213
7.888609052210118e-31,266.81937784467664,95.63749716974097,13.580893360087954,62.36627418092468
1.9721522630525295e-31,104.18253023944345,99.4205359137439,0.3694165398309452,13.963288578784491
7.888609052210118e-31,114.01954384400317,18.672790195407924,0.009944154483887087,13.278357906308358
7.888609052210118e-31,277.44267902901566,90.57751811874395,15.133476991157895,138.6820704289767
6.039716305598372e-31,87.66689667581747,56.573472808128784,3.5713430360832477,12.03680094856991
4.437342591868191e-31,96.49912580026736,11.108971869702883,6.122157025580348,13.934269662833128
7.888609052210118e-31,127.20403491306556,64.2362843327907,9.304315418799348,64.55859331515023
0.0,331.55235183597233,103.33927535561412,0.8479827013368982,20.80472533981483
1.9721522630525295e-31,78.47945119122834,25.91458006898636,13.595847901879198,80.6515917974918
3.1554436208840472e-30,143.62286633835407,111.41760421890567,6.034619006079607,144.0644767472793
7.888609052210118e-31,143.93899329417764,90.75902972733009,20.37860291766411,87.29025640378295
0.0,192.75763530495288,45.97981568016128,0.020003771942489014,21.0683994668346
1.232595164407831e-30,117.63037904061778,81.59035120996148,57.52046634871823,58.12663643342022
0.0,23.716586442604907,26.683702570113805,0.000814659644968144,21.687080061293095
7.888609052210118e-31,221.71622370501134,117.01881544530252,1.0303798624595542,98.32432287411773
0.0,208.43487868511662,71.78381184986895,14.966259760531333,90.22683003709909
7.888609052210118e-31,66.08671758272172,11.442220313337524,0.7900251490718819,35.130342361192945
0.0,149.87862477052684,33.903800186455115,10.049281367476459,14.75698956950116
0.0,296.7134907071312,157.06382522770946,0.2696594170110189,75.53598099864476
0.0,193.3427868764718,11.787531101882186,4.2795279474644685,11.572125822032392
4.930380657631324e-32,114.76479467930737,144.36613777156342,3.186653613883311,5.714971550821788
4.930380657631324e-32,131.94856407659177,12.602815031657967,3.717941434738289,18.532896943182447
1.9721522630525295e-31,51.08002680491437,24.138737925103875,0.9052978808382222,25.30443345387392
0.0,426.1254807945297,159.4767310507852,25.905969343895705,40.18134385809315
