Eigenvec_-2.2497,Eigenvec_-2.2497,Eigenvec_-2.2489,Eigenvec_-2.2489,Eigenvec_-2.2454,Eigenvec_-2.2454,Eigenvec_3.9692,Eigenvec_3.9863,Eigenvec_3.9863,Eigenvec_3.9966,Eigenvec_3.9966,Eigenvec_4.0000
0.06292466621301168,0.06613486006129743,0.08221627065348433,0.03967137725317747,0.03474118663513622,0.0844179085532606,0.09011991681097373,0.023842332622904017,0.08811853669023753,0.08090075721762954,0.042289488232344824,0.06454972243676324
0.047595267328402184,0.077897521534674,0.01938224672426484,0.08920572764836866,0.09080858679481339,0.009334553961522156,0.0909837717571238,0.028421425415088082,0.0867499620213457,0.08198004429609532,0.04015726174117872,0.06454972243676371
0.08756178949569948,0.02581213578238327,0.09126566193126404,0.001977949844637702,0.016840877526073987,0.0897202216753385,0.09128668149521692,0.03292261705575839,0.08514361173646917,0.08300314634719527,0.03799751346871519,0.06454972243676428
0.0022699498389087283,0.09125886620518375,0.023228844589925565,0.0882822412060208,0.08124245152344291,0.04162928541054863,0.09102677848599006,0.03733357009150205,0.08330388873008306,0.08396936218788856,0.03581172359853834,0.06454972243676471
0.08873680199518709,0.02142692943434667,0.0804203297767657,0.043196109685349676,0.06298908327411804,0.0660735099840269,0.09020566511792158,0.04164219440664933,0.08123583555506976,0.08487802962210146,0.03360139016184266,0.06454972243676524
0.04366359887679287,0.08016747137383384,0.06077635088222413,0.06811437812069918,0.04546271912607601,0.07916106683837362,0.08882840382797372,0.04583668036144153,0.07894512060143376,0.08572852589456358,0.03136802801075693,0.0645497224367657
0.06613486006113348,0.06292466621286805,0.0520444150856917,0.07499808125375974,0.08881330296165699,0.02110759461356243,0.08690348588998457,0.04990553116143156,0.07643802255963729,0.0865202681176131,0.029113167780140628,0.06454972243676624
0.07789752153482962,0.04759526732861731,0.08507540571491688,0.03309846938713247,0.004985962583822802,0.09115082835845723,0.08444277906314203,0.05383759436939901,0.07372141321114647,0.08725271367067863,0.02683835483856297,0.06454972243676667
0.025812135782139953,0.0875617894956558,0.01232349700107323,0.09045144971206011,0.08598112319780482,0.030668873258990828,0.0814614544233019,0.05762209247340534,0.07080273859335656,0.08792536057216464,0.024545148229184677,0.06454972243676706
0.09125886620522422,0.0022699498391507817,0.090829132197699,0.009132473791527066,0.053825879269933215,0.07372996713779019,0.07797789282825958,0.06124865242720448,0.06768999859052006,0.08853774782348425,0.022235119601267655,0.0645497224367674
0.02142692943461461,0.0887368019952594,0.030083782628144394,0.08618758237771615,0.055406371888119095,0.07254975732228931,0.07401357159365039,0.06470733408204236,0.06439172500662109,0.08908945572500492,0.019909852133044924,0.0645497224367679
0.08016747137374418,0.04366359887657966,0.07678329303411623,0.04937265684758425,0.08529839889112859,0.03251947846963673,0.0695929320781563,0.06798865743191294,0.06091695818029273,0.08958010616368935,0.01757093944668944,0.06454972243676842
0.06292466621309696,0.0661348600613113,0.0659331901889515,0.06313594669307078,0.006954263560604035,0.0910218190965811,0.06474322899440214,0.07108362859759636,0.057275222205877906,0.09000936287223534,0.015219984516125221,0.0645497224367689
0.047595267328414285,0.07789752153469778,0.04599969788643098,0.07885024494388454,0.08924863401578143,0.019183708182952196,0.05949436237458904,0.07398376447825614,0.053476498828548526,0.09037693165953678,0.012858598568428825,0.06454972243676932
0.08756178949578933,0.02581213578238656,0.08741002260966806,0.026321498450955095,0.04374169954809003,0.08012488411201964,0.053878693226853694,0.07668111600302949,0.049531200085035774,0.0906825606123072,0.010488399979574922,0.06454972243676987
0.0022699498388795546,0.09125886620520987,0.005188768820894384,0.09113950851010885,0.06440200626560749,0.06469710134382771,0.047930844018891174,0.07916828991887767,0.04545013976496142,0.09092604026772899,0.008111013165282281,0.06454972243677047
0.08873680199526217,0.021426929434355535,0.08983261066037918,0.01623069300063413,0.08032401556639218,0.04337494503299501,0.041687485218929066,0.08143846905497848,0.041244503770991425,0.09110720375700854,0.005728067467720277,0.064549722436771
0.04366359887685581,0.0801674713738562,0.036753244142582256,0.08356154844376396,0.01877550032742151,0.08933540127394801,0.03518710921009681,0.08348543100811819,0.03692581945905541,0.09122592691973941,0.003341196038839175,0.06454972243677166
0.06613486006117944,0.06292466621288771,0.0726728617568741,0.05524480516227078,0.09098907596135447,0.007370304541173696,0.02846979297208328,0.08530356519786582,0.032505924042664204,0.09128212838899621,0.0009520347210895222,0.06454972243677229
0.07789752153491251,0.04759526732863081,0.07068352945314661,0.05776826115924085,0.03290908721949121,0.08514884210427953,0.021576950993229933,0.08688788824478422,0.027996932147930937,0.09127576964709941,0.0014377790737028213,0.06454972243677293
0.02581213578214869,0.08756178949568208,0.03967137725325118,0.08221627065354963,0.07229570446028336,0.05573746002394916,0.014551079936438989,0.08823405762952674,0.02341120260822293,0.09120685505201288,0.0038266074865367533,0.06454972243677375
0.09125886620531042,0.0022699498391517965,0.0892057276482427,0.01938224672404261,0.0739752660652933,0.05348825426103289,0.007435496633114921,0.0893383835953809,0.0187613045894584,0.09107543183435786,0.0062128133337427185,0.06454972243677454
0.021426929434644127,0.0887368019952861,0.00197794984449991,0.09126566193121662,0.030275483078084545,0.08612042996706759,0.00027407102049418743,0.09019783926163501,0.014059983138896398,0.0908815900650429,0.008594761229026757,0.06454972243677533
0.08016747137381691,0.0436635988765914,0.08828224120596109,0.023228844590128934,0.09117266959029426,0.0045692070547378215,0.00688904433110583,0.09081006892004789,0.009320124251847955,0.09062546259353406,0.010970818704282277,0.06454972243677624
0.06292466621315848,0.06613486006133222,0.04319610968517933,0.08042032977661198,0.02151339128444584,0.08871587980041873,0.014009686433564813,0.0911733944916814,0.004554719552058989,0.09030722495680649,0.013339357328402574,0.06454972243677709
0.04759526732845978,0.07789752153471917,0.06811437812072382,0.060776350882353364,0.07895240310749019,0.04582413530972011,0.021043954160467292,0.0912868201263981,0.00022316931742767033,0.08992709525904005,0.015698753823325702,0.06454972243677805
0.08756178949587046,0.025812135782396856,0.0749980812535977,0.052044415085467574,0.06636077925200139,0.06268636462891969,0.027948478912145754,0.09115003493241748,0.005000446495327674,0.08948533402214161,0.01804739117654861,0.06454972243677888
0.0022699498388893307,0.0912588662052359,0.03309846938723957,0.0850754057149331,0.04125744391933364,0.08143191422635979,0.034680691997518484,0.0907634138284483,0.009764017796960798,0.0889822440071967,0.02038365974934629,0.06454972243677996
0.08873680199534717,0.021426929434357672,0.09045144971194766,0.012323497000835206,0.08979627356470773,0.01643053825111806,0.04119908708422614,0.09012801651606296,0.01450082660450115,0.08841817000697148,0.022705958379938263,0.06454972243678087
0.04366359887688273,0.08016747137388087,0.009132473791359612,0.0908291321975921,0.009749595259883967,0.09076496419648665,0.0474634760989729,0.08924558457512859,0.019197889654258754,0.0877934986096096,0.02501269548084459,0.06454972243678181
0.06613486006125262,0.06292466621290123,0.08618758237768571,0.03008378262833254,0.08425820424778985,0.03512674693549425,0.0534352370003622,0.08811853669025839,0.023842332622903105,0.08710865793368383,0.027302290129680325,0.06454972243678271
0.07789752153497086,0.04759526732864859,0.04937265684739579,0.0767832930339092,0.05761084110702463,0.07081189391806365,0.05907755189662479,0.08674996202136445,0.02842142541508833,0.08636411733478484,0.029573173152641016,0.06454972243678345
0.025812135782196464,0.08756178949570341,0.06313594669313634,0.06593319018903629,0.05153347845640118,0.07535007585605118,0.06435563404016512,0.08514361173648599,0.03292261705575987,0.0855603870838486,0.031823788199935796,0.06454972243678425
0.09125886620538973,0.00226994983915947,0.0788502449437232,0.04599969788617564,0.08688343840220032,0.028010738382615984,0.06923694229942798,0.0833038887300977,0.037333570091504766,0.08469801801744177,0.03405259281243207,0.06454972243678493
0.021426929434630523,0.0887368019953106,0.02632149845110614,0.08741002260962155,0.002181019042675109,0.09126103489035498,0.07369138178579523,0.08123583555508251,0.04164219440665352,0.08377760116024627,0.036258059478779664,0.0645497224367855
0.0801674713739028,0.0436635988765948,0.09113950851002031,0.005188768820658178,0.08812232415262403,0.023828330182229327,0.07769148939858199,0.07894512060144468,0.04583668036144704,0.08279976732000005,0.03843867668229102,0.06454972243678614
0.06292466621318263,0.06613486006135523,0.016230693000431784,0.08983261066020878,0.047875165497962904,0.07772581206950713,0.08121260314418464,0.07643802255964627,0.04990553116143846,0.0817651866551734,0.04059294993685912,0.06454972243678657
0.04759526732853571,0.0778975215347331,0.08356154844377786,0.03675324414273433,0.06092776088930277,0.06797897679686107,0.08423301418547245,0.07372141321115369,0.05383759436940739,0.0806745682156756,0.0427194028112036,0.0645497224367871
0.08756178949592885,0.02581213578241387,0.05524480516206871,0.07267286175662188,0.08248400351999138,0.039111667014345104,0.08673410068398742,0.07080273859336189,0.05762209247341508,0.07952865945690742,0.04481657794074317,0.06454972243678753
0.0022699498389399967,0.09125886620525753,0.057768261159360734,0.07068352945317022,0.01407431550472291,0.0901956039749141,0.08870044260977014,0.06768999859052385,0.061248652427215784,0.07832824572749274,0.04688303802640021,0.06454972243678793
0.08873680199542906,0.02142692943435028,0.08221627065340367,0.03967137725298313,0.0904786466590842,0.012122204093086019,0.09011991681097324,0.06439172500662324,0.06470733408205503,0.07707414973103965,0.04891736681965397,0.06454972243678837
0.04366359887686857,0.08016747137390644,0.019382246724243036,0.08920572764812752,0.03732033253372617,0.08330982002677852,0.09098377175712351,0.060916958180293475,0.06798865743192709,0.07576723096230079,0.050918170093166557,0.0645497224367888
0.06613486006134166,0.06292466621290553,0.09126566193117089,0.001977949844711703,0.06927955244102277,0.05944473859734604,0.09128668149521672,0.05727522220587733,0.07108362859761212,0.0744083851181179,0.05288407659631666,0.06454972243678919
0.07789752153499704,0.047595267328672974,0.023228844589898108,0.08828224120573527,0.07667324446866866,0.0495433841796582,0.0910267784859899,0.0534764988285468,0.07398376447827329,0.07299854348355699,0.054813738994986184,0.06454972243678958
0.025812135782274787,0.08756178949571956,0.08042032977668631,0.04319610968527694,0.02572679652634912,0.08758690126852063,0.09020566511792161,0.0495312000850331,0.07668111600304821,0.07153867229365123,0.05670583479495595,0.06454972243678996
0.09125886620545158,0.0022699498391769287,0.06077635088215448,0.0681143781204454,0.09128685443578781,0.00020866373100002908,0.08882840382797372,0.045450139764957716,0.07916828991889778,0.07002977207119178,0.058559067248276885,0.06454972243679033
0.021426929434579658,0.08873680199533586,0.05204441508564893,0.07499808125355241,0.026126938332685527,0.08746837386555005,0.08690348588998453,0.04124450377098714,0.08143846905499988,0.06847287694101999,0.060372166241996594,0.06454972243679058
0.08016747137398841,0.04366359887658919,0.08507540571482412,0.03309846938698191,0.07644595164255756,0.04989338443923705,0.08444277906314222,0.03692581945905058,0.08348543100814083,0.06686905392128938,0.06214388916863092,0.06454972243679087
0.06292466621317021,0.06613486006138372,0.012323497001079398,0.09045144971176919,0.06955058494664787,0.05912740030564051,0.08146145442330212,0.03250592404265898,0.08530356519788958,0.06521940219218501,0.06387302177778567,0.06454972243679093
0.04759526732862808,0.07789752153474143,0.09082913219760945,0.009132473791527186,0.03693908492659529,0.08347956239775013,0.07797789282825977,0.027996932147925604,0.086887888244809,0.06352505234259997,0.0655583790083426,0.0645497224367911
0.08756178949595841,0.025812135782438666,0.030083782628090847,0.08618758237741939,0.0905331188235988,0.011708446925379354,0.07401357159365057,0.023411202608217597,0.08823405762955226,0.061787165595286554,0.06719880580064129,0.06454972243679102
0.002269949839019999,0.09125886620527827,0.076783293034055,0.0493726568474273,0.014486504973016168,0.09013031957667417,0.06959293207815653,0.01876130458945318,0.0893383835954071,0.06000693301101201,0.0687931778880994,0.06454972243679095
0.08873680199549604,0.021426929434335558,0.06593319018886587,0.06313594669285219,0.08230433941666791,0.03948834064031301,0.06474322899440235,0.014059983138891447,0.09019783926166183,0.058185574672265095,0.07034040256772897,0.06454972243679079
0.04366359887681819,0.08016747137393415,0.045999697886415225,0.07885024494360857,0.061237895633124706,0.06769973021918878,0.05949436237458926,0.009320124251843434,0.0908100689200752,0.05632433884707215,0.07183941944902018,0.06454972243679058
0.06613486006143306,0.06292466621290449,0.08741002260957408,0.02632149845087972,0.04751933534229969,0.07794386506945061,0.053878693226853944,0.004554719552055043,0.09117339449170891,0.054424501133497005,0.07328920118067998,0.06454972243679022
0.07789752153498865,0.04759526732870083,0.005188768820928033,0.09113950850978832,0.08823033644781576,0.02342522280867724,0.04793084401889142,0.0002231693174309118,0.09128682012642571,0.05248736358540948,0.07468875415472775,0.0645497224367899
0.025812135782371366,0.087561789495732,0.08983261066030346,0.01623069300053951,0.0025982034968390012,0.09125011053100285,0.041687485218929364,0.0050004464953299875,0.09115003493244521,0.050514253820122874,0.07603711918746434,0.06454972243678954
0.09125886620548834,0.0022699498391982303,0.03675324414250899,0.08356154844348937,0.08675447712428641,0.028407640384793504,0.03518710921009716,0.009764017796962106,0.0907634138284759,0.048506524108511424,0.07733337217684877,0.06454972243678922
0.02142692943449846,0.08873680199535777,0.07267286175683728,0.05524480516202768,0.05187740894696547,0.07511369897878421,0.0284697929720836,0.014500826604501336,0.09012801651609031,0.04646555044823104,0.07857662473583131,0.06454972243678896
0.08016747137406353,0.043663598876578856,0.07068352945305506,0.057768261159092636,0.05728651675545016,0.07107452659969173,0.02157695099323022,0.01919788965425769,0.08924558457515575,0.044392731620679304,0.07976602480120987,0.06454972243678882
0.06292466621312287,0.06613486006140983,0.03967137725326276,0.08221627065322401,0.08441790855333976,0.034741186635028405,0.014551079936439275,0.023842332622900673,0.08811853669028508,0.04228948823234142,0.08090075721759162,0.06454972243678843
0.0475952673287268,0.07789752153474327,0.08920572764815776,0.01938224672406733,0.009334553961528729,0.0908085867948414,0.007435496633115239,0.028421425415084498,0.08674996202139079,0.04015726174117616,0.08198004429605936,0.06454972243678819
0.08756178949595647,0.025812135782462903,0.0019779498444441094,0.09126566193090054,0.08972022167542341,0.01684087752619795,0.0002740710204944339,0.03292261705575475,0.08514361173651178,0.03799751346871346,0.08300314634716106,0.06454972243678782
0.0022699498391213265,0.09125886620529082,0.08828224120590622,0.023228844589934197,0.04162928541058728,0.08124245152340973,0.006889044331105647,0.03733357009149802,0.08330388873012286,0.0358117235985375,0.08396936218785624,0.06454972243678765
0.0887368019955417,0.02142692943431782,0.04319610968509564,0.08042032977639735,0.06607350998409327,0.0629890832742281,0.014009686433564678,0.04164219440664516,0.0812358355551069,0.033601390161842645,0.08487802962207104,0.06454972243678729
0.043663598876736695,0.08016747137395412,0.06811437812071287,0.0607763508820414,0.0791610668384492,0.04546271912598776,0.021043954160467292,0.04583668036143716,0.0789451206014682,0.031368028010757734,0.08572852589453499,0.0645497224367868
0.06613486006151827,0.06292466621289601,0.07499808125350921,0.052044415085418586,0.021107594613589322,0.08881330296172506,0.027948478912145837,0.04990553116142704,0.07643802255966857,0.029113167780142148,0.08652026811758638,0.06454972243678628
0.07789752153494592,0.04759526732872363,0.03309846938727444,0.08507540571459217,0.09115082835855005,0.004985962583946181,0.03468069199751866,0.053837594369394386,0.07372141321117479,0.026838354838565205,0.08725271367065376,0.06454972243678597
0.025812135782478166,0.08756178949573355,0.09045144971187827,0.01232349700096947,0.030668873259013935,0.08598112319781305,0.041199087084226385,0.05762209247340054,0.07080273859338161,0.02454514822918754,0.08792536057214162,0.06454972243678547
0.09125886620549595,0.0022699498392198345,0.0091324737912894,0.09082913219732107,0.0737299671378726,0.05382587927006235,0.04746347609897317,0.06124865242719961,0.06768999859054198,0.02223511960127116,0.08853774782346305,0.06454972243678513
0.02142692943439416,0.08873680199536878,0.08618758237765298,0.03008378262805108,0.07254975732235854,0.055406371888064326,0.05343523700036245,0.0647073340820374,0.06439172500663962,0.019909852133048862,0.08908945572498536,0.06454972243678493
0.08016747137412158,0.043663598876562196,0.049372656847309515,0.07678329303378853,0.03251947846968293,0.08529839889123282,0.05907755189662493,0.06798865743190796,0.06091695818030789,0.017570939446693783,0.08958010616367153,0.06454972243678465
0.06292466621304507,0.06613486006142802,0.0631359466931481,0.06593319018868787,0.09102181909667763,0.006954263560497494,0.06435563404016523,0.07108362859759117,0.05727522220588952,0.015219984516129924,0.09000936287221908,0.0645497224367844
0.047595267328822535,0.07789752153473484,0.07885024494364401,0.04599969788624259,0.0191837081829584,0.08924863401583456,0.06923694229942812,0.07398376447825082,0.05347649882855672,0.012858598568433802,0.0903769316595222,0.06454972243678446
0.08756178949592386,0.02581213578248516,0.026321498451158533,0.08741002260930752,0.08012488411211478,0.043741699548224634,0.07369138178579528,0.07668111600302409,0.04953120008504063,0.010488399979580164,0.09068256061229418,0.06454972243678452
0.0022699498392334877,0.09125886620529233,0.09113950850996824,0.005188768820895429,0.06469710134388681,0.06440200626559513,0.07769148939858186,0.07916828991887206,0.04545013976496269,0.008111013165287636,0.09092604026771756,0.06454972243678471
0.08873680199556278,0.021426929434295642,0.016230693000353145,0.0898326106600218,0.043374945033059054,0.08032401556652255,0.08121260314418442,0.08143846905497275,0.04124450377098939,0.005728067467725678,0.0911072037569985,0.06454972243678493
0.043663598876634194,0.08016747137396607,0.08356154844376623,0.0367532441423944,0.08933540127404359,0.018775500327344246,0.08423301418547212,0.08348543100811225,0.03692581945905013,0.0033411960388446305,0.09122592691973067,0.06454972243678535
0.06613486006158832,0.06292466621287893,0.05524480516198445,0.07267286175661801,0.007370304541161475,0.09098907596144856,0.08673410068398667,0.0853035651978598,0.03250592404265559,0.0009520347210950146,0.09128212838898897,0.06454972243678576
0.07789752153487689,0.047595267328744265,0.05776826115939241,0.07068352945282633,0.08514884210438309,0.03290908721961619,0.08870044260976943,0.08688788824477783,0.02799693214791923,0.0014377790736973181,0.09127576964709347,0.06454972243678635
0.02581213578258148,0.08756178949572604,0.08221627065333545,0.039671377253165246,0.055737460023993636,0.07229570446031633,0.09011991681097269,0.08823405762952027,0.023411202608208184,0.003826607486531237,0.09120685505200826,0.06454972243678694
0.09125886620547667,0.0022699498392448076,0.019382246724309715,0.08920572764788019,0.053488254261112846,0.07397526606543638,0.09098377175712291,0.08933838359537423,0.018761304589440808,0.006212813333737205,0.09107543183435457,0.06454972243678772
0.02142692943428181,0.08873680199537362,0.09126566193113696,0.0019779498443949993,0.08612042996715569,0.030275483078047033,0.09128668149521607,0.09019783926162804,0.014059983138876032,0.008594761229021218,0.0908815900650409,0.0645497224367885
0.08016747137415593,0.043663598876539,0.023228844589813672,0.08828224120565734,0.0045692070547699035,0.09117266959042002,0.0910267784859895,0.09081006892004079,0.009320124251825079,0.010970818704276809,0.0906254625935334,0.06454972243678947
0.06292466621294979,0.06613486006144442,0.080420329776696,0.043196109684915766,0.08871587980052446,0.021513391284546133,0.09020566511792129,0.09117339449167405,0.004554719552033669,0.013339357328397073,0.09030722495680711,0.06454972243679054
0.04759526732890232,0.07789752153471931,0.06077635088207432,0.06811437812056112,0.04582413530974498,0.07895240310756654,0.08882840382797341,0.09128682012639065,0.00022316931745517166,0.015698753823320213,0.08992709525904194,0.0645497224367916
0.0875617894958672,0.025812135782509463,0.052044415085700096,0.07499808125325069,0.0626863646290117,0.06636077925214004,0.08690348588998453,0.09115003493240996,0.005000446495357183,0.01804739117654315,0.08948533402214486,0.06454972243679279
0.0022699498393395938,0.09125886620528875,0.08507540571477,0.033098469387261145,0.08143191422643378,0.0412574439193414,0.08444277906314232,0.09076341382844075,0.009764017796992222,0.020383659749340984,0.08898224400720108,0.06454972243679402
0.08873680199555663,0.021426929434269656,0.012323497001159308,0.09045144971161485,0.01643053825117017,0.08979627356485018,0.08146145442330217,0.09012801651605526,0.014500826604534207,0.022705958379933125,0.08841817000697699,0.06454972243679535
0.04366359887652575,0.08016747137397524,0.09082913219759649,0.009132473791162173,0.09076496419658733,0.009749595259946675,0.07797789282826006,0.08924558457512087,0.01919788965429323,0.02501269548083945,0.08779349860961622,0.06454972243679655
0.06613486006163342,0.06292466621285742,0.030083782628003253,0.08618758237745938,0.03512674693549565,0.08425820424790022,0.07401357159365109,0.08811853669025069,0.0238423326229388,0.027302290129675284,0.08710865793369131,0.06454972243679792
0.07789752153479047,0.0475952673287636,0.07678329303408768,0.04937265684707954,0.07081189391816207,0.05761084110714168,0.06959293207815705,0.08674996202135682,0.0284214254151251,0.02957317315263589,0.08636411733479324,0.0645497224367992
0.025812135782666976,0.08756178949571386,0.06593319018879436,0.06313594669307862,0.075350075856104,0.051533478456453126,0.06474322899440287,0.08514361173647836,0.032922617055797625,0.03182378819993066,0.0855603870838577,0.06454972243680046
0.09125886620543058,0.0022699498392696263,0.045999697886486265,0.078850244943378,0.02801073838268507,0.0868834384023413,0.05949436237458979,0.08330388873009009,0.03733357009154321,0.03405259281242676,0.08469801801745158,0.0645497224368016
0.021426929434175034,0.0887368019953727,0.08741002260953919,0.026321498451232408,0.09126103489044247,0.002181019042657068,0.053878693226854416,0.08123583555507509,0.04164219440669253,0.036258059478773974,0.08377760116025663,0.06454972243680275
0.08016747137416035,0.04366359887651413,0.005188768821018759,0.09113950850974321,0.023828330182206897,0.08812232415275438,0.04793084401889182,0.07894512060143707,0.04583668036148646,0.038438676682284914,0.08279976732001088,0.06454972243680379
0.06292466621284556,0.06613486006145489,0.08983261066031595,0.016230693000158277,0.07772581206960451,0.047875165498043395,0.04168748521892965,0.07643802255963894,0.049905531161478126,0.040592949936852495,0.08176518665518477,0.06454972243680468
0.04759526732895565,0.07789752153469942,0.036753244142423494,0.08356154844364722,0.06797897679688883,0.06092776088939138,0.03518710921009741,0.0737214132111463,0.05383759436944724,0.0427194028111963,0.0806745682156873,0.06454972243680554
0.08756178949578872,0.02581213578252891,0.07267286175689587,0.05524480516172579,0.03911166701442629,0.08248400352011286,0.02846979297208369,0.07080273859335456,0.05762209247345477,0.044816577940735174,0.07952865945691948,0.06454972243680623
0.0022699498394295916,0.09125886620527747,0.07068352945299913,0.057768261159413595,0.09019560397498243,0.014074315504751668,0.021576950993230197,0.06768999859051651,0.061248652427255114,0.04688303802639134,0.07832824572750503,0.06454972243680679
0.08873680199552107,0.02142692943424516,0.03967137725335196,0.08221627065308892,0.012122204093041261,0.0904786466592164,0.014551079936439114,0.06439172500661597,0.06470733408209382,0.048917366819643995,0.07707414973105221,0.06454972243680734
0.04366359887641956,0.08016747137397522,0.08920572764814862,0.019382246724464324,0.08330982002686796,0.037320332533760846,0.007435496633114911,0.06091695818028609,0.0679886574319651,0.05091817009315558,0.07576723096231336,0.06454972243680775
0.0661348600616481,0.06292466621283287,0.0019779498443485803,0.09126566193097436,0.05944473859734672,0.06927955244113501,0.0002740710204939157,0.057275222205870086,0.0710836285976489,0.05288407659630441,0.0744083851181307,0.06454972243680794
0.07789752153469148,0.04759526732877479,0.0882822412059482,0.023228844589571036,0.0495433841797459,0.07667324446875486,0.006889044331106243,0.05347649882853944,0.073983764478309,0.05481373899497269,0.07299854348356985,0.06454972243680812
