core-sedenions-cayley-dickson-16d|binary-and-ternary-sedenions.scispace.html|https://scispace.com/papers/binary-and-ternary-sedenions-7917xfzkvs
zero-divisors-beyond-sedenions-2nions|flying-higher-than-a-box-kite.scispace.html|https://scispace.com/papers/flying-higher-than-a-box-kite-kite-chain-middens-sand-439dhetweq
zero-divisors-geometry|geometry-of-sedenion-zero-divisors.scispace.html|https://scispace.com/papers/the-geometry-of-sedenion-zero-divisors-4udklgytstay
zero-divisors-geometry|geometry-of-sedenion-zero-divisors.arxiv-2411.18881.pdf|https://arxiv.org/pdf/2411.18881.pdf
split-sedenions-loop-theory|investigating-sedenion-extension-loops.scispace.html|https://scispace.com/papers/investigating-sedenion-extension-loops-and-frames-of-general-z5iny7qqpv
split-sedenions-frames-projective-geometry|sedenion-extension-loops-and-frames.scispace.html|https://scispace.com/papers/sedenion-extension-loops-and-frames-of-hypercomplex-2-3kwc4hwxvv
subloops-structure|subloops-of-sedenions.scispace.html|https://scispace.com/papers/subloops-of-sedenions-3249eztaqg
sedenion-like-associative-constructions|sixteen-dimensional-sedenion-like-associative-algebra.scispace.html|https://scispace.com/papers/sixteen-dimensional-sedenion-like-associative-algebra-4st7jccroe
sedenion-like-associative-constructions|sixteen-dimensional-sedenion-like-associative-algebra.arxiv-2401.01166.pdf|https://arxiv.org/pdf/2401.01166.pdf
dual-sedenions-function-theory|properties-of-hyperholomorphic-functions-dual-sedenion.scispace.html|https://scispace.com/papers/properties-of-hyperholomorphic-functions-on-dual-sedenion-vc3dbmqs03
dual-sequence-based-sedenions|vajdas-identities-dual-fibonacci-dual-lucas-sedenions.scispace.html|https://scispace.com/papers/vajdas-identities-for-dual-fibonacci-and-dual-lucas-lg9t5slx
sequence-based-sedenions|fibonacci-and-lucas-sedenions.scispace.html|https://scispace.com/papers/fibonacci-and-lucas-sedenions-4jnw0nd3wz
sequence-based-sedenions|tribonacci-and-tribonacci-lucas-sedenions.scispace.html|https://scispace.com/papers/tribonacci-and-tribonacci-lucas-sedenions-1piuiv45f5
complex-sedenions|color-confinement-spatial-dimensions-complex-sedenion-space.scispace.html|https://scispace.com/papers/color-confinement-and-spatial-dimensions-in-the-complex-3d8i0z2xae
complex-sedenions|three-fermion-generations-complex-sedenions.scispace.html|https://scispace.com/papers/three-fermion-generations-with-two-unbroken-gauge-symmetries-24mhw7f1hw
space-time-sedenions|associative-space-time-sedenions.scispace.html|https://scispace.com/papers/associative-space-time-sedenions-and-their-application-in-1fq4b3swov
space-time-sedenions|reformulation-relativistic-quantum-mechanics-space-time-sedenions.scispace.html|https://scispace.com/papers/reformulation-of-relativistic-quantum-mechanics-and-field-3u0u3u1kvp
conic-sedenions|cstru-ntru-like-over-conic-sedenion-algebra.scispace.html|https://scispace.com/papers/cstru-a-ntru-like-public-key-cryptosystem-over-conic-9zee2x15nl
complex-sedenions-curved-spaces|four-interactions-sedenion-curved-spaces.scispace.html|https://scispace.com/papers/four-interactions-in-the-sedenion-curved-spaces-1sof6owcik
misc-open-posting|algebraic-proof-sedenions-not-division-algebra.scispace.html|https://scispace.com/papers/an-algebraic-proof-sedenions-are-not-a-division-algebra-and-77pxr7wkkr
open-pdf/sedenions-cayley-dickson|moreno-1997-zero-divisors-cayley-dickson.pdf|https://arxiv.org/pdf/q-alg/9710013
open-pdf/sedenions-cayley-dickson|moreno-2005-constructing-zero-divisors-higher-cayley-dickson.pdf|https://arxiv.org/pdf/math/0512517
open-pdf/sedenions-cayley-dickson|reggiani-2024-geometry-sedenion-zero-divisors.pdf|https://arxiv.org/pdf/2411.18881
open-pdf/sedenions-cayley-dickson|demarrais-2000-diagonal-axis-pair-systems-zero-divisors.pdf|https://arxiv.org/pdf/math/0011260
open-pdf/sedenions-cayley-dickson|kumar-2024-sedenion-like-associative-algebra.pdf|https://arxiv.org/pdf/2401.01166
open-pdf/sedenions-cayley-dickson|cariow-2012-rationalized-algorithm-sedenion-product.pdf|https://www.degruyter.com/document/doi/10.2478/s13537-012-0031-7/pdf
open-pdf/sedenions-cayley-dickson|cawagas-2005-subloop-structure-cayley-dickson-sedenion-loop.pdf|http://mathsociety.ph/matimyas/images/vol28/CawagasMatimyas.pdf
open-pdf/split-contra-para-style|zhilina-2019-relation-graphs-split-contra-sedenion.pdf|https://www.mathnet.ru/php/getFT.phtml?jrnid=znsl&paperid=6841&what=fullt
open-pdf/split-contra-para-style|guterman-zhilina-2018-relation-graphs-real-cayley-dickson.pdf|https://www.mathnet.ru/php/getFT.phtml?jrnid=znsl&option_lang=eng&paperid=6639&what=fullt
open-pdf/split-contra-para-style|zhilina-2022-doubly-alternative-zero-divisors.pdf|https://www.mathnet.ru/php/getFT.phtml?jrnid=znsl&paperid=7240&what=fullt
open-pdf/split-contra-para-style|wilmot-2025-structure-cayley-dickson-algebras.pdf|https://arxiv.org/pdf/2505.11747
open-pdf/bi-sedenions|winters-hilt-2015-feynman-cayley-path-integrals.pdf|https://www.m-hikari.com/astp/astp2015/astp13-16-2015/wintershiltASTP13-16-2015.pdf
open-pdf/bi-sedenions|winters-hilt-2018-22-letters-of-reality.pdf|https://www.m-hikari.com/astp/astp2018/astp5-8-2018/p/winters-hiltASTP5-8-2018-2.pdf
open-pdf/bi-sedenions|winters-hilt-2023-emanator-theory-split-octonions.pdf|https://www.m-hikari.com/astp/astp2023/astp1-4-2023/p/winters-hiltASTP1-4-2023-2.pdf
open-pdf/physics-motivated|wilmot-2025-construction-exceptional-lie-algebra-g2.pdf|https://arxiv.org/pdf/2505.06011
open-pdf/physics-motivated|wilmot-2025-automorphisms-of-sedenions.pdf|https://arxiv.org/pdf/2512.07210
open-pdf/physics-motivated|tang-tang-2023-sedenion-algebra-three-generations-su5.pdf|https://arxiv.org/pdf/2308.14768
open-pdf/physics-motivated|tang-tang-2023-unified-sedenion-model-three-generations.pdf|https://arxiv.org/pdf/2307.02505
open-pdf/physics-motivated|tang-tang-2024-sedenion-algebra-model-mdpi.pdf|https://www.mdpi.com/2073-8994/16/5/626/pdf
open-pdf/physics-motivated|gresnigt-2019-sedenions-clifford-cl8-three-generations.pdf|https://pos.sissa.it/364/615/pdf
open-pdf/physics-motivated|gresnigt-2023-sedenion-algebraic-representation-colored-generations.pdf|https://iopscience.iop.org/article/10.1088/1742-6596/2667/1/012061/pdf
open-pdf/analysis-geometry|dou-jin-ren-sabadini-2025-convergence-domains-star-power-series.pdf|https://arxiv.org/pdf/2512.00600
open-pdf/analysis-geometry|koebisu-2025-singular-structures-geometric-holonomy.pdf|https://arxiv.org/pdf/2512.13002
open-pdf/slides-lecture-notes|biss-christensen-dugger-isaksen-eigentheory-cayley-dickson.pdf|https://pages.uoregon.edu/ddugger/eigen.pdf
open-pdf/slides-lecture-notes|gardner-cayley-dickson-construction-notes.pdf|https://faculty.etsu.edu/gardnerr/4127/notes-Herstein/notes-Cayley-Dickson.pdf
open-pdf/slides-lecture-notes|wilmot-slides-nonassociative-g2-sedenions.pdf|https://staff.science.uva.nl/l.dorst/AGACSE2024/SLIDES/Wilmot_slides.pdf
open-pdf/number-sequences|bilgici-2017-fibonacci-lucas-sedenions.pdf|https://cs.uwaterloo.ca/journals/JIS/VOL20/Bilgici/bilgici4.pdf
open-pdf/number-sequences|cimen-2019-on-horadam-sedenions.pdf|https://josa.ro/docs/josa_2019_4/a_08_Cimen_887-898_12p.pdf
open-pdf/number-sequences|devi-malini-2021-mersenne-lucas-sedenions.pdf|https://www.mililink.com/upload/article/1662338404aams_vol_211_november_2021_a34_p383-392_b._malini_and_devibala.pdf
