id	canonical_pdf_name	sha256	size_download	source_url	note
EAKIN-SUBSTITUTE-MATH0510397	moreno_2005_companion_math0510397.pdf	f94189613334eee72f9576426a4ba057c38eb3c0f4f316bcbd870e755f5678e7	81628	https://arxiv.org/pdf/math/0510397.pdf	duplicate_sha_existing_not_copied
