Operation,Execution_Time_ms,Execution_Time_ms,Execution_Time_ms,Execution_Time_ms,Execution_Time_ms,Execution_Time_ms,Execution_Time_ms,Execution_Time_ms,Execution_Time_ms,Execution_Time_ms
,complex128,complex64,float16,float32,float64,int16,int8,longdouble,uint16,uint8
Babylonian sqrt,0.0060905712228564,0.0060905712228564,0.0060905712228564,0.0060905712228564,0.0025123066628579,0.0022610759965721,0.0015073839977147,0.0012561533314289,0.0010049226651431,0.0002512306662857
Octonion multiply,0.0456599884857496,0.0456599884857496,0.0456599884857496,0.0456599884857496,0.0207722143928562,0.1186949929535706,0.4124633286357138,0.5103861071964282,0.6083088857571425,0.9020772214392856
Taylor Exp,0.0275963551428503,0.0275963551428503,0.0275963551428503,0.0275963551428503,0.0055069952257144,0.204956295703143,0.8033041971354287,1.0027534976128571,1.202202798090286,1.8005506995225713
add,12.24521517774014,5.7150944889138415,19.054709000005232,1.4595947555408078,6.334777222208584,1.1080216000010523,0.6416853999979821,0.4668906667196399,0.184268822269789,0.1959188889057056
divide,19.76449880000075,13.030157799997257,17.809396399997013,0.6742254000016601,9.54612740000016,8.663887200000886,8.531631599998946,8.7841838000017,9.036736000004453,8.502181599996561
multiply,11.266094200010455,5.8355760888787245,14.921291999999651,0.5287166889224358,5.958340844446436,0.2140835999966839,0.11088560000303,0.5290189999792952,0.1017947777960949,0.0878652222082917
np.linalg.solve,2865.857467666672,2865.857467666672,2865.857467666672,2865.857467666672,2865.857467666672,2865.857467666672,2865.857467666672,2865.857467666672,2865.857467666672,2865.857467666672
subtract,18.179372199998056,9.772089799994887,17.09694680000382,0.6026789999992843,10.334793599997738,0.2210608000012826,0.1071155999966322,0.1722010999969825,0.2372865999973328,0.126316599997267
