r_au,mission,max_alignment,best_orient_idx
0.81,Helios 2,0.7355898879412386,1
0.81,Helios 2,0.7487109826162348,7
0.81,Helios 2,0.8022511459546555,0
0.81,Helios 2,0.9078517744572707,3
0.81,Helios 2,0.9935872436400944,3
0.8,Helios 2,0.9755613053145173,3
0.8,Helios 2,0.9085067853882187,0
0.8,Helios 2,0.8523844841010556,0
0.8,Helios 2,0.8403548803383816,0
0.8,Helios 2,0.6934509150622562,11
0.8,Helios 2,0.8804659768706289,11
0.8,Helios 2,0.9162103098836316,8
0.8,Helios 2,0.9331100790905399,0
0.8,Helios 2,0.9961185003150451,8
0.8,Helios 2,0.9586403930425118,1
0.8,Helios 2,0.9430276763264954,0
0.8,Helios 2,0.8971953393131532,6
0.8,Helios 2,0.9277493188771507,9
0.8,Helios 2,0.857191853070418,4
0.8,Helios 2,0.9487385249364946,11
0.8,Helios 2,0.8464266015218781,0
0.8,Helios 2,0.7701354443248494,0
0.8,Helios 2,0.8610673134233833,3
0.8,Helios 2,0.717827839355022,0
0.8,Helios 2,0.8905925359362954,2
0.8,Helios 2,0.8292576054541276,0
0.8,Helios 2,0.8165181513280456,4
0.8,Helios 2,0.7270333771626831,0
0.8,Helios 2,0.8269476105294311,1
0.8,Helios 2,0.813819822051856,1
0.8,Helios 2,0.8395114675147872,0
0.8,Helios 2,0.9973631553278542,6
0.79,Helios 2,0.8405222074231418,4
0.79,Helios 2,0.9340640545441431,2
0.79,Helios 2,0.7713276793601536,1
0.79,Helios 2,0.8610192490293284,1
0.79,Helios 2,0.7361495480897304,0
0.79,Helios 2,0.9677024477184478,8
0.79,Helios 2,0.9103106304713303,2
0.79,Helios 2,0.9325613915234058,0
0.79,Helios 2,0.9711377225996293,0
0.79,Helios 2,0.9414591179633814,13
0.79,Helios 2,0.8854942170665102,3
0.79,Helios 2,0.7676194276280026,5
0.79,Helios 2,0.6657892220813622,1
0.79,Helios 2,0.4763628864443677,0
0.79,Helios 2,0.7422986161449936,0
0.79,Helios 2,0.6743066577444198,0
0.79,Helios 2,0.9553593244045344,3
0.79,Helios 2,0.9168049139668276,3
0.79,Helios 2,0.9368065953376405,2
0.79,Helios 2,0.8549452802004073,1
0.79,Helios 2,0.9402692348834053,5
0.79,Helios 2,0.8562305685502647,0
0.79,Helios 2,0.9142907555439556,0
0.79,Helios 2,0.8563953614812632,0
0.79,Helios 2,0.8883088870296322,3
0.79,Helios 2,0.8558511520689119,6
0.79,Helios 2,0.8851612300816416,17
0.78,Helios 2,0.9113135113214731,5
0.78,Helios 2,0.9147082015117572,0
0.78,Helios 2,0.960618709340155,3
0.78,Helios 2,0.9719388472242115,2
0.78,Helios 2,0.9828537195406646,3
0.78,Helios 2,0.9625279357823705,0
0.78,Helios 2,0.7827523492415981,9
0.78,Helios 2,0.886424200669917,0
0.78,Helios 2,0.6469016475407673,0
0.78,Helios 2,0.8234804340230085,0
0.78,Helios 2,0.8790350429508127,9
0.78,Helios 2,0.7893302254524729,2
0.78,Helios 2,0.760471211344894,9
0.78,Helios 2,0.6188844213611921,2
0.78,Helios 2,0.7626686067717416,2
0.78,Helios 2,0.8079264888028508,11
0.78,Helios 2,0.9304823279483379,0
0.78,Helios 2,0.9536507141157102,2
0.78,Helios 2,0.7745844040464013,1
0.78,Helios 2,0.8236677182612375,0
0.78,Helios 2,0.667309053226179,19
0.78,Helios 2,0.8203070111671689,0
0.78,Helios 2,0.7099316293268778,2
0.78,Helios 2,0.8898490441419716,1
0.77,Helios 2,0.746531243441477,0
0.77,Helios 2,0.7055298005339464,0
0.77,Helios 2,0.7678426489043276,2
0.77,Helios 2,0.7283997988302068,1
0.77,Helios 2,0.9327487773927982,12
0.77,Helios 2,0.9640780251324121,3
0.77,Helios 2,0.9940999352922051,4
0.77,Helios 2,0.9386079587082371,1
0.77,Helios 2,0.82786766524519,3
0.77,Helios 2,0.5579770740504159,0
0.77,Helios 2,0.7469397004196208,0
0.77,Helios 2,0.4331071435207754,4
0.77,Helios 2,0.7401505949955912,0
0.77,Helios 2,0.5237770120541595,2
0.77,Helios 2,0.7930281687237557,0
0.77,Helios 2,0.555895846950883,0
0.77,Helios 2,0.6688740507474871,1
0.77,Helios 2,0.5156352465740884,0
0.77,Helios 2,0.6495696268334357,0
0.77,Helios 2,0.7330244538819453,1
0.77,Helios 2,0.9292502489739761,0
0.77,Helios 2,0.9091283856728395,13
0.77,Helios 2,0.9034124685638433,0
0.77,Helios 2,0.9448509758239677,0
0.77,Helios 2,0.9205285512184112,3
0.76,Helios 2,0.9900375636951769,0
0.76,Helios 2,0.9602344666258769,13
0.76,Helios 2,0.9764366281060454,7
0.76,Helios 2,0.9320127795848654,1
0.76,Helios 2,0.9709998956212214,3
0.76,Helios 2,0.9490473366306144,0
0.76,Helios 2,0.9499598127998097,3
0.76,Helios 2,0.9717188798199932,1
0.76,Helios 2,0.9272945552074462,6
0.76,Helios 2,0.938013301631619,1
0.76,Helios 2,0.9555471778827889,1
0.76,Helios 2,0.9188557696381074,1
0.76,Helios 2,0.865013701751061,1
0.75,Helios 2,0.908150295727113,3
0.75,Helios 2,0.8462769531517836,1
0.75,Helios 2,0.8693088801792842,4
0.75,Helios 2,0.861072349191278,1
0.75,Helios 2,0.9484592945667929,0
0.75,Helios 2,0.8399381790022108,3
0.75,Helios 2,0.9643872187578565,0
0.75,Helios 2,0.8578359384207682,4
0.75,Helios 2,0.9673941238188536,11
0.75,Helios 2,0.867583471816687,2
0.75,Helios 2,0.988098500287701,0
0.75,Helios 2,0.8644439116176448,0
0.75,Helios 2,0.8102060290793897,1
0.74,Helios 2,0.8297023157736624,0
0.74,Helios 2,0.6910506105808689,16
0.74,Helios 2,0.9169448260721282,9
0.74,Helios 2,0.835862403913466,9
0.74,Helios 2,0.9821807803245434,5
0.74,Helios 2,0.9600629339235511,1
0.74,Helios 2,0.9734740464924467,0
0.74,Helios 2,0.7510075557115199,16
0.74,Helios 2,0.9704710719078743,11
0.74,Helios 2,0.742903864099812,1
0.74,Helios 2,0.9972140183629371,3
0.74,Helios 2,0.9061046118556387,5
0.74,Helios 2,0.977030083705252,1
0.74,Helios 2,0.9388215722432754,3
0.74,Helios 2,0.7954763998316529,2
0.74,Helios 2,0.9450107073879209,1
0.74,Helios 2,0.653982654349148,17
0.74,Helios 2,0.8540144780274281,0
0.74,Helios 2,0.6494798736072868,1
0.74,Helios 2,0.806164027860015,0
0.74,Helios 2,0.7856231863481813,10
0.74,Helios 2,0.9284654210032615,1
0.74,Helios 2,0.969572149110943,1
0.74,Helios 2,0.9649536147095489,2
0.73,Helios 2,0.9926556875889123,4
0.73,Helios 2,0.8947746525329761,2
0.73,Helios 2,0.9773083850078094,7
0.73,Helios 2,0.7396429052839064,0
0.73,Helios 2,0.9725262296665365,4
0.73,Helios 2,0.6909000873116669,2
0.73,Helios 2,0.8369165684830866,1
0.73,Helios 2,0.6931711280741748,0
0.73,Helios 2,0.8270192710530297,1
0.73,Helios 2,0.7264963581714359,2
0.73,Helios 2,0.9527833289822705,8
0.73,Helios 2,0.8374246408274445,0
0.73,Helios 2,0.7650703563932185,0
0.73,Helios 2,0.9424671753737149,0
0.73,Helios 2,0.7062054763386246,3
0.73,Helios 2,0.9605730191816394,3
0.73,Helios 2,0.8637539587293881,0
0.73,Helios 2,0.9011027471492686,6
0.73,Helios 2,0.9148879999315493,2
0.73,Helios 2,0.8097182013668985,14
0.73,Helios 2,0.9130612083298633,2
0.73,Helios 2,0.6723942908296647,4
0.73,Helios 2,0.7775255313265005,0
0.73,Helios 2,0.7905253272527548,2
0.72,Helios 2,0.8423431780609483,8
0.72,Helios 2,0.9648375747862213,17
0.72,Helios 2,0.9782745879792805,3
0.72,Helios 2,0.8552687768157092,0
0.72,Helios 2,0.9242190438759083,1
0.72,Helios 2,0.8091023011018605,4
0.72,Helios 2,0.7053533601433195,12
0.72,Helios 2,0.8509963213840067,0
0.72,Helios 2,0.6039982061619352,0
0.72,Helios 2,0.8646988354269044,3
0.72,Helios 2,0.7948190985910052,9
0.72,Helios 2,0.9514181261554708,15
0.72,Helios 2,0.9458660384576523,1
0.72,Helios 2,0.6728563983116441,3
0.72,Helios 2,0.6709161555978975,0
0.72,Helios 2,0.6958986519772759,0
0.72,Helios 2,0.37969459308333076,0
0.72,Helios 2,0.7557885005045937,16
0.72,Helios 2,0.6238674627072587,11
0.72,Helios 2,0.7284102023619149,0
0.72,Helios 2,0.8560328734559558,0
0.71,Helios 2,0.9430754275793705,3
0.71,Helios 2,0.9663631218904506,0
0.71,Helios 2,0.9151684274399704,0
0.71,Helios 2,0.9810705609336516,6
0.71,Helios 2,0.9060123558093011,0
0.71,Helios 2,0.9856597477390068,2
0.71,Helios 2,0.9629109478713967,3
0.71,Helios 2,0.903742113195705,13
0.71,Helios 2,0.8878664559765799,4
0.71,Helios 2,0.8457638772442855,13
0.71,Helios 2,0.6594197611310919,0
0.71,Helios 2,0.8774354529665186,0
0.71,Helios 2,0.6052311071356217,17
0.71,Helios 2,0.8242178221025919,1
0.71,Helios 2,0.8785503669791259,18
0.71,Helios 2,0.88180637759847,13
0.71,Helios 2,0.9475634698164896,3
0.71,Helios 2,0.9875844616160924,0
0.71,Helios 2,0.944589960312073,0
0.71,Helios 2,0.974829035915687,3
0.71,Helios 2,0.9900837627304063,1
0.71,Helios 2,0.9840081226183378,1
0.7,Helios 2,0.9753079773767497,3
0.7,Helios 2,0.9953748577628475,9
0.7,Helios 2,0.9586875096682086,8
0.7,Helios 2,0.9508392647887403,0
0.7,Helios 2,0.9598399681603478,5
0.7,Helios 2,0.86393779270895,0
0.7,Helios 2,0.8613127328582593,0
0.7,Helios 2,0.8633422733096086,1
0.7,Helios 2,0.8190951412429083,1
0.7,Helios 2,0.9429334434230088,5
0.7,Helios 2,0.763430369194831,3
0.7,Helios 2,0.938946071552654,2
0.7,Helios 2,0.8617633461305138,0
0.7,Helios 2,0.9460831456550113,15
0.7,Helios 2,0.9983523952989386,3
0.7,Helios 2,0.9900672971280894,10
0.7,Helios 2,0.9987946072309589,9
0.7,Helios 2,0.988451506055619,0
0.7,Helios 2,0.9992499291863154,5
0.7,Helios 2,0.9810058481440863,0
0.7,Helios 2,0.9665923322242224,5
0.7,Helios 2,0.9480514147471056,4
0.69,Helios 2,0.8977927236547726,9
0.69,Helios 2,0.9436320565259204,8
0.69,Helios 2,0.928068835079568,0
0.69,Helios 2,0.9717826063218553,13
0.69,Helios 2,0.9570333993171564,16
0.69,Helios 2,0.9205908915189073,1
0.69,Helios 2,0.893040533092046,0
0.69,Helios 2,0.9289195838727428,0
0.69,Helios 2,0.9050174474981441,0
0.69,Helios 2,0.9826205315332603,6
0.69,Helios 2,0.9611699055284216,0
0.69,Helios 2,0.9925357129107866,0
0.69,Helios 2,0.9768435591757216,1
0.69,Helios 2,0.9899096175457344,9
0.69,Helios 2,0.9509941687396692,1
0.69,Helios 2,0.9368619296789635,0
0.69,Helios 2,0.8843969282655798,1
0.69,Helios 2,0.7734788875013527,0
0.69,Helios 2,0.7145097429525442,5
0.69,Helios 2,0.6247829934621884,3
0.69,Helios 2,0.716553847309964,9
0.69,Helios 2,0.8844733211106824,2
0.68,Helios 2,0.8426484633269847,0
0.68,Helios 2,0.9623744914657729,4
0.68,Helios 2,0.9195526707876274,3
0.68,Helios 2,0.9546297310410049,1
0.68,Helios 2,0.9257359017161118,0
0.68,Helios 2,0.870031224441844,7
0.68,Helios 2,0.8485953889970375,12
0.68,Helios 2,0.7772313632273358,3
0.68,Helios 2,0.7773344802846882,0
0.68,Helios 2,0.7470960515107707,2
0.68,Helios 2,0.7297853061117975,1
0.68,Helios 2,0.7274604796205243,8
0.68,Helios 2,0.7006611300052271,0
0.68,Helios 2,0.6887442201274763,0
0.68,Helios 2,0.7511153005637995,3
0.68,Helios 2,0.6833428553499638,5
0.68,Helios 2,0.8427454837737602,12
0.68,Helios 2,0.8271667078378218,0
0.68,Helios 2,0.8347036412069709,2
0.68,Helios 2,0.7633910010888095,0
0.68,Helios 2,0.8621436781600733,6
0.67,Helios 2,0.7224557227062798,1
0.67,Helios 2,0.8660526614041786,0
0.67,Helios 2,0.884373288853305,4
0.67,Helios 2,0.8305411580458605,2
0.67,Helios 2,0.9475870462061144,0
0.67,Helios 2,0.9449178481635588,17
0.67,Helios 2,0.9081977063263814,1
0.67,Helios 2,0.7893516473494085,10
0.67,Helios 2,0.9077377589359974,6
0.67,Helios 2,0.6667162309786181,0
0.67,Helios 2,0.8365415700974513,0
0.67,Helios 2,0.717543993424271,1
0.67,Helios 2,0.7847080769942117,8
0.67,Helios 2,0.7779736692695374,0
0.67,Helios 2,0.8121123468230214,6
0.67,Helios 2,0.9194624909703565,1
0.67,Helios 2,0.7156630929761518,9
0.67,Helios 2,0.9026117365315671,1
0.67,Helios 2,0.8070565900707676,0
0.67,Helios 2,0.8028304869691282,3
0.67,Helios 2,0.884839231083347,0
0.66,Helios 2,0.8363441789157245,0
0.66,Helios 2,0.8983823568364893,5
0.66,Helios 2,0.9642283942486009,0
0.66,Helios 2,0.9932521073039527,0
0.66,Helios 2,0.9528200552438709,0
0.66,Helios 2,0.9906545044973335,5
0.66,Helios 2,0.9084607742137298,13
0.66,Helios 2,0.9655077163712968,3
0.66,Helios 2,0.8869622757196826,1
0.66,Helios 2,0.9721766730852947,1
0.66,Helios 2,0.8760297651536536,6
0.66,Helios 2,0.8748940340851837,5
0.66,Helios 2,0.9292900799639641,2
0.66,Helios 2,0.7471578225727419,3
0.66,Helios 2,0.9739608755035999,1
0.66,Helios 2,0.9680069181903493,1
0.66,Helios 2,0.9734949086304084,0
0.66,Helios 2,0.9695946882798403,13
0.66,Helios 2,0.9902484849793621,7
0.65,Helios 2,0.9876519809718742,1
0.65,Helios 2,0.986428516239829,1
0.65,Helios 2,0.9628302731208656,11
0.65,Helios 2,0.973661033903824,3
0.65,Helios 2,0.9382007102494139,3
0.65,Helios 2,0.9330188766833443,2
0.65,Helios 2,0.9642292229892063,0
0.65,Helios 2,0.9044112933939462,2
0.65,Helios 2,0.9355707615238625,6
0.65,Helios 2,0.9544221064939473,6
0.65,Helios 2,0.9448238283092412,3
0.65,Helios 2,0.9917336907455171,5
0.65,Helios 2,0.9861623182330744,4
0.65,Helios 2,0.9440745278120084,1
0.65,Helios 2,0.856456695013014,0
0.65,Helios 2,0.8728593953713705,0
0.65,Helios 2,0.8683146278417267,4
0.65,Helios 2,0.8991210069153902,5
0.65,Helios 2,0.9253284219798654,4
0.65,Helios 2,0.9395261676896133,0
0.65,Helios 2,0.9025817059268707,3
0.64,Helios 2,0.8916659500101634,0
0.64,Helios 2,0.8631848416385413,12
0.64,Helios 2,0.7947487539481645,5
0.64,Helios 2,0.7764597689809323,0
0.64,Helios 2,0.684690564496202,0
0.64,Helios 2,0.8296378444201821,0
0.64,Helios 2,0.7558292718464654,15
0.64,Helios 2,0.9265090106761102,1
0.64,Helios 2,0.9295675285452345,0
0.64,Helios 2,0.9937786292178845,2
0.64,Helios 2,0.9539319598610676,0
0.64,Helios 2,0.8991602858124366,1
0.64,Helios 2,0.8888523044894273,1
0.64,Helios 2,0.8302852099544072,7
0.64,Helios 2,0.8854014338273676,12
0.64,Helios 2,0.9664466405429879,0
0.64,Helios 2,0.9276997437936966,0
0.64,Helios 2,0.976480462851219,4
0.64,Helios 2,0.950289653731309,16
0.64,Helios 2,0.935668895647952,4
0.63,Helios 2,0.9616229962628835,0
0.63,Helios 2,0.9453043295694659,16
0.63,Helios 2,0.9606587010365061,3
0.63,Helios 2,0.9519908264372069,1
0.63,Helios 2,0.9939520518331922,10
0.63,Helios 2,0.8614931359757897,6
0.63,Helios 2,0.9948374287020877,0
0.63,Helios 2,0.9443597051404551,11
0.63,Helios 2,0.9911602596549004,11
0.63,Helios 2,0.955940226619381,15
0.63,Helios 2,0.9717485740409109,0
0.63,Helios 2,0.9354142398393465,0
0.63,Helios 2,0.9498082261379384,6
0.63,Helios 2,0.9681978696423666,5
0.63,Helios 2,0.836983186517171,1
0.63,Helios 2,0.9520414962084958,7
0.63,Helios 2,0.8954283256174129,1
0.63,Helios 2,0.9057696377946336,4
0.63,Helios 2,0.9982256999197211,3
0.63,Helios 2,0.8424845341022829,9
0.62,Helios 2,0.9886932212097791,3
0.62,Helios 2,0.843328485051331,2
0.62,Helios 2,0.9307668593624573,4
0.62,Helios 2,0.9240377546933758,0
0.62,Helios 2,0.9199756050887926,4
0.62,Helios 2,0.933297566034824,5
0.62,Helios 2,0.7108758200756479,0
0.62,Helios 2,0.7577142520535479,5
0.62,Helios 2,0.501846553349123,2
0.62,Helios 2,0.7399398000527762,4
0.62,Helios 2,0.6678110206683875,0
0.62,Helios 2,0.8571882238172599,1
0.62,Helios 2,0.9675129231952226,0
0.62,Helios 2,0.8240872384820738,0
0.62,Helios 2,0.9424617826481316,0
0.62,Helios 2,0.9344237882886365,2
0.62,Helios 2,0.9330222407738241,5
0.62,Helios 2,0.9717054836036058,0
0.61,Helios 2,0.9513177277451573,0
0.61,Helios 2,0.9542732684769355,2
0.61,Helios 2,0.9622585394206415,0
0.61,Helios 2,0.8696873403105796,0
0.61,Helios 2,0.7727256646209764,0
0.61,Helios 2,0.6981732502162452,3
0.61,Helios 2,0.7329558052354097,0
0.61,Helios 2,0.7980445191387393,1
0.61,Helios 2,0.9320519829576699,3
0.61,Helios 2,0.9870451249675233,0
0.61,Helios 2,0.9599958127991335,0
0.61,Helios 2,0.9723874856791254,8
0.61,Helios 2,0.9836073367417315,1
0.61,Helios 2,0.9616205068094992,0
0.61,Helios 2,0.9889793069572249,3
0.61,Helios 2,0.9441579254205913,3
0.61,Helios 2,0.941466099107664,4
0.61,Helios 2,0.920138550490897,4
0.61,Helios 2,0.8670659981116383,0
0.6,Helios 2,0.9170205148719487,0
0.6,Helios 2,0.9008356181130767,0
0.6,Helios 2,0.956094433096465,3
0.6,Helios 2,0.9680415488250002,0
0.6,Helios 2,0.9944451807091552,12
0.6,Helios 2,0.9913590139610794,0
0.6,Helios 2,0.9945351808331194,0
0.6,Helios 2,0.917218151882694,2
0.6,Helios 2,0.9513300268602002,0
0.6,Helios 2,0.8770363092548233,0
0.6,Helios 2,0.8911958528921409,4
0.6,Helios 2,0.9094450852282236,1
0.6,Helios 2,0.9349851255991637,0
0.6,Helios 2,0.9523245878154887,0
0.6,Helios 2,0.8008828956413107,8
0.6,Helios 2,0.8811913099100348,0
0.6,Helios 2,0.785090142049212,1
0.6,Helios 2,0.8410712705148496,15
0.6,Helios 2,0.9444684021833711,1
0.6,Helios 2,0.9606258646005956,17
0.59,Helios 2,0.9090035563829524,3
0.59,Helios 2,0.9315958265864142,0
0.59,Helios 2,0.8592189838707623,6
0.59,Helios 2,0.9767613172638058,8
0.59,Helios 2,0.8901332731320329,0
0.59,Helios 2,0.9592822404082794,0
0.59,Helios 2,0.99365692135084,0
0.59,Helios 2,0.9618057712109387,4
0.59,Helios 2,0.995650310576133,0
0.59,Helios 2,0.992066264814099,0
0.59,Helios 2,0.9930684980449983,2
0.59,Helios 2,0.9703541540439785,17
0.59,Helios 2,0.9926751682544611,3
0.59,Helios 2,0.8978326163230269,0
0.59,Helios 2,0.9105714564972626,7
0.59,Helios 2,0.8769242622625181,0
0.59,Helios 2,0.7700944372626456,0
0.59,Helios 2,0.9144214556326923,3
0.59,Helios 2,0.8371411275280967,0
0.58,Helios 2,0.9399824046391491,0
0.58,Helios 2,0.9660207828275884,4
0.58,Helios 2,0.9703837817805288,0
0.58,Helios 2,0.9881387947409286,1
0.58,Helios 2,0.9841367578994891,0
0.58,Helios 2,0.9628386742946865,10
0.58,Helios 2,0.9193927043046246,1
0.58,Helios 2,0.8687850709496517,3
0.58,Helios 2,0.4961634881811961,1
0.58,Helios 2,0.792741756591374,12
0.58,Helios 2,0.6538180446941122,9
0.58,Helios 2,0.8192005956751082,2
0.58,Helios 2,0.8094183083024596,0
0.58,Helios 2,0.8809731531968219,4
0.58,Helios 2,0.8307414810975755,4
0.58,Helios 2,0.8608911372181256,0
0.58,Helios 2,0.8156692003362491,0
0.58,Helios 2,0.7434719750678379,13
0.58,Helios 2,0.8713859518782698,5
0.57,Helios 2,0.9103858851515673,0
0.57,Helios 2,0.9580130571414635,8
0.57,Helios 2,0.9315728346940182,0
0.57,Helios 2,0.9190915417268647,0
0.57,Helios 2,0.8740463883479973,0
0.57,Helios 2,0.9636692035201612,3
0.57,Helios 2,0.9953829730423372,4
0.57,Helios 2,0.9917340500975015,9
0.57,Helios 2,0.9755237776109114,1
0.57,Helios 2,0.8388244779078889,0
0.57,Helios 2,0.9438958725105084,12
0.57,Helios 2,0.6376365033357723,0
0.57,Helios 2,0.8326326433785428,0
0.57,Helios 2,0.841030642461638,0
0.57,Helios 2,0.8349346663602712,2
0.57,Helios 2,0.9612937633610481,0
0.57,Helios 2,0.9470668871995999,0
0.57,Helios 2,0.9562910520440504,1
0.56,Helios 2,0.9424636737054037,13
0.54,Helios 2,0.9513641771578732,0
0.54,Helios 2,0.929337326063572,0
0.54,Helios 2,0.9621959858184258,0
0.54,Helios 2,0.9457722813574263,3
0.54,Helios 2,0.9745778731030939,4
0.54,Helios 2,0.9993476997106626,16
0.54,Helios 2,0.9664699384097197,3
0.54,Helios 2,0.9942622330594723,5
0.54,Helios 2,0.9771463219649521,4
0.54,Helios 2,0.9946346922236211,1
0.53,Helios 2,0.93778839015742,3
0.53,Helios 2,0.9919005465314206,0
0.53,Helios 2,0.9358761208229559,0
0.53,Helios 2,0.9046385574248921,3
0.53,Helios 2,0.7224272041413863,0
0.53,Helios 2,0.7899392330306372,2
0.53,Helios 2,0.6242672540540728,3
0.53,Helios 2,0.7592324563180679,1
0.53,Helios 2,0.8445081313847854,1
0.53,Helios 2,0.849075969901196,9
0.53,Helios 2,0.9496900805118483,5
0.53,Helios 2,0.8308805033393816,16
0.53,Helios 2,0.8992778208635462,0
0.53,Helios 2,0.8675898844276346,0
0.53,Helios 2,0.9520797472544453,0
0.53,Helios 2,0.991545422829248,3
0.53,Helios 2,0.9741058425368756,2
0.53,Helios 2,0.9795005495446386,3
0.52,Helios 2,0.9138012415919466,2
0.52,Helios 2,0.9573800650944219,5
0.52,Helios 2,0.8987767230510475,0
0.52,Helios 2,0.8879232384822571,0
0.52,Helios 2,0.8897247195981804,0
0.52,Helios 2,0.8450002192874723,1
0.52,Helios 2,0.9206089033742246,1
0.52,Helios 2,0.7741727910749385,4
0.52,Helios 2,0.9203863205601127,0
0.52,Helios 2,0.8206178449657642,1
0.52,Helios 2,0.9129656487896186,17
0.52,Helios 2,0.9997405317318458,0
0.52,Helios 2,0.96690040111961,1
0.52,Helios 2,0.9339289935115909,0
0.52,Helios 2,0.8586992750476227,0
0.52,Helios 2,0.9263113068366685,1
0.52,Helios 2,0.9008548689417797,0
0.52,Helios 2,0.9771453138829346,4
0.51,Helios 2,0.9713347452034398,3
0.51,Helios 2,0.979788529197972,0
0.51,Helios 2,0.9758790370147015,8
0.51,Helios 2,0.9656759915103743,13
0.51,Helios 2,0.9889942287011717,11
0.51,Helios 2,0.9677341591401268,5
0.51,Helios 2,0.814339091053183,1
0.51,Helios 2,0.8934798180868541,6
0.51,Helios 2,0.8187445033138907,3
0.51,Helios 2,0.9004846608316097,1
0.51,Helios 2,0.935294339864204,4
0.51,Helios 2,0.9454012453846462,4
0.51,Helios 2,0.9367999299904569,0
0.51,Helios 2,0.8716022822521281,1
0.51,Helios 2,0.9111789868606449,0
0.51,Helios 2,0.933375041198666,6
0.51,Helios 2,0.9183577040461965,0
0.5,Helios 2,0.9988096690759861,7
0.5,Helios 2,0.9957853415305217,5
0.5,Helios 2,0.8660634163571739,3
0.5,Helios 2,0.8759924010544926,0
0.5,Helios 2,0.8967120683020485,8
0.5,Helios 2,0.8897436672067811,5
0.5,Helios 2,0.9880354963283356,4
0.5,Helios 2,0.9837274535898197,1
0.5,Helios 2,0.9758607656184841,5
0.5,Helios 2,0.9499889185136698,15
0.5,Helios 2,0.9786414295038331,0
0.5,Helios 2,0.9363445652349072,4
0.5,Helios 2,0.9817002771370626,1
0.5,Helios 2,0.9589274317126499,0
0.5,Helios 2,0.969312661677878,8
0.5,Helios 2,0.982733885398456,4
0.5,Helios 2,0.9757779478948191,1
0.5,Helios 2,0.9720772422190395,1
0.49,Helios 2,0.962352726603021,8
0.49,Helios 2,0.8883378792619733,7
0.49,Helios 2,0.9413535694423143,3
0.49,Helios 2,0.9084551647062277,1
0.49,Helios 2,0.915689862625969,16
0.49,Helios 2,0.9760495038858852,3
0.49,Helios 2,0.8793293034355526,7
0.49,Helios 2,0.983799729887646,0
0.49,Helios 2,0.8668201714559078,4
0.49,Helios 2,0.8088096102831923,4
0.49,Helios 2,0.9135744964344568,0
0.49,Helios 2,0.7776856847839193,1
0.49,Helios 2,0.9804725559144319,2
0.49,Helios 2,0.8775205398426762,7
0.49,Helios 2,0.9684888755934548,0
0.49,Helios 2,0.8797910943520626,4
0.49,Helios 2,0.9321854357004172,1
0.48,Helios 2,0.9670915078121889,7
0.48,Helios 2,0.9651641034082344,0
0.48,Helios 2,0.9738771210938916,0
0.48,Helios 2,0.9792825133696341,4
0.48,Helios 2,0.9649140827636059,13
0.48,Helios 2,0.9818272346442176,3
0.48,Helios 2,0.9698358314472695,0
0.48,Helios 2,0.9590608040806956,4
0.48,Helios 2,0.9388870407141107,0
0.48,Helios 2,0.9499052572188655,0
0.48,Helios 2,0.9471046074843342,0
0.48,Helios 2,0.9712917383959276,8
0.48,Helios 2,0.985094343153708,0
0.48,Helios 2,0.988228645321569,0
0.48,Helios 2,0.9777751045788172,1
0.48,Helios 2,0.9975294517102601,2
0.48,Helios 2,0.971662415240548,3
0.48,Helios 2,0.9609171729984616,4
0.47,Helios 2,0.9225734618306448,11
0.47,Helios 2,0.9832102722038577,0
0.47,Helios 2,0.9170547319429586,19
0.47,Helios 2,0.9811247392862801,1
0.47,Helios 2,0.9787084369297999,3
0.47,Helios 2,0.9806713311740333,6
0.47,Helios 2,0.990677791929766,1
0.47,Helios 2,0.9794028916328708,0
0.47,Helios 2,0.9821446250395078,4
0.47,Helios 2,0.9306046646756768,3
0.47,Helios 2,0.9312026561646753,3
0.47,Helios 2,0.8790353408053582,4
0.47,Helios 2,0.8853953788484923,3
0.47,Helios 2,0.8880398872118909,1
0.47,Helios 2,0.8952294424216375,8
0.47,Helios 2,0.9231633393628023,0
0.47,Helios 2,0.9438497873612225,1
0.46,Helios 2,0.9816861286054234,0
0.46,Helios 2,0.9940390393014398,9
0.46,Helios 2,0.9022342580348436,1
0.46,Helios 2,0.9562434141229411,2
0.46,Helios 2,0.8694829453108424,9
0.46,Helios 2,0.9364067179000656,0
0.46,Helios 2,0.9145586539093619,0
0.46,Helios 2,0.9718337125937178,1
0.46,Helios 2,0.9183868079090908,0
0.46,Helios 2,0.986476801012245,14
0.46,Helios 2,0.9668969298753022,0
0.46,Helios 2,0.9101471201717305,0
0.46,Helios 2,0.9272936100166309,0
0.46,Helios 2,0.7986319743162303,0
0.46,Helios 2,0.8587868907817392,0
0.46,Helios 2,0.8750844453534528,7
0.46,Helios 2,0.8187626800042329,15
0.45,Helios 2,0.8071673042940757,13
0.45,Helios 2,0.7680980945307712,0
0.45,Helios 2,0.6998403660380653,3
0.45,Helios 2,0.7052661556117017,0
0.45,Helios 2,0.6788299679976877,1
0.45,Helios 2,0.7543538967989561,0
0.45,Helios 2,0.6301505248641937,2
0.45,Helios 2,0.8080009361224514,0
0.45,Helios 2,0.7623622303501264,1
0.45,Helios 2,0.8170305992025655,15
0.45,Helios 2,0.908856656584751,2
0.45,Helios 2,0.8622609161710648,1
0.45,Helios 2,0.9605999648345139,1
0.45,Helios 2,0.821019671213393,0
