window_name,mission,product,year,doy,hour,r_au,lat_deg,lon_deg,density_cm3,speed_kms,temperature_k,bx,by,bz,b_mag,crs_flux,spectral_mean,spectral_peak,map_flux_mean,map_flux_std,event_score,event_mask,event_segment_id
psp2025,Parker Solar Probe,Merged hourly,2025,1,0,0.33,2.3,216.2,120.6,332.3,138494.0,11.09836149117126,0.6502862533429727,-29.85,31.85,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,0,0.33,2.3,216.2,92.41830508474571,346.21581543425907,76814.1841609083,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,0,0.33,2.3,216.2,32.23420625,363.20409462303303,195010.3006207361,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,1,0.33,2.3,216.4,135.7,316.0,132208.0,16.628180140317653,14.098103603717258,-16.18,27.15,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,1,0.33,2.3,216.4,102.51485232067516,330.94078865343386,75230.41046692693,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,1,0.33,2.3,216.4,44.37878125,331.8018362066644,205832.96433384673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,2,0.33,2.3,216.5,131.8,316.1,145331.0,21.145136870834676,9.401685312414365,-17.98,29.3,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,2,0.33,2.3,216.5,98.95200000000006,331.8495943457917,77282.79144491612,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,2,0.33,2.3,216.5,34.89111875,334.2290900519276,221578.84486002504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,3,0.33,2.3,216.6,124.4,308.8,127004.0,25.38335906884896,10.418545118291869,-11.67,29.81,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,3,0.33,2.3,216.6,97.8203477141017,323.1988970879391,71994.6850177247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,3,0.33,2.3,216.6,25.378624999999996,326.43373593485006,248679.74636813998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,4,0.34,2.3,216.7,91.3,316.8,124577.0,32.06800366441221,18.838992568055357,16.66,40.75,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,4,0.34,2.3,216.7,63.93200221852471,327.77641112725865,48805.066038568526,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,4,0.34,2.3,216.7,12.902612499999998,335.0280443002937,282207.37506844604,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,5,0.34,2.4,216.8,93.9,310.6,110436.0,32.94563477877684,24.271826239973162,7.67,41.63,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,5,0.34,2.4,216.8,70.23479576399397,318.7313709006106,48944.80724824364,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,5,0.34,2.4,216.8,20.418625,319.18224634929186,200573.94177763676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,6,0.34,2.4,216.9,114.9,301.0,105956.0,24.903846220593003,30.75308835582299,1.68,39.61,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,6,0.34,2.4,216.9,90.85140234574209,306.91041904091577,52251.35965234239,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,6,0.34,2.4,216.9,44.262874999999994,306.53078824034577,158092.70206417234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,7,0.34,2.4,217.0,100.3,319.0,104331.0,40.07934514704266,3.857018613414777,-2.91,40.37,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,7,0.34,2.4,217.0,78.24905564063282,327.6786436163818,52772.70472223287,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,7,0.34,2.4,217.0,7.689018749999998,353.57998142351903,362983.52458302566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,8,0.34,2.4,217.1,99.4,339.3,129590.0,25.591906063437172,4.05881066818937,-23.33,34.87,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,8,0.34,2.4,217.1,73.59758478931138,353.500345316286,56703.72741901727,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,8,0.34,2.4,217.1,24.005105882352943,365.97720388982304,286051.3716962095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,9,0.34,2.4,217.2,63.9,386.3,142087.0,12.015751940285032,-6.170875570738443,-41.56,43.7,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,9,0.34,2.4,217.2,40.91237322515215,397.2009517359873,44967.087476046625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,9,0.34,2.4,217.2,19.22275,385.45101551105836,199874.76956081338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,10,0.34,2.4,217.3,83.7,364.8,187160.0,15.73967698882193,5.164297463116297,-14.54,22.04,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,10,0.34,2.4,217.3,48.61666666666663,386.9533373891014,51124.310626591185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,10,0.34,2.4,217.3,24.192750000000004,372.241734070706,275619.6351873185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,11,0.34,2.4,217.4,80.7,363.1,206863.0,20.906627052547982,0.6774550063796596,-12.24,24.24,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,11,0.34,2.4,217.4,46.13335872048743,387.70736675284826,57771.48478215261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPI SF00 L3 moments,2025,1,11,0.34,2.4,217.4,17.451975,382.07308949581966,371721.00144617027,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,Merged hourly,2025,1,12,0.34,2.4,217.5,89.2,316.7,176664.0,29.873721869824365,11.465218778740223,10.16,33.57,NaN,NaN,NaN,NaN,NaN,,,
psp2025,Parker Solar Probe,SWEAP SPC L3 ion moments,2025,1,12,0.34,2.4,217.5,52.5088780487805,336.13516484387014,47592.33648838471,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
