window_name,mission,product,year,doy,hour,r_au,lat_deg,lon_deg,density_cm3,speed_kms,temperature_k,bx,by,bz,b_mag,crs_flux,spectral_mean,spectral_peak,map_flux_mean,map_flux_std,event_score,event_mask,event_segment_id
remote2024,SOHO,LASCO C2 sample,2024,1,0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.440000000000005,0.6799999999999997,,,
remote2024,SOHO,LASCO C3 sample,2024,1,0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.04,0.5388877434122982,,,
remote2024,SOHO,LASCO C2 sample,2024,1,1,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.100000000000005,3.552713678800501e-15,,,
remote2024,SOHO,LASCO C3 sample,2024,1,1,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.6,0.0,,,
remote2024,SOHO,LASCO C2 sample,2024,1,2,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.628571428571426,33.81870633183924,,,
remote2024,SOHO,LASCO C3 sample,2024,1,2,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.675,0.12990381056766456,,,
remote2024,SOHO,LASCO C2 sample,2024,1,3,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.36,29.874243086645723,,,
remote2024,SOHO,LASCO C3 sample,2024,1,3,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.6,0.0,,,
remote2024,SOHO,LASCO C2 sample,2024,1,4,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.359999999999996,0.5199999999999989,,,
remote2024,SOHO,LASCO C3 sample,2024,1,4,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.82,0.43999999999999917,,,
remote2024,SOHO,LASCO C2 sample,2024,1,5,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,25.78,0.6968500556073732,,,
remote2024,SOHO,LASCO C3 sample,2024,1,5,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,17.6,0.0,,,
