window_name,mission,product,year,doy,hour,r_au,lat_deg,lon_deg,density_cm3,speed_kms,temperature_k,bx,by,bz,b_mag,crs_flux,spectral_mean,spectral_peak,map_flux_mean,map_flux_std,event_score,event_mask,event_segment_id
inner1976,Helios 1,Merged mission support,1976,1,0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,0,0.001527090205822142,-40.718103643526455,164.152399809934,3.48846153846154,386.4999999999999,581399.7307692308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,1,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,1,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,1,0.001529051515241283,-40.507631541802716,165.6272340371664,4.914285714285713,368.42857142857144,414041.9285714286,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,2,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,2,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,2,0.001531002503139458,-40.27811354529262,167.09201798283343,4.1,288.0,448499.0,-8.100789473684209,6.729210526315789,0.02236842105263161,11.399473684210529,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,3,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,3,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,3,0.0015329501167610311,-40.0271639512279,168.53865225828,1.4500000000000002,300.85,222709.5,-14.774827586206898,3.8691379310344822,-1.508793103448276,15.67068965517241,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,4,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,4,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,4,0.0015348809693980648,-39.76137818744322,169.97169135466228,NaN,NaN,NaN,-17.51843137254902,2.4027450980392158,-2.2143137254901957,17.841764705882355,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,5,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,5,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,5,0.0015367109058035035,-39.474289688853496,171.38658332229997,NaN,NaN,NaN,-18.043898305084745,1.7537288135593219,-2.145762711864407,18.266779661016944,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,6,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,6,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,6,0.0015387085487400744,-39.16690288852442,172.7888837205408,NaN,NaN,NaN,-17.439152542372884,0.6035593220338982,-1.9501694915254242,17.577627118644067,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,7,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,7,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,7,0.0015404658299980757,-38.85221837505969,174.1737475437083,NaN,NaN,NaN,-17.522830188679247,0.8456603773584909,-1.6049056603773582,17.636981132075466,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,8,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,8,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,8,0.0015423109662363508,-38.51577460085279,175.5414179795355,NaN,NaN,NaN,-17.590975609756097,0.827073170731707,-2.404878048780488,17.781219512195122,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,9,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,9,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,9,0.001544069754980578,-38.16341884859046,176.89673750763944,NaN,NaN,NaN,-16.9274358974359,1.3069230769230766,-2.5823076923076926,17.183333333333337,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,10,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,10,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,10,0.0015458183084458893,-37.796514194367376,178.22717361462938,NaN,NaN,NaN,-16.632641509433967,2.002641509433963,-2.4433962264150937,16.931698113207553,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,11,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,11,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,11,0.001547536146085195,-37.411915051415384,179.54953170316014,NaN,NaN,NaN,-15.374000000000006,1.4608333333333334,-1.7608333333333333,15.551166666666667,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,12,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,12,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,12,0.0015493262180228849,-37.017579359053194,-179.15315414131658,4.25,383.67499999999995,497023.75,-2.9030000000000005,-1.9063999999999992,0.5214000000000002,6.7532,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,13,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,13,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,13,0.001550966401033882,-36.60348090665848,-177.8661958705148,4.133333333333334,298.12222222222226,229929.22222222222,-9.599583333333332,0.13625000000000007,-0.4695833333333334,9.843749999999998,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,14,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,14,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,14,0.0015526442827714345,-36.17812335691759,-176.59998402932635,NaN,NaN,NaN,-14.535999999999996,-0.12233333333333336,-1.6614999999999998,14.653333333333332,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,15,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,15,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,15,0.0015542184273164585,-35.73968387678083,-175.35109567627623,NaN,NaN,NaN,-13.487500000000002,0.088,-1.7173333333333334,13.619166666666668,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,16,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,16,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,16,0.0015558554780456331,-35.28685452939044,-174.1201828536609,NaN,NaN,NaN,-16.65983333333333,0.2528333333333334,-1.9128333333333336,16.776666666666664,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,17,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,17,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,17,0.0015574815402401936,-34.822483294614734,-172.903499995987,NaN,NaN,NaN,-17.2065,0.163,-2.069333333333333,17.336833333333335,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,18,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,18,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,18,0.0015589507497594888,-34.34853464442418,-171.7043353029996,NaN,NaN,NaN,-15.745084745762723,0.332542372881356,-2.065254237288136,15.893050847457621,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,19,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,19,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,19,0.0015604293041519184,-33.85779421666731,-170.52352487046454,NaN,NaN,NaN,-15.52270833333334,0.8304166666666667,-1.1116666666666664,15.59041666666667,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,20,0.98,-1.0,7.7,13.6,358.7,26600.0,-0.4608610206008722,2.6622560206882286,-0.66,4.62,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,20,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,20,0.0015619438063185153,-33.362732048357465,-169.355881781865,NaN,NaN,NaN,-14.983269230769233,0.3563461538461539,-1.139615384615385,15.041346153846158,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,21,0.98,-1.0,7.7,13.5,350.9,24900.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,21,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,21,0.0015634044139295168,-32.85409613103027,-168.20667369006972,NaN,NaN,NaN,-15.032666666666666,0.1473333333333333,-1.4433333333333331,15.104000000000001,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,22,0.98,-1.0,7.8,16.5,345.6,29300.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,22,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,22,0.0015648198586723232,-32.33495073440654,-167.07587051794113,NaN,NaN,NaN,-14.340909090909092,0.04863636363636363,-1.470909090909091,14.440454545454545,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,1,23,0.98,-1.0,7.8,18.5,346.7,29200.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,1,23,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,1,23,0.0015662357042497805,-31.805921970064574,-165.95522514170818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,0,0.98,-1.0,7.7,19.7,360.2,31300.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,0,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,0,0.001567544875176405,-31.266204196922438,-164.85396085522262,NaN,NaN,NaN,-14.456666666666669,0.6760784313725491,-1.603333333333333,14.59137254901961,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,1,0.98,-1.0,7.8,18.2,367.8,28100.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,1,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,1,0.0015688960264413265,-30.718368384313905,-163.7654774785837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,2,0.98,-1.0,7.8,11.2,375.5,24300.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,2,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,2,0.001570162782609746,-30.16015743824408,-162.69356322439344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,3,0.98,-1.0,7.9,12.0,379.7,31700.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,3,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,3,0.0015714344843594638,-29.597535649141555,-161.63553144997064,NaN,NaN,NaN,-16.794137931034484,-0.028275862068965513,-1.3479310344827586,16.85965517241379,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,4,0.98,-1.0,7.9,16.9,384.6,33900.0,-8.73143178708556,2.4632902686187554,0.13,10.21,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,4,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,4,0.0015726018648549822,-29.02298536951126,-160.58951043693494,NaN,NaN,NaN,-14.580666666666666,-0.045,-0.5610000000000002,14.607999999999995,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,5,0.98,-1.0,8.0,16.6,390.8,38600.0,-8.360110929765124,-0.29638698018257825,2.65,10.91,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,5,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,5,0.0015738216691664395,-28.44230469334274,-159.5610303865849,NaN,NaN,NaN,-15.003499999999999,-0.4421666666666667,0.17200000000000004,15.020666666666669,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,6,0.98,-1.0,8.0,14.8,392.7,64000.0,-7.345541718282808,1.8254634657989852,2.95,10.61,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,6,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,6,0.0015749930222954606,-27.853753256502987,-158.54345840529817,NaN,NaN,NaN,-14.309032258064514,0.641290322580645,0.74,14.86483870967742,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,7,0.98,-1.0,8.0,12.5,397.5,71000.0,-7.104077735375378,4.777800700086166,0.38,10.31,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,7,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,7,0.0015760701761025789,-27.257353855785695,-157.5388428962024,NaN,NaN,NaN,-14.455166666666667,-1.9524999999999997,-0.17716666666666658,14.62283333333333,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,8,0.98,-1.0,8.0,15.4,406.2,64700.0,-6.6945887691189885,5.744195436472014,-0.2,10.19,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,8,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,8,0.00157712122009721,-26.65588795708784,-156.5518799524843,3.4,493.8,156129.0,-14.616999999999999,-1.6524999999999999,0.04716666666666676,14.83283333333333,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,9,0.98,-1.0,8.0,16.0,449.1,108000.0,-0.40376309530771365,4.669247836950565,-2.41,7.82,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,9,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,9,0.0015782108399124022,-26.045337840565583,-155.5693526433697,NaN,NaN,NaN,-16.0315,-1.6005,-0.5918333333333334,16.192666666666664,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 1,Merged mission support,1976,2,10,0.98,-1.0,8.1,9.1,455.8,140000.0,-2.8719946652574406,0.520525352632129,2.34,10.55,NaN,NaN,NaN,NaN,NaN,,,
inner1976,Helios 2,Merged mission support,1976,2,10,1.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,
inner1976,IMP 8,Merged 1-minute hourly aggregate,1976,2,10,0.0015792174337205638,-25.42937168030929,-154.60200947829696,3.4,310.7166666666667,290395.8333333333,-9.29733333333333,-0.9470000000000002,0.8204999999999996,12.375333333333339,NaN,NaN,NaN,NaN,NaN,,,
