d,ball_volume_r1,unit_sphere_area
0.896,1.885579101543613,1.6894788749830747
0.904,1.8943185640108207,1.712463981865783
0.912,1.903068806003551,1.7355987510752386
0.92,1.9118297131343842,1.758883336083636
0.928,1.9206011707279482,1.782317886435533
0.936,1.9293830638240348,1.8059025477392983
0.9440000000000001,1.938175277180856,1.829637461658729
0.9520000000000001,1.9469776952781577,1.8535227659048064
0.96,1.9557902023204508,1.8775585942276327
0.968,1.9646126822401875,1.9017450764085024
0.976,1.9734450187009664,1.926082338252146
0.984,1.9822870951007432,1.9505705015791273
0.992,1.9911387945749968,1.9752096842183955
1.0,1.9999999999999962,2.0
1.008,2.0088705939959905,2.024941558747961
1.016,2.0177504589304083,2.050034466273295
1.024,2.026639476921103,2.075278824367208
1.032,2.035537529839566,2.100674730794434
1.04,2.044444499314167,2.126222279286741
1.048,2.0533602667333946,2.151921559536596
1.056,2.0622847132490403,2.17777265719098
1.064,2.071217719779486,2.2037756538453754
1.072,2.0801591670129542,2.22993062703789
1.08,2.089108935410708,2.256237650243569
1.088,2.0980669052103296,2.282696792868836
1.096,2.10703295642894,2.30930812024612
1.104,2.116006968866492,2.3360716936286114
1.112,2.1249888221089948,2.362987570185205
1.12,2.1339783955317717,2.390055802995586
1.1280000000000001,2.142975568302733,2.417276441045481
1.1360000000000001,2.1519802193856044,2.44464952922205
1.1440000000000001,2.160992227543244,2.472175108309476
1.1520000000000001,2.170011471340861,2.499853214984666
1.16,2.179037829149268,2.5276838818131497
1.168,2.1880711791482037,2.555667137245105
1.176,2.197111399329561,2.5838030056115713
1.184,2.206158367500676,2.6120915071207986
1.192,2.215211961287557,2.640532657854766
1.2,2.2242720581382147,2.669126469765857
1.208,2.2333385353258937,2.6978729506736823
1.216,2.242411269952379,2.726772104262088
1.224,2.2514901389512105,2.7558239300762803
1.232,2.2605750190910325,2.785028423520154
1.24,2.269665786978822,2.8143855758537377
1.248,2.278762319063163,2.8438953741908284
1.256,2.287864491637542,2.8735578014967547
1.264,2.2969721808436177,2.9033728365863345
1.272,2.306085262674484,2.9333404541219426
1.28,2.3152036129779594,2.9634606246117805
1.288,2.3243271074598413,2.9937333144082756
1.296,2.3334556216872215,3.0241584857066406
1.304,2.3425890310917143,3.0547360965436026
1.312,2.351727210972769,3.0854661007962707
1.32,2.3608700365008795,3.116348448181173
1.328,2.3700173827209654,3.147383084253449
1.336,2.379169124555522,3.1785699504061795
1.344,2.3883251368079765,3.20990898386991
1.352,2.3974852941658824,3.2414001177122795
1.36,2.4066494712042963,3.2730432808378542
1.368,2.4158175423889436,3.3048383979880738
1.3760000000000001,2.4249893820794983,3.336785389741388
1.3840000000000001,2.4341648645328897,3.3688841725135164
1.3920000000000001,2.4433438639065255,3.4011346585578885
1.4000000000000001,2.4525262542615893,3.4335367559662213
1.408,2.46171190956623,3.4660903686692563
1.416,2.4709007036989075,3.4987953964376475
1.424,2.480092510451552,3.531651734883016
1.432,2.4892872035329088,3.5646592754591166
1.44,2.498484656571686,3.5978179054632338
1.448,2.507684743119915,3.6311275080376344
1.456,2.5168873366560756,3.664587962171252
1.464,2.5260923105884396,3.6981991427014704
1.472,2.535299538258226,3.7319609203161104
1.48,2.5445088929429063,3.7658731615554983
1.488,2.5537202478593843,3.7999357288147655
1.496,2.5629334761672453,3.834148480346206
1.504,2.5721484509720005,3.868511270261895
1.512,2.5813650453282753,3.9030239485363447
1.52,2.590583132243025,3.9376863610094066
1.528,2.599802584678826,3.9724983493892383
1.536,2.6090232755569613,4.007459751255493
1.544,2.6182450777607573,4.042570400062598
1.552,2.6274678641386804,4.077830125143237
1.56,2.6366915075076367,4.113238751711909
1.568,2.6459158806560708,4.1487961008687275
1.576,2.6551408563472467,4.184501989603265
1.584,2.6643663073223656,4.220356230798633
1.592,2.6735921063037926,4.256358633235637
1.6,2.682818125998207,4.292509001597143
1.608,2.692044239099831,4.328807136472523
1.616,2.70127031829351,4.365252834362307
1.624,2.710496236257955,4.40184588768293
1.6320000000000001,2.7197218656689093,4.438586084771658
1.6400000000000001,2.7289470792022046,4.475473209891624
1.6480000000000001,2.738171749537046,4.512507043237053
1.6560000000000001,2.74739574935905,4.549687360938588
1.6640000000000001,2.75661895136345,4.58701393506878
1.672,2.7658412282581963,4.62448653364769
1.68,2.7750624527670893,4.662104920648711
1.688,2.7842824976329483,4.699868856004411
1.696,2.793501235620657,4.737778095612635
1.704,2.802718539520343,4.775832391342651
1.712,2.811934282150417,4.8140314910415185
1.72,2.8211483363607717,4.852375138540528
1.728,2.8303605750357677,4.890863073661817
1.736,2.839570871097422,4.92949503222511
1.744,2.8487790975083844,4.968270746054607
1.752,2.8579851272751093,5.007189942986002
1.76,2.8671888334509292,5.046252346873632
1.768,2.87639008913901,5.085457677597766
1.776,2.885588767495523,5.124805651072058
1.784,2.894784741732669,5.164295979251075
1.792,2.9039778851216638,5.203928370138012
1.8,2.913168070995843,5.243702527792521
1.808,2.9223551727536936,5.283618152338681
1.816,2.931539063861826,5.323674939973076
1.824,2.9407196178580457,5.363872582973058
1.832,2.9498967083543084,5.404210769705077
1.84,2.9590702090397776,5.444689184633193
1.848,2.9682399936838033,5.485307508327671
1.856,2.977405936138901,5.5260654174738
1.864,2.9865679103437337,5.5669625848807005
1.872,2.995725790326063,5.607998679490387
1.8800000000000001,3.004879450205771,5.649173366386873
1.8880000000000001,3.0140287641978327,5.690486306805491
1.8960000000000001,3.023173606615108,5.731937158142243
1.9040000000000001,3.0323138518715034,5.773525573963343
1.9120000000000001,3.0414493744847437,5.815251204014845
1.92,3.0505800490794215,5.857113694232467
1.928,3.059705750389753,5.8991126867514545
1.936,3.068826353262704,5.941247819916584
1.944,3.0779417326606864,5.983518728292381
1.952,3.0870517636645998,6.0259250426732995
1.96,3.0961563214766388,6.068466390094207
1.968,3.105255281423193,6.111142393840848
1.976,3.1143485189577236,6.153952673460479
1.984,3.1234359096636197,6.196896844772647
1.992,3.132517329257059,6.239974519880054
2.0,3.141592653589793,6.283185307179589
2.008,3.150661758652081,6.326528811373365
2.016,3.1597245205754305,6.370004633480057
2.024,3.16878081563545,6.413612370846168
2.032,3.1778305202546697,6.457351617157517
2.04,3.1868735110053374,6.501221962450881
2.048,3.1959096646121234,6.545222993125614
2.056,3.2049388579550135,6.589354291955538
2.064,3.2139609680720933,6.633615438100785
2.072,3.222975872162128,6.678006007119926
2.08,3.2319834475875453,6.722525570982099
2.088,3.2409835718770146,6.7671736980792305
2.096,3.2499761227282806,6.811949953238487
2.104,3.258960978010812,6.8568538977347195
2.112,3.2679380157684985,6.9018850893030965
2.12,3.2769071142225332,6.947043082151783
2.128,3.285868151773858,6.9923274269747635
2.136,3.2948210070059956,7.037737670964796
2.144,3.303765558687713,7.083273357826447
2.152,3.31270168577564,7.12893402778918
2.16,3.3216292674169767,7.174719217620662
2.168,3.330548182952076,7.220628460640108
2.176,3.3394583119171375,7.266661286731713
2.184,3.3483595340468146,7.312817222358243
2.192,3.357251729276764,7.359095790574658
2.2,3.366134777746331,7.405496511041935
2.208,3.375008559801145,7.452018900040918
2.216,3.383872955995596,7.498662470486275
2.224,3.3927278470955637,7.54542673194054
2.232,3.401573114080817,7.592311190628382
2.24,3.410408638147672,7.639315349450787
2.248,3.4192343007115,7.686438707999444
2.2560000000000002,3.4280499834092346,7.733680762571234
2.2640000000000002,3.436855568101952,7.781041006182781
2.2720000000000002,3.4456509368772417,7.8285189285851216
2.2800000000000002,3.4544359720519293,7.876114016278423
2.2880000000000003,3.4632105561743196,7.9238257525268585
2.2960000000000003,3.47197457202681,7.971653617373565
2.3040000000000003,3.4807279026283253,8.019597087655669
2.312,3.489470431236766,8.067655637019378
2.32,3.4982020413514223,8.115828735935265
2.328,3.506922616715428,8.164115851713508
2.336,3.5156320413182347,8.212516448519379
2.344,3.524330199397886,8.261029987388621
2.352,3.5330169754435183,8.309655926243162
2.36,3.5416922541977116,8.358393719906617
2.368,3.5503559206588817,8.407242820120226
2.376,3.55900786008358,8.456202675558554
2.384,3.567647957988862,8.50527273184548
2.392,3.5762761001547587,8.554452431570189
2.4,3.584892172626371,8.603741214303291
2.408,3.593496061716329,8.653138516612913
2.416,3.6020876540070996,8.702643772081169
2.424,3.6106668363532073,8.752256411320198
2.432,3.6192334958835586,8.801975861988865
2.44,3.6277875200037335,8.851801548809087
2.448,3.6363287963981077,8.901732893582546
2.456,3.644857213032272,8.951769315207244
2.464,3.6533726581551313,9.001910229694277
2.472,3.6618750203012502,9.052155050184696
2.48,3.6703641882928926,9.102503186966349
2.488,3.678840051242309,9.152954047490871
2.496,3.6873024985539717,9.20350703639074
2.504,3.6957514199266592,9.254161555496358
2.512,3.7041867053555904,9.304917003853284
2.52,3.7126082451347115,9.35577277773946
2.528,3.7210159298586514,9.406728270682652
2.536,3.7294096504249694,9.457782873477647
2.544,3.7377892980361582,9.508935974203972
2.552,3.7461547642018984,9.560186958243252
2.56,3.75450594074098,9.611535208296928
2.568,3.762842719783453,9.662980104403912
2.576,3.7711649937726293,9.714521023958346
2.584,3.7794726554672438,9.766157341727384
2.592,3.7877655979433222,9.817888429869143
2.6,3.796043714596364,9.869713657950557
2.608,3.8043068991431896,9.921632392965487
2.616,3.8125550456241095,9.973643999352708
2.624,3.820788048404771,10.025747839014095
2.632,3.8290058021781253,10.077943271332803
2.64,3.8372082019664857,10.130229653191572
2.648,3.845395143123465,10.1826063389909
2.656,3.853566521335718,10.235072680667646
2.664,3.8617222326250804,10.287628027713275
2.672,3.869862173350465,10.34027172719243
2.68,3.8779862402094754,10.393003123761424
2.688,3.8860943302407174,10.445821559687039
2.696,3.8941863408252675,10.498726374864843
2.704,3.9022621696887123,10.551716906838278
2.712,3.9103217149030662,10.604792490817125
2.72,3.9183648748884456,10.657952459696569
2.728,3.92639154841489,10.711196144075846
2.736,3.934401634604294,10.764522872277388
2.744,3.942395032932071,10.817931970365581
2.7520000000000002,3.9503716432289475,10.871422762166015
2.7600000000000002,3.9583313656827603,10.924994569284387
2.7680000000000002,3.9662741008401743,10.97864671112565
2.7760000000000002,3.974199749608532,11.032378504913256
2.7840000000000003,3.982108213257309,11.086189265708363
2.7920000000000003,3.989999393420136,11.140078306428956
2.8000000000000003,3.9978731920961876,11.194044937869352
2.8080000000000003,4.005729511652219,11.248088468719416
2.816,4.013568254823864,11.302208205583998
2.824,4.0213893247175685,11.356403453002429
2.832,4.029192624812063,11.410673513467808
2.84,4.036978058960101,11.465017687446732
2.848,4.044745531390028,11.519435273398795
2.856,4.052494946707332,11.573925567796135
2.864,4.060226209896278,11.62848786514306
2.872,4.067939226321676,11.683121457995805
2.88,4.075633901729921,11.737825636982176
2.888,4.083310142251171,11.792599690821394
2.896,4.09096785440044,11.847442906343714
2.904,4.0986069450793225,11.90235456851032
2.912,4.1062273215773955,11.95733396043331
2.92,4.11382889157375,12.012380363395327
2.928,4.121411563138576,12.067493056869756
2.936,4.128975244734439,12.122671318540307
2.944,4.136519845217887,12.177914424321477
2.952,4.1440452738408275,12.233221648378095
2.96,4.151551440251905,12.288592263145647
2.968,4.1590382544980375,12.344025539350223
2.976,4.166505627025787,12.399520746028657
2.984,4.173953468682536,12.455077150548693
2.992,4.181381690718178,12.510694018628891
3.0,4.188790204786379,12.566370614359151
3.008,4.196178922945735,12.622106200220736
3.016,4.203547757661271,12.67790003710641
3.024,4.2108966218057935,12.733751384340797
3.032,4.218225428661138,12.78965949970059
3.04,4.2255340919193864,12.845623639434898
3.048,4.2328225256842416,12.90164305828562
3.056,4.240090644472305,12.957717009507437
3.064,4.247338363214247,13.013844744888472
3.072,4.254565597256115,13.070025514770721
3.08,4.261772262360453,13.12625856807015
3.088,4.268958274707654,13.182543152297287
3.096,4.276123550897127,13.23887851357748
3.104,4.28326800794831,13.295263896671555
3.112,4.290391563302092,13.351698544996092
3.12,4.297494134821769,13.408181700643897
3.128,4.304575640794283,13.464712604404559
3.136,4.3116359999313705,13.521290495784733
3.144,4.31867513137056,13.577914613028998
3.152,4.325692954676389,13.634584193140055
3.16,4.332689389841507,13.691298471899183
3.168,4.339664357287611,13.748056683887107
3.176,4.346617777866593,13.804858062504278
3.184,4.353549572861657,13.861701839991552
3.192,4.360459663988251,13.918587247450457
3.2,4.3673479733950495,13.975513514864133
3.208,4.374214423665108,14.032479871117635
3.216,4.381058937816731,14.089485544018704
3.224,4.3878814393045635,14.146529760317973
3.232,4.394681852020431,14.20361174572999
3.24,4.4014601002942975,14.260730724953529
3.248,4.40821610889535,14.317885921692149
3.2560000000000002,4.414949803032846,14.3750765586749
3.2640000000000002,4.421661108356906,14.43230185767687
3.2720000000000002,4.428349950959551,14.489561039539693
3.2800000000000002,4.435016257375663,14.546853324192208
3.2880000000000003,4.4416599545836055,14.604177930670904
3.2960000000000003,4.448280970006308,14.661534077140757
3.3040000000000003,4.454879231511951,14.718920980915524
3.3120000000000003,4.461454667414988,14.776337858478533
3.3200000000000003,4.468007206476785,14.833783925502862
3.3280000000000003,4.474536777906419,14.891258396872589
3.336,4.4810433113617,14.94876048670258
3.344,4.4875267369496,15.006289408359452
3.352,4.493986985227396,15.063844374482205
3.36,4.500423987203073,15.12142459700236
3.368,4.5068376743363725,15.179029287164912
3.376,4.513227978539196,15.236657655548408
3.384,4.519594832176655,15.29430891208584
3.392,4.525938168067469,15.351982266084901
3.4,4.532257919484881,15.409676926248611
3.408,4.538554020157148,15.467392100695541
3.416,4.54482640426836,15.525126996980676
3.424,4.551075006458916,15.582880822115326
3.432,4.557299761826358,15.640652782588132
3.44,4.563500605925824,15.698442084384853
3.448,4.569677474770704,15.756247933009465
3.456,4.575830304833285,15.814069533503814
3.464,4.581959033045203,15.871906090468617
3.472,4.58806359679819,15.929756808083273
3.48,4.594143933944456,15.987620890126662
3.488,4.600199982797326,16.045497539997097
3.496,4.606231682131787,16.103385960732737
3.504,4.612238971184943,16.161285355032007
3.512,4.618221789656486,16.219194925273587
3.52,4.624180077709305,16.27711387353665
3.528,4.630113775969807,16.33504140162151
3.536,4.636022825528577,16.392976711069057
3.544,4.641907167940621,16.450919003181664
3.552,4.647766745225984,16.508867479042685
3.56,4.653601499869973,16.566821339537178
3.568,4.659411374823819,16.62477978537136
3.576,4.665196313504809,16.682742017093243
3.584,4.670956259796932,16.740707235112215
3.592,4.676691158051034,16.798674639719312
3.6,4.682400953085294,16.856643431107006
3.608,4.688085590185569,16.914612809389507
3.616,4.69374501510567,16.972581974622106
3.624,4.699379174067752,17.03055012682155
3.632,4.704988013762611,17.088516465985943
3.64,4.71057148134997,17.14648019211394
3.648,4.716129524458732,17.20444050522539
3.656,4.7216620911871985,17.26239660538043
3.664,4.727169130103599,17.320347692699624
3.672,4.732650590246008,17.378292967383437
3.68,4.73810642112281,17.436231629731918
3.688,4.743536572712759,17.494162880164648
3.696,4.748940995465273,17.55208591923973
3.704,4.754319640300745,17.609999947674012
3.712,4.759672458610451,17.667904166362074
3.72,4.764999402257053,17.725797776396135
3.728,4.770300423574318,17.78367997908509
3.736,4.775575475367884,17.841549975974424
3.744,4.780824510914794,17.899406968865
3.7520000000000002,4.786047483963976,17.957250159832753
3.7600000000000002,4.791244348736221,18.015078751248257
3.7680000000000002,4.796415059924428,18.07289194579517
3.7760000000000002,4.801559572693413,18.130688946490316
3.7840000000000003,4.806677842680302,18.188468956702355
3.7920000000000003,4.811769825994407,18.246231180170877
3.8000000000000003,4.81683547921729,18.303974821025808
3.8080000000000003,4.821874759402922,18.361699083806272
3.8160000000000003,4.826887624077486,18.419403173479633
3.8240000000000003,4.831874031239659,18.477086295460435
3.8320000000000003,4.83683393936044,18.53474765562918
3.84,4.841767307383187,18.592386460351555
3.848,4.846674094723766,18.650001916496898
3.856,4.851554261270039,18.70759323145722
3.864,4.85640776738245,18.765159613165785
3.872,4.861234573893499,18.82270027011567
3.88,4.866034642107934,18.88021441137877
3.888,4.8708079338025785,18.93770124662447
3.896,4.875554411226153,18.99515998613716
3.904,4.880274037099429,19.052589840836163
3.912,4.8849667746148056,19.109990022293083
3.92,4.88963258743645,19.167359742751
3.928,4.894271439700035,19.22469821514179
3.936,4.898883296012641,19.282004653105734
3.944,4.90346812145242,19.339278271008506
3.952,4.908025881568871,19.39651828396024
3.96,4.9125565423821165,19.45372390783321
3.968,4.917060070383094,19.510894359280016
3.976,4.921536432533151,19.56802885575167
3.984,4.925985596263955,19.62512661551556
3.992,4.930407529477278,19.68218685767339
4.0,4.934802200544662,19.739208802178716
4.008,4.9391695783072045,19.79619166985535
4.016,4.943509632075311,19.85313468241461
4.024,4.947822331628545,19.910037062473208
4.032,4.952107647215084,19.966898033571
4.04,4.9563655495516095,20.023716820188557
4.048,4.96059600982312,20.08049264776413
4.056,4.96479899968243,20.137224742711865
4.064,4.968974491249808,20.193912332439258
4.072,4.973122457112816,20.250554645363398
4.08,4.977242870325901,20.30715091092969
4.088,4.9813357044100215,20.363700359628073
4.096,4.985400933352286,20.420202223010815
4.104,4.989438531605517,20.476655733709148
4.112,4.993448474088134,20.53306012545024
4.12,4.997430736183332,20.58941463307528
4.128,5.001385293739048,20.645718492554845
4.136,5.00531212306738,20.701970941006717
4.144,5.0092112009441605,20.758171216712597
4.152,5.013082504608526,20.814318559134545
4.16,5.016926011762489,20.87041220893204
4.168,5.0207417005705715,20.926451407978153
4.176,5.024529549659128,20.982435399376502
4.184,5.028289538116072,21.03836342747763
4.192,5.032021645490212,21.09423473789502
4.2,5.035725851790906,21.150048577521968
4.208,5.039402137487575,21.20580419454789
4.216,5.0430504835089875,21.261500838473882
4.224,5.0466708712428465,21.317137760129878
4.232,5.050263282535355,21.3727142116897
4.24,5.053827699690497,21.42822944668779
4.248,5.057364105469594,21.483682720034963
4.256,5.060872483090745,21.53907328803413
4.264,5.064352816228065,21.594400408396535
4.272,5.067805089011371,21.649663340256662
4.28,5.071229286025517,21.704861344189315
4.288,5.07462539230965,21.75999368222373
4.296,5.077993393356624,21.815059617859983
4.304,5.0813332751125095,21.870058416084312
4.312,5.084645023975943,21.92498934338436
4.32,5.0879286267973995,21.979851667764898
4.328,5.091184070878521,22.034644658762215
4.336,5.094411343971505,22.089367587460515
4.344,5.09761043427858,22.14401972650598
4.352,5.100781330450999,22.198600350122785
4.36,5.103924021588712,22.253108734126858
4.368,5.1070384972394764,22.307544155941947
4.376,5.110124747398022,22.361905894613756
4.384,5.113182762505668,22.416193230824877
4.392,5.116212533449428,22.470405446909943
4.4,5.119214051561138,22.524541826869125
4.408,5.12218730861699,22.578601656383753
4.416,5.125132296836569,22.6325842228304
4.424,5.128049008882252,22.68648881529518
4.432,5.130937437858275,22.74031472458779
4.44,5.133797577310101,22.794061243256934
4.448,5.1366294212236125,22.847727665602623
4.456,5.139432964024219,22.901313287691895
4.464,5.1422082005761585,22.954817407371955
4.472,5.144955126181731,23.00823932428477
4.48,5.147673736580362,23.06157833988004
4.488,5.150364027947725,23.114833757429587
4.496,5.1530259968952405,23.168004882040897
4.5040000000000004,5.15565964046873,23.221091020671214
4.5120000000000005,5.158264956148115,23.27409148214021
4.5200000000000005,5.160841941846041,23.32700557714426
4.5280000000000005,5.163390595907457,23.379832618269067
4.5360000000000005,5.165910917108395,23.432571920003713
4.5440000000000005,5.168402904655331,23.485222798753895
4.5520000000000005,5.170866558184132,23.53778457285423
4.5600000000000005,5.173301877759299,23.5902565625822
4.5680000000000005,5.175708863872804,23.642638090171072
4.5760000000000005,5.178087517443713,23.694928479822185
4.5840000000000005,5.180437839816525,23.74712705771879
4.5920000000000005,5.182759832760877,23.799233152037786
4.6000000000000005,5.185053498470272,23.851246092963226
4.6080000000000005,5.187318839561329,23.903165212698426
4.616,5.1895558590725495,23.954989845478796
4.624,5.191764560463684,24.00671932758422
4.632,5.193944947614608,24.058352997350976
4.64,5.196097024824306,24.109890195184832
4.648,5.1982207968100465,24.161330263573095
4.656,5.2003162687060875,24.212672547095735
4.664,5.202383446063229,24.26391639243865
4.672,5.204422334847055,24.315061148405714
4.68,5.206432941437801,24.366106165928777
4.688,5.2084152726284625,24.417050798082442
4.696,5.210369335624452,24.46789440009275
4.704,5.212295138042266,24.51863632935086
4.712,5.21419268790838,24.569275945424224
4.72,5.216061993658412,24.619812610067736
4.728,5.217903064135921,24.670245687234537
4.736,5.219715908591434,24.720574543088905
4.744,5.221500536681401,24.770798546016565
4.752,5.223256958466955,24.820917066635015
4.76,5.224985184412991,24.87092947780602
4.768,5.226685225387146,24.920835154645918
4.776,5.228357092658512,24.970633474537113
4.784,5.230000797896662,25.020323817137484
4.792,5.23161635317044,25.069905564392855
4.8,5.233203770947079,25.119378100545777
4.808,5.2347630640908624,25.168740812148872
4.816,5.23629424586204,25.217993088071715
4.824,5.237797329915857,25.267134319514263
4.832,5.239272330301236,25.316163900015503
4.84,5.240719261459593,25.36508122546447
4.848,5.242138138224054,25.413885694110114
4.856,5.243528975817756,25.462576706571035
4.864,5.244891789853236,25.511153665845757
4.872,5.246226596330814,25.559615977323848
4.88,5.24753341163781,25.60796304879245
4.888,5.248812252547041,25.656194290449946
4.896,5.250063136215845,25.704309114912846
4.904,5.2512860801848324,25.75230693722661
4.912,5.252481102376694,25.800187174874477
4.92,5.2536482210949424,25.84794924778707
4.928,5.254787455022767,25.89559257835235
4.936,5.255898823221998,25.943116591423664
4.944,5.256982345131425,25.990520714329804
4.952,5.2580380405661495,26.03780437688369
4.96,5.259065929715902,26.084967011391015
4.968,5.2600660331441045,26.132008052659902
4.976,5.261038371786452,26.178926938009493
4.984,5.261982966949698,26.225723107277386
4.992,5.2628998403105856,26.272396002830188
5.0,5.263789013914328,26.318945069571548
5.008,5.264650510173618,26.365369754949302
5.016,5.265484351866999,26.411669508964994
5.024,5.26629056213821,26.457843784182316
5.032,5.267069164494236,26.503892035734975
5.04,5.2678201828044156,26.549813721334324
5.048,5.268543641299142,26.59560830127801
5.056,5.269239564568437,26.64127523845801
5.064,5.269907977560808,26.68681399836795
5.072,5.270548905581876,26.732224049111363
5.08,5.271162374293024,26.777504861408698
5.088,5.271748409710279,26.822655908605846
5.096,5.272307038202799,26.867676666681433
5.104,5.272838286491646,26.912566614253198
5.112,5.273342181648444,26.957325232586957
5.12,5.273818751094213,27.001952005602586
5.128,5.274268022597869,27.046446419881793
5.136,5.274690024274778,27.090807964675346
5.144,5.275084784585803,27.13503613190937
5.152,5.275452332335623,27.17913041619294
5.16,5.2757926966715445,27.223090314825043
5.168,5.276105907082106,27.26691532780046
5.176,5.276391993395888,27.31060495781696
5.184,5.27665098577978,27.354158710282324
5.192,5.276882914738106,27.39757609332021
5.2,5.277087811110783,27.440856617776312
5.208,5.2772657060724955,27.48399979722563
5.216,5.277416631130748,27.527005147977896
5.224,5.277540618124905,27.56987218908445
5.232,5.277637699224686,27.612600442343545
