k,k_minus_3,kolmogorov,kraichnan,calcagni,calcagni_d_S,cdt_d_S
0.01406527242105237,354445.5673970437,1210.829750232041,354445.5673970437,6.936314892207574e-06,3.7879538555875762,4.0
0.014195547660501016,344776.40547344624,1192.366437447567,344776.40547344624,7.143473799029272e-06,3.7870784172207546,4.0
0.014327029534098309,335371.01520029316,1174.1846621120317,335371.01520029316,7.3568003153665315e-06,3.7861997967703203,4.0
0.014459729217920195,326222.20097116724,1156.280131207377,326222.20097116724,7.576477075250743e-06,3.7853179862414517,4.0
0.01459365799155757,317322.96347349766,1138.648617177545,317322.96347349766,7.802692076219933e-06,3.7844329776492036,4.0
0.014728827239075025,308666.4943337275,1121.285956930283,308666.4943337275,8.035638834958706e-06,3.783544763018813,4.0
0.014865248449978571,300246.17090855486,1104.188050854161,300246.17090855486,8.275516547379656e-06,3.7826533343860085,4.0
0.015002933220192183,292055.5512182747,1087.3508618505948,292055.5512182747,8.522530253269758e-06,3.7817586837973227,4.0
0.01514189325304352,284088.3690183306,1070.7704143806131,284088.3690183306,8.776891005629502e-06,3.780860803310403,4.0
0.015282140360258701,276338.529005317,1054.4427935261695,276338.529005317,9.038816044834712e-06,3.7799596849943313,4.0
0.015423686462966282,268800.10215376073,1038.3641440657675,268800.10215376073,9.308528977755656e-06,3.7790553209299387,4.0
0.01556654359271062,261467.32118010908,1022.5306695641752,261467.32118010908,9.586259961971232e-06,3.7781477032101245,4.0
0.015710723892474503,254334.57613046505,1006.9386314760281,254334.57613046505,9.872245895218995e-06,3.7772368239401826,4.0
0.015856239617711373,247396.4100886815,991.5843482630925,247396.4100886815,1.016673061022738e-05,3.7763226752381196,4.0
0.01600310313738701,240647.51500154246,976.4641945249957,240647.51500154246,1.0469965075078057e-05,3.775405249234985,4.0
0.016151326935030904,234082.72761782949,961.5746001432108,234082.72761782949,1.078220759925243e-05,3.774484538075198,4.0
0.016300923609797412,227697.0255381679,946.9120494380871,227697.0255381679,1.1103724045519075e-05,3.773560533916877,4.0
0.016451905877536626,221485.523372636,932.4730803387476,221485.523372636,1.1434788047823597e-05,3.772633228932174,4.0
0.016604286571875296,215443.46900318854,918.2542835656294,215443.46900318854,1.1775681235346847e-05,3.7717026153076048,4.0
0.016758078645307678,209566.23994804337,904.2523018254998,209566.23994804337,1.2126693462901133e-05,3.7707686852443905,4.0
0.01691329517029648,203849.3398252464,890.4638290187453,203849.3398252464,1.248812304783969e-05,3.7698314309587926,4.0
0.01706994934038408,198288.39491270707,876.8856094587433,198288.39491270707,1.286027701365835e-05,3.7688908446824545,4.0
0.01722805447131394,192879.15080207793,863.5144371031441,192879.15080207793,1.324347134047345e-05,3.767946918662745,4.0
0.017387624002162504,187617.46914391228,850.347154796868,187617.46914391228,1.3638031222565258e-05,3.766999645163101,4.0
0.01754867149648151,182499.32448161527,837.3806535266498,182499.32448161527,1.4044291333180424e-05,3.7660490164633766,4.0
0.017711210643450877,177520.80117176363,824.6118716869519,177520.80117176363,1.4462596096792749e-05,3.765095024860191,4.0
0.017875255259042353,172678.09038843558,812.0377943570642,172678.09038843558,1.489329996902675e-05,3.7641376626672787,4.0
0.018040819287193827,167967.48720926544,799.6554525892354,167967.48720926544,1.5336767724453356e-05,3.7631769222158433,4.0
0.018207916800994626,163385.38778098626,787.4619227076523,163385.38778098626,1.5793374752473265e-05,3.762212795854913,4.0
0.018376562003881713,158928.28656229784,775.4543256181128,158928.28656229784,1.6263507361508736e-05,3.7612452759516963,4.0
0.018546769230846985,154592.7736419479,763.6298261282251,154592.7736419479,1.6747563091730437e-05,3.7602743548919424,4.0
0.01871855294965579,150375.5321299738,751.9856322779693,150375.5321299738,1.724595103655217e-05,3.759300025080302,4.0
0.018891927762076665,146273.33562011304,740.518994680473,146273.33562011304,1.7759092173131883e-05,3.7583222789406903,4.0
0.01906690840512252,142283.04572143542,729.2272058728322,142283.04572143542,1.8287419702124362e-05,3.757341108916652,4.0
0.019243509752303312,138401.60965731318,718.1075996768352,138401.60965731318,1.8831379396936414e-05,3.7563565074717293,4.0
0.019421746814890256,134626.05792989107,707.1575505694362,134626.05792989107,1.9391429962742643e-05,3.7553684670898324,4.0
0.01960163474319186,130953.5020482667,696.3744730628226,130953.5020482667,1.9968043405527117e-05,3.7543769802756066,4.0
0.019783188827841643,127381.13231864794,685.7558210939416,127381.13231864794,2.056170541142069e-05,3.7533820395548116,4.0
0.019966424501097934,123906.21569479177,675.2990874233295,123906.21569479177,2.117291573661487e-05,3.752383637474691,4.0
0.020151357338155575,120526.09368708429,665.0018030431124,120526.09368708429,2.180218860813543e-05,3.7513817666043545,4.0
0.02033800305846981,117238.18032866,654.8615365940346,117238.18032866,2.2450053135771126e-05,3.750376419535154,4.0
0.02052637752709252,114039.96019700328,644.87589379137,114039.96019700328,2.3117053735456747e-05,3.749367588881066,4.0
0.020716496756020688,110928.98648952237,635.042516859597,110928.98648952237,2.3803750564419277e-05,3.748355267279077,4.0
0.0209083769055575,107902.87915161854,625.3590839756836,107902.87915161854,2.4510719968404448e-05,3.7473394473895656,4.0
0.021102034285685956,104959.32305582277,615.8233087208697,104959.32305582277,2.5238554941306698e-05,3.746320121896691,4.0
0.0212974853574552,102096.06623060477,606.4329395408068,102096.06623060477,2.598786559753632e-05,3.7452972835087834,4.0
0.021494746734379806,99310.91813749797,597.1857592139245,99310.91813749797,2.6759279657465712e-05,3.7442709249587334,4.0
0.021693835183851845,96601.74799522651,588.0795843279121,96601.74799522651,2.7553442946302804e-05,3.7432410390043875,4.0
0.02189476762856621,93966.48314954704,579.1122647641765,93966.48314954704,2.837101990675357e-05,3.74220761842894,4.0
0.02209756114795902,91403.10748756233,570.2816831901634,91403.10748756233,2.9212694125838988e-05,3.741170656041334,4.0
0.022302232979659376,88909.65989529167,561.5857545594226,88909.65989529167,3.0079168876246057e-05,3.7401301446766566,4.0
0.02250880052095462,86484.23275731722,553.0224256192904,86484.23275731722,3.097116767259912e-05,3.739086077196543,4.0
0.02271728133026905,84124.97049736124,544.5896744260858,84124.97049736124,3.188943484304848e-05,3.7380384464895764,4.0
0.022927693128656487,81830.06815867402,536.2855098676945,81830.06815867402,3.283473611658383e-05,3.736987245471695,4.0
0.02314005380130653,79597.77002314987,528.1079711934336,79597.77002314987,3.3807859226489095e-05,3.735932467086598,4.0
0.023354381399064792,77426.36826811268,520.0551275510886,77426.36826811268,3.48096145303671e-05,3.7348741043061526,4.0
0.023570694139967277,75314.20165974373,512.1250775310058,75314.20165974373,3.584083564717239e-05,3.7338121501308077,4.0
0.023789010410788933,73259.65428215235,504.3159487171364,73259.65428215235,3.6902380111702436e-05,3.732746597590002,4.0
0.02400934876860652,71261.15430111758,496.6258972449305,71261.15430111758,3.799513004700688e-05,3.731677439742581,4.0
0.024231727942375995,69317.17276155407,489.05310736596874,69317.17276155407,3.9119992855188726e-05,3.7306046696772115,4.0
0.024456166834524465,67426.2224177834,481.59579101923526,67426.2224177834,4.0277901927080724e-05,3.7295282805128,4.0
0.024682684522556925,65586.85659571433,474.25218740892615,65586.85659571433,4.146981737129382e-05,3.728448265398912,4.0
0.024911300260677886,63797.66808606285,467.0205625886958,63797.66808606285,4.269672676314674e-05,3.7273646175161934,4.0
0.025142033481427965,62057.28806776512,459.8992090522445,62057.28806776512,4.3959645913996866e-05,3.7262773300767935,4.0
0.025374903797335705,60364.38506075871,452.88644533014696,60364.38506075871,4.525961966150837e-05,3.7251863963247893,4.0
0.025609931002584595,58717.66390733253,445.98061559283127,58717.66390733253,4.6597722681403254e-05,3.724091809536614,4.0
0.02584713507469564,57115.864781264325,439.18008925960885,57115.864781264325,4.797506032125854e-05,3.7229935630214825,4.0
0.02608653617622548,55557.762223988815,432.48326061366686,55557.762223988815,4.9392769456922844e-05,3.7218916501218255,4.0
0.026328154656480213,54042.16420705916,425.8885484229324,54042.16420705916,5.0852019372142325e-05,3.720786064213717,4.0
0.026572011053245054,52567.91122018425,419.3943955667189,52567.91122018425,5.235401266199833e-05,3.7196767987073116,4.0
0.026818126094530156,51133.87538414325,412.9992686680616,51133.87538414325,5.3899986160777815e-05,3.7185638470472773,4.0
0.027066520700332414,49738.95958790065,406.7016577316639,49738.95958790065,5.549121189490634e-05,3.7174472027132333,4.0
0.02731721598441376,48382.09664925961,400.50007578736154,48382.09664925961,5.7128998061595676e-05,3.7163268592201897,3.9999999999999996
0.02757023325609584,47062.248498412824,394.39305853902385,47062.248498412824,5.881469003386973e-05,3.7152028101189853,3.9999999999999996
0.027825594022071243,45778.40538376623,388.3791640188113,45778.40538376623,6.054967139264815e-05,3.714075048996733,3.9999999999999996
0.028083319988231725,44529.58509942655,382.45697224670005,44529.58509942655,6.233536498658903e-05,3.71294356947726,3.999999999999999
0.028343433061513094,43314.832233764006,376.6250848952041,43314.832233764006,6.417323402040018e-05,3.7118083652215548,3.999999999999999
0.02860595535175742,42133.21743847291,370.8821249592047,42133.21743847291,6.60647831723548e-05,3.7106694299282132,3.9999999999999987
0.028870909173592363,40983.836717572616,365.22673643081765,40983.836717572616,6.80115597417583e-05,3.7095267573338875,3.9999999999999982
0.02913831704832787,39865.810735804436,359.65758397921826,39865.810735804436,7.001515482713396e-05,3.708380341213735,3.9999999999999973
0.029408201705870638,38778.284145894555,354.1733526353453,38778.284145894555,7.207720453591484e-05,3.707230175381871,3.9999999999999964
0.029680586086656024,37720.42493417,348.7727474814179,37720.42493417,7.419939122644309e-05,3.706076253691821,3.999999999999995
0.029955493343598132,36691.423784024955,343.45449334518185,36691.423784024955,7.638344478310502e-05,3.7049185700369742,3.999999999999994
0.03023294684405778,35690.49345675231,338.2173344988207,35690.49345675231,7.863114392544059e-05,3.703757118351042,3.9999999999999916
0.030512970171828694,34716.86818926563,333.06003436245913,34716.86818926563,8.094431755209392e-05,3.702591892608512,3.9999999999999885
0.030795587129142266,33769.803108250904,327.98137521218376,33769.803108250904,8.332484612048837e-05,3.7014228868251093,3.999999999999984
0.031080821738690638,32848.57366030046,322.9801578925205,32848.57366030046,8.57746630631291e-05,3.7002500950582564,3.9999999999999787
0.031368698245668764,31952.47505759216,318.0552015332923,31952.47505759216,8.829575624146236e-05,3.6990735114075344,3.9999999999999716
0.03165924111983522,31080.821738690644,313.20534327079696,31080.821738690644,9.089016943823752e-05,3.697893130015146,3.999999999999962
0.03195247505759212,30232.9468440578,308.42943797323665,30232.9468440578,9.356000388934199e-05,3.69670894506638,3.999999999999949
0.03224842498408442,29408.201705870622,303.7263579703312,29408.201705870622,9.63074198561046e-05,3.695520950790078,3.9999999999999316
0.03254711605531848,28605.95535175744,299.09499278705897,28605.95535175744,9.913463823908007e-05,3.694329141459101,3.9999999999999094
0.03284857366030044,27825.594022071273,294.53424888145304,27825.594022071273,0.00010204394223435984,3.6931335113907964,3.9999999999998797
0.03315282342319425,27066.52070033242,290.0430493863993,27066.52070033242,0.0001050376790334668,3.69193405494747,3.999999999999841
0.033459891205499734,26328.154656480223,285.6203338553701,26328.154656480223,0.0001081182615679292,3.6907307665368556,3.9999999999997904
0.033769803108250916,25609.93100258458,281.26505801203473,25609.93100258458,0.00011128817029964482,3.689523640612588,3.999999999999724
0.03408258547423452,24911.300260677905,276.9761935036893,24911.300260677905,0.00011454995505817544,3.6883126716746757,3.999999999999638
0.03439826489022924,24231.72794237603,272.7527276584446,24231.72794237603,0.00011790623692613886,3.687097854269976,3.999999999999526
0.034716868189265615,23570.694139967276,268.593663246118,23570.694139967276,0.00012135971017389124,3.685879182992671,3.9999999999993814
0.03503842245290674,22927.693128656512,264.4980182427722,22927.693128656512,0.00012491314424471813,3.6846566524847444,3.9999999999991944
0.035362955013550426,22302.23297965938,260.4648255988404,22302.23297965938,0.00012856938579178758,3.683430257436459,3.999999999998953
0.0356904934567523,21693.835183851854,256.49313301079235,21693.835183851854,0.00013233136076813484,3.682199992586836,3.999999999998643
0.0360210656235707,21102.03428568598,252.5820026962787,21102.03428568598,0.00013620207657099098,3.6809658527241376,3.9999999999982445
0.036354699612933195,20526.37752709253,248.73051117270455,20526.37752709253,0.00014018462424178713,3.679727832686345,3.9999999999977356
0.03669142378402494,19966.42450109792,244.9377490391811,19966.42450109792,0.00014428218072320018,3.6784859273616424,3.999999999997085
0.03703126675869927,19421.74681489026,241.20282076180078,19421.74681489026,0.00014849801117463674,3.6772401316889014,3.9999999999962568
0.037374257423910644,18891.927762076673,237.5248444621857,18891.927762076673,0.00015283547134758584,3.6759904406581625,3.999999999995204
0.03772042493416997,18376.56200388174,233.90295170926314,18376.56200388174,0.00015729801002229264,3.6747368493111234,3.9999999999938693
0.03806979871402286,17875.255259042362,230.33628731421328,17875.255259042362,0.00016188917150725428,3.6734793527416234,3.9999999999921805
0.03842240846055061,17387.624002162498,226.82400912854615,17387.624002162498,0.00016661259820305598,3.6722179460961315,3.999999999990049
0.03877828414589457,16913.295170296486,223.36528784525606,16913.295170296486,0.00017147203323211266,3.6709526245742334,3.9999999999873643
0.03913745601980384,16451.905877536632,219.95930680300762,16451.905877536632,0.00017647132313590653,3.669683383429122,3.99999999998399
0.03949995461220643,16003.10313738703,216.60526179330958,16003.10313738703,0.00018161442064135015,3.668410217968084,3.9999999999797597
0.039865810735804405,15566.543592710626,213.3023608706272,15566.543592710626,0.00018690538749794133,3.667133123552995,3.9999999999744658
0.04023505548869293,15141.893253043514,210.04982416539153,15141.893253043514,0.00019234839738740958,3.665852095600807,3.9999999999678564
0.040607720257003654,14728.827239075026,206.84688369985878,14728.827239075026,0.00019794773890759564,3.6645671295840407,3.999999999959621
0.040983836717572615,14327.029534098318,203.69278320677785,14327.029534098318,0.00020370781863233875,3.66327822103128,3.9999999999493823
0.041363436840632734,13936.192742241446,200.5867779508236,13936.192742241446,0.00020963316424918603,3.6619853655276633,3.999999999936678
0.04174655289253137,13556.017853293692,197.52813455275208,13556.017853293692,0.00021572842777678136,3.6606885587153792,3.999999999920949
0.04213321743847289,13186.21401394748,194.5161308162382,13186.21401394748,0.00022199838886382596,3.6593877962941597,3.999999999901513
0.04252346334528682,12826.49830528061,191.55005555735286,12826.49830528061,0.0002284479581715473,3.6580830740217767,3.9999999998775455
0.04291732378422158,12476.595526308703,188.62920843664014,12476.595526308703,0.00023508218084165595,3.6567743877145364,3.9999999998480495
0.043314832233763985,12136.237983442426,185.75289979375643,12136.237983442426,0.0002419062400518026,3.655461733247776,3.999999999811822
0.043716022482485045,11805.165285688057,182.92045048462944,11805.165285688057,0.00024892546066060585,3.6541451065563604,3.999999999767414
0.0441209286319119,11483.124145435106,180.13119172110194,11483.124145435106,0.0002561453129443479,3.65282450363518,3.9999999997130846
0.044529585099426554,11169.868184678233,177.3844649130192,11169.868184678233,0.0002635714164274999,3.6514999205396474,3.9999999996467457
0.04494202662119142,10865.15774652539,174.67962151272465,10865.15774652539,0.000271209543809263,3.6501713533861957,3.9999999995658975
0.04535828825510186,10568.75971184806,172.01602286192784,10568.75971184806,0.0002790656249883706,3.6488387983527772,3.9999999994675544
0.04577840538376619,10280.447320933099,169.39304004090587,10280.447320933099,0.0002871457511884445,3.647502251679361,3.9999999993481543
0.04620241371751313,9999.999999999996,166.81005372000593,9999.999999999996,0.0002954561791862332,3.6461617096684336,3.99999999920346
0.04663034929742731,9727.203192450543,164.26645401341054,9727.203192450543,0.0003040033356451273,3.644817168685497,3.999999999028436
0.04706224849841281,9461.848194722012,161.76164033513368,9461.848194722012,0.000312793821556383,3.6434686251595676,3.999999998817111
0.047498148032285,9203.731996618237,159.29502125721245,9203.731996618237,0.0003218344167905334,3.6421160755836777,3.9999999985624206
0.047938084950891094,8952.657125996402,156.86601437006115,8952.657125996402,0.0003311320847615329,3.6407595165153728,3.999999998256016
0.04838209664925957,8708.431497690723,154.4740461449551,8708.431497690723,0.0003406939772062132,3.6393989445772137,3.9999999978880525
0.0488302208687788,8470.868266557407,152.11855179861053,8470.868266557407,0.00035052743908169966,3.6380343564572764,3.9999999974469413
0.04928249570040513,8239.785684528526,149.79897515982995,8239.785684528526,0.0003606400135834808,3.636665748909649,3.999999996919066
0.04973895958790062,8015.00696156542,147.51476853818116,8015.00696156542,0.00037103944728687137,3.6352931187549364,3.9999999962884525
0.05019965133110082,7796.360130405237,145.2653925946782,7796.360130405237,0.0003817336954146854,3.6339164628807556,3.9999999955363985
0.050664610089212685,7583.677914997188,143.05031621443487,7583.677914997188,0.0003927309272339671,3.6325357782422403,3.999999994641041
0.05113387538414326,7376.797602527736,140.8690163812596,7376.797602527736,0.0004040395315847123,3.6311510618625364,3.9999999935768678
0.051607487103859075,7175.560918936933,138.7209780541622,7175.560918936933,0.0004156681225435415,3.6297623108333044,3.99999999231416
0.0520854855057766,6979.813907830671,136.60569404574468,6979.813907830671,0.0004276255452253641,3.6283695223152184,3.9999999908183552
0.05256791122018422,6789.406812696113,134.5226649024458,6789.406812696113,0.0004399208817261339,3.6269726935384643,3.9999999890493245
0.05305480525369574,6604.193962330302,132.47139878661173,6604.193962330302,0.0004525634572098396,3.62557182180324,3.999999986960556
0.05354620899273608,6424.033659394194,130.4514113603653,6424.033659394194,0.000465562846142957,3.6241669044802545,3.999999984498224
0.05404216420705915,6248.788072006898,128.46222567124528,6248.788072006898,0.00047892887867964233,3.622757939011224,3.999999981600144
0.05454271305329834,6078.32312829723,126.50337203959037,6078.32312829723,0.0004926716472009984,3.621344922909372,3.9999999781945883
0.055047898078549706,5912.508413831882,124.57438794764032,5912.508413831882,0.0005068015130118298,3.6199278537599278,3.9999999741989516
0.055557762223988776,5751.217071841612,122.67481793032712,5751.217071841612,0.0005213291131983689,3.6185067292206194,3.9999999695182558
0.05607234882852033,5594.32570616938,120.80421346773291,5594.32570616938,0.0005362653676504848,3.6170815470221753,3.9999999640434662
0.056591701632462424,5441.714286865897,118.9621328791865,5441.714286865897,0.0005516214862520142,3.6156523049688167,3.999999957649605
0.05711586478126432,5293.266058360562,117.1481412189753,5293.266058360562,0.0005674089762428645,3.6142190009387556,3.999999950193639
0.05764488282925876,5148.867450137499,115.36181017364791,5148.867450137499,0.000583639649756642,3.612781632884688,3.9999999415121277
0.05817880074344935,5008.4079898482105,113.60271796088145,5008.4079898482105,0.0006003256315376254,3.611340198834289,3.9999999314185843
0.05871766390733255,4871.7802187946345,111.87044922989261,4871.7802187946345,0.0006174793668409557,3.6098946968907057,3.999999919700554
0.059261518124755524,4738.87960971766,110.16459496336576,4738.87960971766,0.0006351136295200151,3.608445125233051,3.9999999061163507
0.05981040962380941,4609.604486828434,108.48475238087745,4609.604486828434,0.0006532415303050128,3.6069914821168947,3.9999998903914458
0.06036438506075867,4483.855948021192,106.8305248437936,4483.855948021192,0.0006718765252768843,3.6055337658747555,3.999999872214455
0.06092349152400712,4361.537789208003,105.20152176161588,4361.537789208003,0.0006910324245407004,3.60407197491659,3.999999851232705
0.06148777653810023,4242.55643071778,103.59735849975765,4242.55643071778,0.000710723401102809,3.6026061077302822,3.999999827047329
0.062057288067765004,4126.82084570296,102.0176562887246,4126.82084570296,0.000730963999956071,3.601136162882135,3.9999997992078598
0.0626320745219869,4014.2424904993222,100.46204213468131,4014.2424904993222,0.0007517691473775918,3.5996621390173518,3.999999767206267
0.06321218475812451,3904.7352368855654,98.93014873138164,3904.7352368855654,0.0007731541604434167,3.5981840348605294,3.999999730470404
0.06379766808606283,3798.2153061907343,97.42161437344075,3798.2153061907343,0.0007951347567648079,3.596701849216137,3.9999996883568087
0.0643885742724042,3694.6012051993034,95.93608287093149,3694.6012051993034,0.0008177270644506825,3.595215580969005,3.999999640142803
0.06498495354469888,3593.813663804632,94.47320346528124,3593.813663804632,0.0008409476323010142,3.5937252290848063,3.999999585017846
0.06558685659571432,3495.775574363275,93.03263074645231,3495.775574363275,0.0008648134402359665,3.592230792610536,3.999999522074077
0.06619433458774394,3400.411932703705,91.61402457138517,3400.411932703705,0.000889341909965653,3.590732270674996,3.9999994502959884
0.06680743915695615,3307.64978074424,90.2170499836847,3307.64978074424,0.0009145509159055451,3.5892296624892692,3.9999993685491635
0.06742622241778343,3217.4181506763725,88.84137713453151,3217.4181506763725,0.0009404587963425529,3.5877229673472013,3.9999992755680185
0.06805073696735206,3129.6480106707563,87.4866812047992,3129.6480106707563,0.0009670843648569506,3.5862121846258748,3.99999916994247
0.06868103588995304,3044.2722120643025,86.15264232835914,3044.2722120643025,0.0009944469220053928,3.5846973137860836,3.9999990501034657
0.06931717276155408,2961.225437988033,84.83894551655503,2961.225437988033,0.0010225662672703215,3.5831783543728086,3.999998914307289
0.06995920165435375,2880.444153396296,83.54528058382868,2880.444153396296,0.001051462711281232,3.581655306015686,3.999998760618575
0.07060717714137772,2801.866556459198,82.27134207447995,2801.866556459198,0.0010811570883132529,3.58012816842948,3.999998586891941
0.07126115430111746,2725.432531281032,81.01682919054362,2725.432531281032,0.0011116707690686665,3.57859694141455,3.9999983907521584
0.0719211887222119,2651.0836019085386,79.78144572076629,2651.0836019085386,0.0011430256737470542,3.5770616248573184,3.999998169572772
0.07258733650817253,2578.7628875938,78.5648999706658,2578.7628875938,0.0011752442854098516,3.5755222187307334,3.99999792045308
0.0732596542821523,2508.415059277541,77.36690469365746,2508.415059277541,0.0012083496636451745,3.5739787230947355,3.9999976401933846
0.07393819919175866,2439.9862972595515,76.18717702322999,2439.9862972595515,0.001242365458538923,3.5724311380967153,3.9999973252684122
0.07462302891391108,2373.42425002387,75.02543840615661,2373.42425002387,0.0012773159249581717,3.5708794639719743,3.999996971798815
0.07531420165974372,2308.67799418717,73.88141453672357,2308.67799418717,0.0013132259371530536,3.5693237010441843,3.999996575520652
0.0760117761795533,2245.697995539773,72.75483529196228,2245.697995539773,0.001350121003683384,3.5677638497258384,3.9999961317527477
0.07671581176779302,2184.436071149428,71.64543466786888,2184.436071149428,0.0013880272826763513,3.5661999105187094,3.999995635361833
0.0774263682681127,2124.8453524988845,70.55295071659593,2124.8453524988845,0.001426971597421784,3.564631884014297,3.9999950807253617
0.07814350607844542,2066.880249629086,69.47712548460244,2066.880249629086,0.001466981452311476,3.5630597708942795,3.9999944616919034
0.07886728615614153,2010.4964162604988,68.41770495174676,2010.4964162604988,0.0015080850491292748,3.5614835719309585,3.999993771539007
0.07959777002314986,1955.6507158659485,67.37443897130827,1955.6507158659485,0.0015503113036986458,3.5599032879877064,3.9999930029284343
0.08033501977124735,1902.3011886689449,66.34708121092349,1902.3011886689449,0.001593689862894606,3.558318920019406,3.999992147858661
0.08107909806731686,1850.4070195423035,65.33538909442295,1850.4070195423035,0.0016382511220269325,3.556730469072892,3.999991197614543
0.0818300681586739,1799.9285067824792,64.33912374455491,1799.9285067824792,0.001684026242601737,3.5551379362873883,3.999990142714049
0.08258799387844268,1750.8270317357255,63.358049926582545,1750.8270317357255,0.0017310471704685393,3.553541322894942,3.999988972851957
0.08335293965098195,1703.0650292528442,62.391935992741224,1703.0650292528442,0.0017793466543601026,3.5519406302208587,3.999987676840426
0.08412497049736119,1656.6059589499146,61.4405538275425,1656.6059589499146,0.0018289582648324252,3.55033585968413,3.999986242546343
0.08490415204088747,1611.4142772530208,60.50367879391226,1611.4142772530208,0.0018799164136123164,3.548727012797862,3.999984656825356
0.08569055051268347,1567.455410205598,59.58108968015024,1567.455410205598,0.0019322563733601469,3.547114091169698,3.9999829054525113
0.08648423275731722,1524.6957270175749,58.67256864769826,1524.6957270175749,0.0019860142978554416,3.5454970965022454,3.999980973049406
0.0872852662384838,1483.1025143361035,57.77790117970503,1483.1025143361035,0.002041227242613115,3.54387603059349,3.9999788430077823
