order,charge,z,q2,u,ub,d,db,s,sb,c,b,g
0,sum,5.00000000000000000e-1,1.77700000000000000e3,2.63371298150450017e-1,2.63371298150450017e-1,2.31942855602418896e-1,2.31942855602418896e-1,2.93604116475101207e-1,2.93604116475101207e-1,2.31604116475101179e-1,9.44337701921241918e-2,2.42922003142326592e-1
0,positive,5.00000000000000000e-1,9.99990000000000000e4,1.51350090871632120e-1,4.88500339621251445e-2,5.13250347882309027e-2,1.24175075359202011e-1,4.28500293726487708e-2,1.80350110147432907e-1,8.19500642526691803e-2,3.40650257928571953e-2,5.77000991326896140e-2
0,negative,5.00000000000000000e-1,9.99990000000000000e4,4.88500339621251445e-2,1.51350090871632120e-1,1.24175075359202011e-1,5.13250347882309027e-2,1.80350110147432907e-1,4.28500293726487708e-2,8.19500642526691803e-2,3.40650257928571953e-2,5.77000991326896140e-2
0,average,5.00000000000000000e-1,9.99990000000000000e4,1.00100062416878632e-1,1.00100062416878632e-1,8.77500550737164570e-2,8.77500550737164570e-2,1.11600069760040832e-1,1.11600069760040832e-1,8.19500642526691803e-2,3.40650257928571953e-2,5.77000991326896140e-2
0,sum,5.00000000000000000e-1,9.99990000000000000e4,2.00200124833757265e-1,2.00200124833757265e-1,1.75500110147432914e-1,1.75500110147432914e-1,2.23200139520081664e-1,2.23200139520081664e-1,1.63900128505338361e-1,6.81300515857143907e-2,1.15400198265379228e-1
0,positive,6.99999999999999956e-1,1.00000000000000000e0,2.51150007999078828e-1,4.34499979441232143e-2,4.89499981821239216e-2,1.94950005007929361e-1,3.46499983742737105e-2,3.01650009397680940e-1,-1.15349761652624246e-19,4.83700442903428778e-19,6.41200004845427829e-1
0,negative,6.99999999999999956e-1,1.00000000000000000e0,4.34499979441232143e-2,2.51150007999078828e-1,1.94950005007929361e-1,4.89499981821239216e-2,3.01650009397680940e-1,3.46499983742737105e-2,-1.15349761652624246e-19,4.83700442903428778e-19,6.41200004845427829e-1
0,average,6.99999999999999956e-1,1.00000000000000000e0,1.47300002971601007e-1,1.47300002971601007e-1,1.21950001595026641e-1,1.21950001595026641e-1,1.68150003885977339e-1,1.68150003885977339e-1,-1.15349761652624246e-19,4.83700442903428778e-19,6.41200004845427829e-1
0,sum,6.99999999999999956e-1,1.00000000000000000e0,2.94600005943202015e-1,2.94600005943202015e-1,2.43900003190053283e-1,2.43900003190053283e-1,3.36300007771954679e-1,3.36300007771954679e-1,-2.30699523305248492e-19,9.67400885806857555e-19,1.28240000969085566e0
0,positive,6.99999999999999956e-1,1.25000000000000000e0,2.38250006349400745e-1,4.24499977480102403e-2,4.75999980014334967e-2,1.85200003763379584e-1,3.43999981769006757e-2,2.85600007466495276e-1,-1.51200048225838041e-18,4.09550052225355894e-19,5.51200000496867126e-1
0,negative,6.99999999999999956e-1,1.25000000000000000e0,4.24499977480102403e-2,2.38250006349400745e-1,1.85200003763379584e-1,4.75999980014334967e-2,2.85600007466495276e-1,3.43999981769006757e-2,-1.51200048225838041e-18,4.09550052225355894e-19,5.51200000496867126e-1
0,average,6.99999999999999956e-1,1.25000000000000000e0,1.40350002048705486e-1,1.40350002048705486e-1,1.16400000882406540e-1,1.16400000882406540e-1,1.60000002821697962e-1,1.60000002821697962e-1,-1.51200048225838041e-18,4.09550052225355894e-19,5.51200000496867126e-1
0,sum,6.99999999999999956e-1,1.25000000000000000e0,2.80700004097410971e-1,2.80700004097410971e-1,2.32800001764813080e-1,2.32800001764813080e-1,3.20000005643395924e-1,3.20000005643395924e-1,-3.02400096451676083e-18,8.19100104450711788e-19,1.10240000099373425e0
0,positive,6.99999999999999956e-1,1.00000000000000000e1,1.55149999284405538e-1,2.91499976665144517e-2,3.24749977029590992e-2,1.20724998746391990e-1,2.47499979557620903e-2,1.84649999210117932e-1,3.84649982131883839e-2,1.26250036722825718e-18,1.69199992268361243e-1
0,negative,6.99999999999999956e-1,1.00000000000000000e1,2.91499976665144517e-2,1.55149999284405538e-1,1.20724998746391990e-1,3.24749977029590992e-2,1.84649999210117932e-1,2.47499979557620903e-2,3.84649982131883839e-2,1.26250036722825718e-18,1.69199992268361243e-1
0,average,6.99999999999999956e-1,1.00000000000000000e1,9.21499984754599877e-2,9.21499984754599877e-2,7.65999982246755445e-2,7.65999982246755445e-2,1.04699998582940018e-1,1.04699998582940018e-1,3.84649982131883839e-2,1.26250036722825718e-18,1.69199992268361243e-1
0,sum,6.99999999999999956e-1,1.00000000000000000e1,1.84299996950919975e-1,1.84299996950919975e-1,1.53199996449351089e-1,1.53199996449351089e-1,2.09399997165880036e-1,2.09399997165880036e-1,7.69299964263767677e-2,2.52500073445651436e-18,3.38399984536722487e-1
0,positive,6.99999999999999956e-1,1.00000000000000000e2,1.07589997412588734e-1,1.95099980965928108e-2,2.18349980803244810e-2,8.34649975297664243e-2,1.66999983525111598e-2,1.27899996964089047e-1,2.42399983615831649e-2,9.81999965962411341e-3,6.24099950632109532e-2
0,negative,6.99999999999999956e-1,1.00000000000000000e2,1.95099980965928108e-2,1.07589997412588734e-1,8.34649975297664243e-2,2.18349980803244810e-2,1.27899996964089047e-1,1.66999983525111598e-2,2.42399983615831649e-2,9.81999965962411341e-3,6.24099950632109532e-2
0,average,6.99999999999999956e-1,1.00000000000000000e2,6.35499977545907757e-2,6.35499977545907757e-2,5.26499978050454509e-2,5.26499978050454509e-2,7.22999976583000997e-2,7.22999976583000997e-2,2.42399983615831649e-2,9.81999965962411341e-3,6.24099950632109532e-2
0,sum,6.99999999999999956e-1,1.00000000000000000e2,1.27099995509181551e-1,1.27099995509181551e-1,1.05299995610090902e-1,1.05299995610090902e-1,1.44599995316600199e-1,1.44599995316600199e-1,4.84799967231663298e-2,1.96399993192482268e-2,1.24819990126421906e-1
0,positive,6.99999999999999956e-1,1.00000000000000000e5,5.07899971173781245e-2,8.23999896900489553e-3,9.35999892212524380e-3,3.90799976033495006e-2,7.08999910691977125e-3,6.03499966053500439e-2,9.42999900037133632e-3,4.14149967228549104e-3,8.35999887137437239e-3
0,negative,6.99999999999999956e-1,1.00000000000000000e5,8.23999896900489553e-3,5.07899971173781245e-2,3.90799976033495006e-2,9.35999892212524380e-3,6.03499966053500439e-2,7.08999910691977125e-3,9.42999900037133632e-3,4.14149967228549104e-3,8.35999887137437239e-3
0,average,6.99999999999999956e-1,1.00000000000000000e5,2.95149980431915100e-2,2.95149980431915100e-2,2.42199982627373731e-2,2.42199982627373731e-2,3.37199978561349076e-2,3.37199978561349076e-2,9.42999900037133632e-3,4.14149967228549104e-3,8.35999887137437239e-3
0,sum,6.99999999999999956e-1,1.00000000000000000e5,5.90299960863830200e-2,5.90299960863830200e-2,4.84399965254747461e-2,4.84399965254747461e-2,6.74399957122698152e-2,6.74399957122698152e-2,1.88599980007426726e-2,8.28299934457098208e-3,1.67199977427487448e-2
0,positive,6.99999999999999956e-1,1.10000000000000009e0,2.45640095346592424e-1,4.30228729031594120e-2,4.83733794127278460e-2,1.90785536143660395e-1,3.45432170506710101e-2,2.94794653009778695e-1,-7.11894140913374438e-19,4.52028960458764360e-19,6.02758756840134913e-1
0,negative,6.99999999999999956e-1,1.10000000000000009e0,4.30228729031594120e-2,2.45640095346592424e-1,1.90785536143660395e-1,4.83733794127278460e-2,2.94794653009778695e-1,3.45432170506710101e-2,-7.11894140913374438e-19,4.52028960458764360e-19,6.02758756840134913e-1
0,average,6.99999999999999956e-1,1.10000000000000009e0,1.44331484124875925e-1,1.44331484124875925e-1,1.19579457778194120e-1,1.19579457778194120e-1,1.64668935030224839e-1,1.64668935030224839e-1,-7.11894140913374438e-19,4.52028960458764360e-19,6.02758756840134913e-1
0,sum,6.99999999999999956e-1,1.10000000000000009e0,2.88662968249751850e-1,2.88662968249751850e-1,2.39158915556388241e-1,2.39158915556388241e-1,3.29337870060449678e-1,3.29337870060449678e-1,-1.42378828182674888e-18,9.04057920917528719e-19,1.20551751368026983e0
0,positive,6.99999999999999956e-1,3.70000000000000000e1,1.24767510432664985e-1,2.30234528688694970e-2,2.57457983507170807e-2,9.69465910323549090e-2,1.97071034044412063e-2,1.48332671347181144e-1,2.92344226493151775e-2,1.14693103952962523e-2,9.36921716130122706e-2
0,negative,6.99999999999999956e-1,3.70000000000000000e1,2.30234528688694970e-2,1.24767510432664985e-1,9.69465910323549090e-2,2.57457983507170807e-2,1.48332671347181144e-1,1.97071034044412063e-2,2.92344226493151775e-2,1.14693103952962523e-2,9.36921716130122706e-2
0,average,6.99999999999999956e-1,3.70000000000000000e1,7.38954816507672446e-2,7.38954816507672446e-2,6.13461946915359949e-2,6.13461946915359949e-2,8.40198873758111753e-2,8.40198873758111753e-2,2.92344226493151775e-2,1.14693103952962523e-2,9.36921716130122706e-2
0,sum,6.99999999999999956e-1,3.70000000000000000e1,1.47790963301534489e-1,1.47790963301534489e-1,1.22692389383071990e-1,1.22692389383071990e-1,1.68039774751622351e-1,1.68039774751622351e-1,5.84688452986303550e-2,2.29386207905925045e-2,1.87384343226024541e-1
0,positive,6.99999999999999956e-1,1.77700000000000000e3,7.51280013774008326e-2,1.29474244076921048e-2,1.45899404359198688e-2,5.80533880327045032e-2,1.11101273221579158e-2,8.92452079150869992e-2,1.53945351562607986e-2,6.55637664052185869e-3,2.36010778997843285e-2
0,negative,6.99999999999999956e-1,1.77700000000000000e3,1.29474244076921048e-2,7.51280013774008326e-2,5.80533880327045032e-2,1.45899404359198688e-2,8.92452079150869992e-2,1.11101273221579158e-2,1.53945351562607986e-2,6.55637664052185869e-3,2.36010778997843285e-2
0,average,6.99999999999999956e-1,1.77700000000000000e3,4.40377128925464670e-2,4.40377128925464670e-2,3.63216642343121843e-2,3.63216642343121843e-2,5.01776676186224541e-2,5.01776676186224541e-2,1.53945351562607986e-2,6.55637664052185869e-3,2.36010778997843285e-2
0,sum,6.99999999999999956e-1,1.77700000000000000e3,8.80754257850929340e-2,8.80754257850929340e-2,7.26433284686243685e-2,7.26433284686243685e-2,1.00355335237244908e-1,1.00355335237244908e-1,3.07890703125215971e-2,1.31127532810437174e-2,4.72021557995686569e-2
0,positive,6.99999999999999956e-1,9.99990000000000000e4,5.07900422778248678e-2,8.24000741364065356e-3,9.36000837644576124e-3,3.90800327587377400e-2,7.09000645008122862e-3,6.03500503940121585e-2,9.43000946437676756e-3,4.14150404146684716e-3,8.36001908342610608e-3
0,negative,6.99999999999999956e-1,9.99990000000000000e4,8.24000741364065356e-3,5.07900422778248678e-2,3.90800327587377400e-2,9.36000837644576124e-3,6.03500503940121585e-2,7.09000645008122862e-3,9.43000946437676756e-3,4.14150404146684716e-3,8.36001908342610608e-3
0,average,6.99999999999999956e-1,9.99990000000000000e4,2.95150248457327624e-2,2.95150248457327624e-2,2.42200205675917497e-2,2.42200205675917497e-2,3.37200284220466953e-2,3.37200284220466953e-2,9.43000946437676756e-3,4.14150404146684716e-3,8.36001908342610608e-3
0,sum,6.99999999999999956e-1,9.99990000000000000e4,5.90300496914655248e-2,5.90300496914655248e-2,4.84400411351834995e-2,4.84400411351834995e-2,6.74400568440933906e-2,6.74400568440933906e-2,1.88600189287535351e-2,8.28300808293369432e-3,1.67200381668522122e-2
0,positive,9.30000000000000049e-1,1.00000000000000000e0,6.33850160962258768e-2,2.36500068560636240e-3,3.91500108041156758e-3,4.63550117939852818e-2,1.88000054632674052e-3,7.57000192275961159e-2,1.07750053444329221e-18,1.20400059967148419e-18,1.69400042113885735e-1
0,negative,9.30000000000000049e-1,1.00000000000000000e0,2.36500068560636240e-3,6.33850160962258768e-2,4.63550117939852818e-2,3.91500108041156758e-3,7.57000192275961159e-2,1.88000054632674052e-3,1.07750053444329221e-18,1.20400059967148419e-18,1.69400042113885735e-1
0,average,9.30000000000000049e-1,1.00000000000000000e0,3.28750083909161162e-2,3.28750083909161162e-2,2.51350064371984247e-2,2.51350064371984247e-2,3.87900098869614282e-2,3.87900098869614282e-2,1.07750053444329221e-18,1.20400059967148419e-18,1.69400042113885735e-1
0,sum,9.30000000000000049e-1,1.00000000000000000e0,6.57500167818322323e-2,6.57500167818322323e-2,5.02700128743968494e-2,5.02700128743968494e-2,7.75800197739228564e-2,7.75800197739228564e-2,2.15500106888658443e-18,2.40800119934296839e-18,3.38800084227771470e-1
0,positive,9.30000000000000049e-1,1.25000000000000000e0,5.53500141394922818e-2,2.13000062182368971e-3,3.48000096796693276e-3,4.05000103668371053e-2,1.71500049990494507e-3,6.60750168795489062e-2,-1.62350080738152798e-18,-5.97000293753957827e-19,1.25600031617738722e-1
0,negative,9.30000000000000049e-1,1.25000000000000000e0,2.13000062182368971e-3,5.53500141394922818e-2,4.05000103668371053e-2,3.48000096796693276e-3,6.60750168795489062e-2,1.71500049990494507e-3,-1.62350080738152798e-18,-5.97000293753957827e-19,1.25600031617738722e-1
0,average,9.30000000000000049e-1,1.25000000000000000e0,2.87400073806579857e-2,2.87400073806579857e-2,2.19900056674020190e-2,2.19900056674020190e-2,3.38950086897269257e-2,3.38950086897269257e-2,-1.62350080738152798e-18,-5.97000293753957827e-19,1.25600031617738722e-1
0,sum,9.30000000000000049e-1,1.25000000000000000e0,5.74800147613159715e-2,5.74800147613159715e-2,4.39800113348040381e-2,4.39800113348040381e-2,6.77900173794538513e-2,6.77900173794538513e-2,-3.24700161476305595e-18,-1.19400058750791565e-18,2.51200063235477444e-1
0,positive,9.30000000000000049e-1,1.00000000000000000e1,2.09350055795951874e-2,8.25000255007712208e-4,1.32500038882757583e-3,1.53350040956968612e-2,6.90000213123046630e-4,2.49800066566735791e-2,3.95500212009906285e-4,1.15550057502570481e-18,1.31600036533284972e-2
0,negative,9.30000000000000049e-1,1.00000000000000000e1,8.25000255007712208e-4,2.09350055795951874e-2,1.53350040956968612e-2,1.32500038882757583e-3,2.49800066566735791e-2,6.90000213123046630e-4,3.95500212009906285e-4,1.15550057502570481e-18,1.31600036533284972e-2
0,average,9.30000000000000049e-1,1.00000000000000000e1,1.08800029173014498e-2,1.08800029173014498e-2,8.33000224226221851e-3,8.33000224226221851e-3,1.28350034348983129e-2,1.28350034348983129e-2,3.95500212009906285e-4,1.15550057502570481e-18,1.31600036533284972e-2
0,sum,9.30000000000000049e-1,1.00000000000000000e1,2.17600058346028996e-2,2.17600058346028996e-2,1.66600044845244370e-2,1.66600044845244370e-2,2.56700068697966258e-2,2.56700068697966258e-2,7.91000424019812571e-4,2.31100115005140963e-18,2.63200073066569944e-2
0,positive,9.30000000000000049e-1,1.00000000000000000e2,9.92350273378129685e-3,3.66500118524189233e-4,6.02000183536947030e-4,7.26800200585276095e-3,3.10000100027847496e-4,1.18500032625531264e-2,1.76550095531319002e-4,1.06650057321859773e-4,2.12500064239602151e-3
0,negative,9.30000000000000049e-1,1.00000000000000000e2,3.66500118524189233e-4,9.92350273378129685e-3,7.26800200585276095e-3,6.02000183536947030e-4,1.18500032625531264e-2,3.10000100027847496e-4,1.76550095531319002e-4,1.06650057321859773e-4,2.12500064239602151e-3
0,average,9.30000000000000049e-1,1.00000000000000000e2,5.14500142615274304e-3,5.14500142615274304e-3,3.93500109469485399e-3,3.93500109469485399e-3,6.08000168129048738e-3,6.08000168129048738e-3,1.76550095531319002e-4,1.06650057321859773e-4,2.12500064239602151e-3
0,sum,9.30000000000000049e-1,1.00000000000000000e2,1.02900028523054861e-2,1.02900028523054861e-2,7.87000218938970798e-3,7.87000218938970798e-3,1.21600033625809748e-2,1.21600033625809748e-2,3.53100191062638005e-4,2.13300114643719547e-4,4.25000128479204303e-3
0,positive,9.30000000000000049e-1,1.00000000000000000e5,2.34650069041272141e-3,7.65000268259663236e-5,1.30500042921493590e-4,1.71650050597096514e-3,6.40000224929634758e-5,2.80300082423710949e-3,3.53700195143840613e-5,2.19700120407215876e-5,6.12200221231751316e-5
0,negative,9.30000000000000049e-1,1.00000000000000000e5,7.65000268259663236e-5,2.34650069041272141e-3,1.71650050597096514e-3,1.30500042921493590e-4,2.80300082423710949e-3,6.40000224929634758e-5,3.53700195143840613e-5,2.19700120407215876e-5,6.12200221231751316e-5
0,average,9.30000000000000049e-1,1.00000000000000000e5,1.21150035861934376e-3,1.21150035861934376e-3,9.23500274446229365e-4,9.23500274446229365e-4,1.43350042336503648e-3,1.43350042336503648e-3,3.53700195143840613e-5,2.19700120407215876e-5,6.12200221231751316e-5
0,sum,9.30000000000000049e-1,1.00000000000000000e5,2.42300071723868752e-3,2.42300071723868752e-3,1.84700054889245873e-3,1.84700054889245873e-3,2.86700084673007297e-3,2.86700084673007297e-3,7.07400390287681225e-5,4.39400240814431751e-5,1.22440044246350263e-4
0,positive,9.30000000000000049e-1,1.10000000000000009e0,5.99530662293618066e-2,2.26462629342141439e-3,3.72920167600207172e-3,4.38541945600142563e-2,1.80952490856099713e-3,7.15889405116457295e-2,-7.61645480781995998e-20,4.34748170151698724e-19,1.50691964505401149e-1
0,negative,9.30000000000000049e-1,1.10000000000000009e0,2.26462629342141439e-3,5.99530662293618066e-2,4.38541945600142563e-2,3.72920167600207172e-3,7.15889405116457295e-2,1.80952490856099713e-3,-7.61645480781995998e-20,4.34748170151698724e-19,1.50691964505401149e-1
0,average,9.30000000000000049e-1,1.10000000000000009e0,3.11088462613916122e-2,3.11088462613916122e-2,2.37916981180081658e-2,2.37916981180081658e-2,3.66992327101033633e-2,3.66992327101033633e-2,-7.61645480781995998e-20,4.34748170151698724e-19,1.50691964505401149e-1
0,sum,9.30000000000000049e-1,1.10000000000000009e0,6.22176925227832245e-2,6.22176925227832245e-2,4.75833962360163315e-2,4.75833962360163315e-2,7.33984654202067266e-2,7.33984654202067266e-2,-1.52329096156399200e-19,8.69496340303397448e-19,3.01383929010802298e-1
0,positive,9.30000000000000049e-1,3.70000000000000000e1,1.33666572327647663e-2,5.09928852229461251e-4,8.24056780936579386e-4,9.78793250986171107e-3,4.26611339232347425e-4,1.59546664132070998e-2,2.44891497703353855e-4,1.45906181103765809e-4,4.45652281718726673e-3
0,negative,9.30000000000000049e-1,3.70000000000000000e1,5.09928852229461251e-4,1.33666572327647663e-2,9.78793250986171107e-3,8.24056780936579386e-4,1.59546664132070998e-2,4.26611339232347425e-4,2.44891497703353855e-4,1.45906181103765809e-4,4.45652281718726673e-3
0,average,9.30000000000000049e-1,3.70000000000000000e1,6.93829304249711336e-3,6.93829304249711336e-3,5.30599464539914523e-3,5.30599464539914523e-3,8.19063887621972360e-3,8.19063887621972360e-3,2.44891497703353855e-4,1.45906181103765809e-4,4.45652281718726673e-3
0,sum,9.30000000000000049e-1,3.70000000000000000e1,1.38765860849942267e-2,1.38765860849942267e-2,1.06119892907982905e-2,1.06119892907982905e-2,1.63812777524394472e-2,1.63812777524394472e-2,4.89782995406707711e-4,2.91812362207531618e-4,8.91304563437453345e-3
0,positive,9.30000000000000049e-1,1.77700000000000000e3,4.92668213122129418e-3,1.71568908684815741e-4,2.86408064252381125e-4,3.60527637686959730e-3,1.43959504890617089e-4,5.88204853562165897e-3,8.08724362641966645e-5,4.97336810299909659e-5,3.74941288300869289e-4
0,negative,9.30000000000000049e-1,1.77700000000000000e3,1.71568908684815741e-4,4.92668213122129418e-3,3.60527637686959730e-3,2.86408064252381125e-4,5.88204853562165897e-3,1.43959504890617089e-4,8.08724362641966645e-5,4.97336810299909659e-5,3.74941288300869289e-4
0,average,9.30000000000000049e-1,1.77700000000000000e3,2.54912551995305475e-3,2.54912551995305475e-3,1.94584222056098932e-3,1.94584222056098932e-3,3.01300402025613803e-3,3.01300402025613803e-3,8.08724362641966645e-5,4.97336810299909659e-5,3.74941288300869289e-4
0,sum,9.30000000000000049e-1,1.77700000000000000e3,5.09825103990610949e-3,5.09825103990610949e-3,3.89168444112197864e-3,3.89168444112197864e-3,6.02600804051227606e-3,6.02600804051227606e-3,1.61744872528393329e-4,9.94673620599819319e-5,7.49882576601738579e-4
0,positive,9.30000000000000049e-1,9.99990000000000000e4,2.34650469243723441e-3,7.65001736892578169e-5,1.30500281574338580e-4,1.71650344323666382e-3,6.40001418193885188e-5,2.80300558811491518e-3,3.53700869797234202e-5,2.19700534378208269e-5,6.12202892307910101e-5
0,negative,9.30000000000000049e-1,9.99990000000000000e4,7.65001736892578169e-5,2.34650469243723441e-3,1.71650344323666382e-3,1.30500281574338580e-4,2.80300558811491518e-3,6.40001418193885188e-5,3.53700869797234202e-5,2.19700534378208269e-5,6.12202892307910101e-5
0,average,9.30000000000000049e-1,9.99990000000000000e4,1.21150243306324601e-3,1.21150243306324601e-3,9.23501862405501145e-4,9.23501862405501145e-4,1.43350286496715185e-3,1.43350286496715185e-3,3.53700869797234202e-5,2.19700534378208269e-5,6.12202892307910101e-5
0,sum,9.30000000000000049e-1,9.99990000000000000e4,2.42300486612649201e-3,2.42300486612649201e-3,1.84700372481100229e-3,1.84700372481100229e-3,2.86700572993430370e-3,2.86700572993430370e-3,7.07401739594468404e-5,4.39401068756416538e-5,1.22440578461582020e-4
0,positive,9.98999999999999999e-1,1.00000000000000000e0,3.77217467240669914e-11,1.40746124481215711e-12,2.32989884712033523e-12,2.75868355193519848e-11,1.11882754344476024e-12,4.50506622546638978e-11,1.84294377183629390e-33,2.05930793623285178e-33,9.93807338121351925e-11
0,negative,9.98999999999999999e-1,1.00000000000000000e0,1.40746124481215711e-12,3.77217467240669914e-11,2.75868355193519848e-11,2.32989884712033523e-12,4.50506622546638978e-11,1.11882754344476024e-12,1.84294377183629390e-33,2.05930793623285178e-33,9.93807338121351925e-11
0,average,9.98999999999999999e-1,1.00000000000000000e0,1.95646039844395726e-11,1.95646039844395726e-11,1.49583671832361608e-11,1.49583671832361608e-11,2.30847448990543274e-11,2.30847448990543274e-11,1.84294377183629390e-33,2.05930793623285178e-33,9.93807338121351925e-11
0,sum,9.98999999999999999e-1,1.00000000000000000e0,3.91292079688791453e-11,3.91292079688791453e-11,2.99167343664723216e-11,2.99167343664723216e-11,4.61694897981086548e-11,4.61694897981086548e-11,3.68588754367258780e-33,4.11861587246570357e-33,1.98761467624270385e-10
0,positive,9.98999999999999999e-1,1.25000000000000000e0,3.29399492179081512e-11,1.26760780188155925e-12,2.07102119744029654e-12,2.41024018667620605e-11,1.02063257287646999e-12,3.93226223048469985e-11,-2.77681597547677293e-33,-1.02110202485964500e-33,7.36848888241096806e-11
0,negative,9.98999999999999999e-1,1.25000000000000000e0,1.26760780188155925e-12,3.29399492179081512e-11,2.41024018667620605e-11,2.07102119744029654e-12,3.93226223048469985e-11,1.02063257287646999e-12,-2.77681597547677293e-33,-1.02110202485964500e-33,7.36848888241096806e-11
0,average,9.98999999999999999e-1,1.25000000000000000e0,1.71037785098948552e-11,1.71037785098948552e-11,1.30867115321011785e-11,1.30867115321011785e-11,2.01716274388617359e-11,2.01716274388617359e-11,-2.77681597547677293e-33,-1.02110202485964500e-33,7.36848888241096806e-11
0,sum,9.98999999999999999e-1,1.25000000000000000e0,3.42075570197897105e-11,3.42075570197897105e-11,2.61734230642023570e-11,2.61734230642023570e-11,4.03432548777234717e-11,4.03432548777234717e-11,-5.55363195095354586e-33,-2.04220404971929000e-33,1.47369777648219361e-10
0,positive,9.98999999999999999e-1,1.00000000000000000e1,1.24588588414978728e-11,4.90974852841450475e-13,7.88535369715054155e-13,9.12618105251348764e-12,4.10633513285576261e-13,1.48661234230053412e-11,6.76458711611372913e-19,1.97635408664207652e-33,7.72048675895926278e-12
0,negative,9.98999999999999999e-1,1.00000000000000000e1,4.90974852841450475e-13,1.24588588414978728e-11,9.12618105251348764e-12,7.88535369715054155e-13,1.48661234230053412e-11,4.10633513285576261e-13,6.76458711611372913e-19,1.97635408664207652e-33,7.72048675895926278e-12
0,average,9.98999999999999999e-1,1.00000000000000000e1,6.47491684716966203e-12,6.47491684716966203e-12,4.95735821111427090e-12,4.95735821111427090e-12,7.63837846814545874e-12,7.63837846814545874e-12,6.76458711611372913e-19,1.97635408664207652e-33,7.72048675895926278e-12
0,sum,9.98999999999999999e-1,1.00000000000000000e1,1.29498336943393241e-11,1.29498336943393241e-11,9.91471642222854180e-12,9.91471642222854180e-12,1.52767569362909175e-11,1.52767569362909175e-11,1.35291742322274583e-18,3.95270817328415304e-33,1.54409735179185256e-11
0,positive,9.98999999999999999e-1,1.00000000000000000e2,5.90568357839045256e-12,2.18111858868352813e-13,3.58262862315821216e-13,4.32533967327473231e-12,1.84487520461635946e-13,7.05218424990445496e-12,3.01969116396935230e-19,1.82412949667137587e-19,1.24665914610854393e-12
0,negative,9.98999999999999999e-1,1.00000000000000000e2,2.18111858868352813e-13,5.90568357839045256e-12,4.32533967327473231e-12,3.58262862315821216e-13,7.05218424990445496e-12,1.84487520461635946e-13,3.01969116396935230e-19,1.82412949667137587e-19,1.24665914610854393e-12
0,average,9.98999999999999999e-1,1.00000000000000000e2,3.06189771862940269e-12,3.06189771862940269e-12,2.34180126779527656e-12,2.34180126779527656e-12,3.61833588518304545e-12,3.61833588518304545e-12,3.01969116396935230e-19,1.82412949667137587e-19,1.24665914610854393e-12
0,sum,9.98999999999999999e-1,1.00000000000000000e2,6.12379543725880537e-12,6.12379543725880537e-12,4.68360253559055312e-12,4.68360253559055312e-12,7.23667177036609091e-12,7.23667177036609091e-12,6.03938232793870459e-19,3.64825899334275174e-19,2.49331829221708786e-12
0,positive,9.98999999999999999e-1,1.00000000000000000e5,1.39645150568783145e-12,4.55267590816617379e-14,7.76632949040110395e-14,1.02152525442708849e-12,3.80877461598214843e-14,1.66812425759343360e-12,6.04964465984684131e-20,3.75772386702954785e-20,3.59155166704776656e-14
0,negative,9.98999999999999999e-1,1.00000000000000000e5,4.55267590816617379e-14,1.39645150568783145e-12,1.02152525442708849e-12,7.76632949040110395e-14,1.66812425759343360e-12,3.80877461598214843e-14,6.04964465984684131e-20,3.75772386702954785e-20,3.59155166704776656e-14
0,average,9.98999999999999999e-1,1.00000000000000000e5,7.20989132384746644e-13,7.20989132384746644e-13,5.49594274665549762e-13,5.49594274665549762e-13,8.53106001876627544e-13,8.53106001876627544e-13,6.04964465984684131e-20,3.75772386702954785e-20,3.59155166704776656e-14
0,sum,9.98999999999999999e-1,1.00000000000000000e5,1.44197826476949329e-12,1.44197826476949329e-12,1.09918854933109952e-12,1.09918854933109952e-12,1.70621200375325509e-12,1.70621200375325509e-12,1.20992893196936826e-19,7.51544773405909569e-20,7.18310333409553313e-14
0,positive,9.98999999999999999e-1,1.10000000000000009e0,3.56793216689143903e-11,1.34772634898628518e-12,2.21932574208095891e-12,2.60985469446265979e-11,1.07688602084361371e-12,4.26040734362639270e-11,-1.30270912504674982e-34,7.43587963445704439e-34,8.84053971214314779e-11
0,negative,9.98999999999999999e-1,1.10000000000000009e0,1.34772634898628518e-12,3.56793216689143903e-11,2.60985469446265979e-11,2.21932574208095891e-12,4.26040734362639270e-11,1.07688602084361371e-12,-1.30270912504674982e-34,7.43587963445704439e-34,8.84053971214314779e-11
0,average,9.98999999999999999e-1,1.10000000000000009e0,1.85135240089503377e-11,1.85135240089503377e-11,1.41589363433537792e-11,1.41589363433537792e-11,2.18404797285537720e-11,2.18404797285537720e-11,-1.30270912504674982e-34,7.43587963445704439e-34,8.84053971214314779e-11
0,sum,9.98999999999999999e-1,1.10000000000000009e0,3.70270480179006754e-11,3.70270480179006754e-11,2.83178726867075585e-11,2.83178726867075585e-11,4.36809594571075439e-11,4.36809594571075439e-11,-2.60541825009349964e-34,1.48717592689140888e-33,1.76810794242862956e-10
0,positive,9.98999999999999999e-1,3.70000000000000000e1,7.95477670776574958e-12,3.03469289449737921e-13,4.90413375881924840e-13,5.82500292679651027e-12,2.53885300584434965e-13,9.49495498920201186e-12,4.18859412714012848e-19,2.49556142721643474e-19,2.61447685137140788e-12
